"displacement,mm","force,kN","force,N"
-0.0,0.0,0.0
1e-13,1.08566e-12,1.08566e-09
2e-13,6.7941e-13,6.7941e-10
3.5e-13,6.76342e-14,6.76342e-11
5.75e-13,5.3359799999999996e-15,5.33598e-12
9.125e-13,5.240700000000001e-16,5.2407e-13
1.41875e-12,5.23466e-17,5.23466e-14
2.17813e-12,5.23341e-18,5.23341e-15
3.31719e-12,5.23388e-19,5.23388e-16
5.02578e-12,5.2337100000000006e-20,5.23371e-17
7.58867e-12,5.23344e-21,5.23344e-18
1.1433e-11,5.23285e-22,5.23285e-19
1.71995e-11,5.23247e-23,5.23247e-20
2.58493e-11,5.231940000000001e-24,5.23194e-21
3.88239e-11,5.23123e-25,5.23123e-22
5.82859e-11,5.230200000000001e-26,5.2302e-23
8.74788e-11,5.2286699999999996e-27,5.22867e-24
1.31268e-10,5.22639e-28,5.22639e-25
1.96952e-10,5.22296e-29,5.22296e-26
2.86952e-10,5.2182700000000005e-30,5.21827e-27
3.76952e-10,5.21357e-31,5.21357e-28
4.66952e-10,5.20888e-32,5.20888e-29
5.56952e-10,5.20418e-33,5.20418e-30
6.46952e-10,5.19949e-34,5.19949e-31
7.36952e-10,5.1948e-35,5.1948e-32
8.26952e-10,5.1901100000000004e-36,5.19011e-33
9.16952e-10,5.18541e-37,5.18541e-34
1.00695e-09,4.87811e-10,4.87811e-07
1.09695e-09,1.3032e-09,1.3032e-06
1.18695e-09,1.93299e-09,1.93299e-06
1.1982e-09,1.99141e-09,1.99141e-06
1.21508e-09,2.04307e-09,2.04307e-06
1.24039e-09,2.13092e-09,2.13092e-06
1.27836e-09,2.2669599999999998e-09,2.26696e-06
1.33531e-09,2.46255e-09,2.46255e-06
1.42074e-09,2.71505e-09,2.71505e-06
1.51074e-09,2.95251e-09,2.95251e-06
1.60074e-09,3.17763e-09,3.17763e-06
1.69074e-09,3.39331e-09,3.39331e-06
1.78074e-09,3.5992600000000002e-09,3.59926e-06
1.87074e-09,3.79718e-09,3.79718e-06
1.96074e-09,3.98758e-09,3.98758e-06
2.05074e-09,4.17012e-09,4.17012e-06
2.14074e-09,4.34309e-09,4.34309e-06
2.23074e-09,4.50571e-09,4.50571e-06
2.32074e-09,4.65853e-09,4.65853e-06
2.41074e-09,4.80244e-09,4.80244e-06
2.50074e-09,4.9380400000000005e-09,4.93804e-06
2.59074e-09,5.06585e-09,5.06585e-06
2.68074e-09,5.18628e-09,5.18628e-06
2.77074e-09,5.29988e-09,5.29988e-06
2.86074e-09,5.40727e-09,5.40727e-06
2.95074e-09,5.509210000000001e-09,5.50921e-06
3.04074e-09,5.606340000000001e-09,5.60634e-06
3.13074e-09,5.69923e-09,5.69923e-06
3.22074e-09,5.7882699999999995e-09,5.78827e-06
3.31074e-09,5.87378e-09,5.87378e-06
3.40074e-09,5.956050000000001e-09,5.95605e-06
3.49074e-09,6.03535e-09,6.03535e-06
3.58074e-09,6.1119300000000004e-09,6.11193e-06
3.67074e-09,6.18599e-09,6.18599e-06
3.76074e-09,6.25773e-09,6.25773e-06
3.85074e-09,6.3273100000000006e-09,6.32731e-06
3.94074e-09,6.39486e-09,6.39486e-06
4.03074e-09,6.46049e-09,6.46049e-06
4.12074e-09,6.52427e-09,6.52427e-06
4.21074e-09,6.58614e-09,6.58614e-06
4.30074e-09,6.64622e-09,6.64622e-06
4.39074e-09,6.7046500000000004e-09,6.70465e-06
4.48074e-09,6.76148e-09,6.76148e-06
4.57074e-09,6.81678e-09,6.81678e-06
4.66074e-09,6.8706e-09,6.8706e-06
4.75074e-09,6.92293e-09,6.92293e-06
4.84074e-09,6.97384e-09,6.97384e-06
4.93074e-09,7.02356e-09,7.02356e-06
5.02074e-09,7.072160000000001e-09,7.07216e-06
5.11074e-09,7.11952e-09,7.11952e-06
5.20074e-09,7.16568e-09,7.16568e-06
5.29074e-09,7.210810000000001e-09,7.21081e-06
5.38074e-09,7.25506e-09,7.25506e-06
5.47074e-09,7.2985e-09,7.2985e-06
5.56074e-09,7.34115e-09,7.34115e-06
5.65074e-09,7.3830100000000005e-09,7.38301e-06
5.74074e-09,7.42415e-09,7.42415e-06
5.83074e-09,7.46449e-09,7.46449e-06
5.92074e-09,7.5041e-09,7.5041e-06
6.01074e-09,7.543e-09,7.543e-06
6.10074e-09,8.27016e-09,8.27016e-06
6.19074e-09,9.89296e-09,9.89296e-06
6.28074e-09,1.13495e-08,1.13495e-05
6.37074e-09,1.26772e-08,1.26772e-05
6.46074e-09,1.3859099999999999e-08,1.38591e-05
6.55074e-09,1.48979e-08,1.48979e-05
6.64074e-09,1.57849e-08,1.57849e-05
6.73074e-09,1.6541800000000003e-08,1.65418e-05
6.82074e-09,1.7203599999999998e-08,1.72036e-05
6.91074e-09,1.77891e-08,1.77891e-05
7.00074e-09,1.83127e-08,1.83127e-05
7.09074e-09,1.87882e-08,1.87882e-05
7.18074e-09,1.92264e-08,1.92264e-05
7.27074e-09,1.96338e-08,1.96338e-05
7.36074e-09,2.0014900000000002e-08,2.00149e-05
7.45074e-09,2.0373999999999998e-08,2.0374e-05
7.54074e-09,2.07146e-08,2.07146e-05
7.63074e-09,2.10387e-08,2.10387e-05
7.72074e-09,2.13477e-08,2.13477e-05
7.81074e-09,2.1643e-08,2.1643e-05
7.90074e-09,2.1926e-08,2.1926e-05
7.99074e-09,2.21978e-08,2.21978e-05
8.08074e-09,2.24592e-08,2.24592e-05
8.17074e-09,2.27112e-08,2.27112e-05
8.26074e-09,2.2954400000000003e-08,2.29544e-05
8.35074e-09,2.31894e-08,2.31894e-05
8.44074e-09,2.34169e-08,2.34169e-05
8.53074e-09,2.36373e-08,2.36373e-05
8.62074e-09,2.38512e-08,2.38512e-05
8.71074e-09,2.4059e-08,2.4059e-05
8.80074e-09,2.42611e-08,2.42611e-05
8.89074e-09,2.4457899999999998e-08,2.44579e-05
8.98074e-09,2.46493e-08,2.46493e-05
9.07074e-09,2.48359e-08,2.48359e-05
9.16074e-09,2.50177e-08,2.50177e-05
9.25074e-09,2.51952e-08,2.51952e-05
9.34074e-09,2.53685e-08,2.53685e-05
9.43074e-09,2.5538e-08,2.5538e-05
9.52074e-09,2.57037e-08,2.57037e-05
9.61074e-09,2.58658e-08,2.58658e-05
9.70074e-09,2.6024500000000003e-08,2.60245e-05
9.79074e-09,2.6180100000000002e-08,2.61801e-05
9.88074e-09,2.63327e-08,2.63327e-05
9.97074e-09,2.6482299999999998e-08,2.64823e-05
1.00607e-08,2.6629e-08,2.6629e-05
1.01507e-08,2.6772699999999998e-08,2.67727e-05
1.02407e-08,2.69136e-08,2.69136e-05
1.03307e-08,2.7052000000000003e-08,2.7052e-05
1.04207e-08,2.7188e-08,2.7188e-05
1.05107e-08,2.73216e-08,2.73216e-05
1.06007e-08,2.74528e-08,2.74528e-05
1.06907e-08,2.7581900000000003e-08,2.75819e-05
1.07807e-08,2.7708800000000003e-08,2.77088e-05
1.08707e-08,2.78337e-08,2.78337e-05
1.09607e-08,2.79564e-08,2.79564e-05
1.10507e-08,2.80771e-08,2.80771e-05
1.11407e-08,2.81958e-08,2.81958e-05
1.12307e-08,2.83127e-08,2.83127e-05
1.13207e-08,2.8428e-08,2.8428e-05
1.14107e-08,2.8541700000000002e-08,2.85417e-05
1.15007e-08,2.86539e-08,2.86539e-05
1.15907e-08,2.87645e-08,2.87645e-05
1.16807e-08,2.8873600000000003e-08,2.88736e-05
1.17707e-08,2.9184500000000002e-08,2.91845e-05
1.18607e-08,2.9704e-08,2.9704e-05
1.19507e-08,3.02975e-08,3.02975e-05
1.20407e-08,3.08911e-08,3.08911e-05
1.21307e-08,3.19083e-08,3.19083e-05
1.22207e-08,3.28325e-08,3.28325e-05
1.23107e-08,3.36589e-08,3.36589e-05
1.24007e-08,3.4379799999999997e-08,3.43798e-05
1.24907e-08,3.50124e-08,3.50124e-05
1.25807e-08,3.55732e-08,3.55732e-05
1.26707e-08,3.60763e-08,3.60763e-05
1.27607e-08,3.6532600000000005e-08,3.65326e-05
1.28507e-08,3.69491e-08,3.69491e-05
1.29407e-08,3.73297e-08,3.73297e-05
1.30307e-08,3.76791e-08,3.76791e-05
1.31207e-08,3.80025e-08,3.80025e-05
1.32107e-08,3.8304e-08,3.8304e-05
1.33007e-08,3.85865e-08,3.85865e-05
1.33907e-08,3.88531e-08,3.88531e-05
1.34807e-08,3.9106100000000005e-08,3.91061e-05
1.35707e-08,3.93467e-08,3.93467e-05
1.36607e-08,3.95761e-08,3.95761e-05
1.37507e-08,3.9795700000000005e-08,3.97957e-05
1.38407e-08,4.00068e-08,4.00068e-05
1.39307e-08,4.02111e-08,4.02111e-05
1.40207e-08,4.04096e-08,4.04096e-05
1.41107e-08,4.0603099999999995e-08,4.06031e-05
1.42007e-08,4.07921e-08,4.07921e-05
1.42907e-08,4.09769e-08,4.09769e-05
1.43807e-08,4.1158000000000004e-08,4.1158e-05
1.44707e-08,4.13354e-08,4.13354e-05
1.45607e-08,4.15096e-08,4.15096e-05
1.46507e-08,4.16805e-08,4.16805e-05
1.47407e-08,4.1848199999999996e-08,4.18482e-05
1.48307e-08,4.20127e-08,4.20127e-05
1.49207e-08,4.21741e-08,4.21741e-05
1.50107e-08,4.23324e-08,4.23324e-05
1.51007e-08,4.2487999999999996e-08,4.2488e-05
1.51907e-08,4.2641000000000004e-08,4.2641e-05
1.52807e-08,4.2791499999999996e-08,4.27915e-05
1.53707e-08,4.29399e-08,4.29399e-05
1.54607e-08,4.3086100000000005e-08,4.30861e-05
1.55507e-08,4.32303e-08,4.32303e-05
1.56407e-08,4.33726e-08,4.33726e-05
1.57307e-08,4.35129e-08,4.35129e-05
1.58207e-08,4.36514e-08,4.36514e-05
1.59107e-08,4.3788200000000006e-08,4.37882e-05
1.60007e-08,4.39233e-08,4.39233e-05
1.60907e-08,4.4056800000000004e-08,4.40568e-05
1.61807e-08,4.41887e-08,4.41887e-05
1.62707e-08,4.43191e-08,4.43191e-05
1.63607e-08,4.44481e-08,4.44481e-05
1.64507e-08,4.45756e-08,4.45756e-05
1.65407e-08,4.47019e-08,4.47019e-05
1.66307e-08,4.4826800000000004e-08,4.48268e-05
1.67207e-08,4.49505e-08,4.49505e-05
1.68107e-08,4.50731e-08,4.50731e-05
1.69007e-08,4.51945e-08,4.51945e-05
1.69907e-08,4.53147e-08,4.53147e-05
1.70807e-08,4.54338e-08,4.54338e-05
1.71707e-08,4.55518e-08,4.55518e-05
1.72607e-08,4.56687e-08,4.56687e-05
1.73507e-08,4.57846e-08,4.57846e-05
1.74407e-08,4.589950000000001e-08,4.58995e-05
1.75307e-08,4.6013400000000005e-08,4.60134e-05
1.76207e-08,4.61263e-08,4.61263e-05
1.77107e-08,4.6238200000000004e-08,4.62382e-05
1.78007e-08,4.63492e-08,4.63492e-05
1.78907e-08,4.6459299999999996e-08,4.64593e-05
1.79807e-08,4.65684e-08,4.65684e-05
1.80707e-08,4.66766e-08,4.66766e-05
1.81607e-08,4.6784e-08,4.6784e-05
1.82507e-08,4.6890600000000004e-08,4.68906e-05
1.83407e-08,4.69964e-08,4.69964e-05
1.84307e-08,4.71014e-08,4.71014e-05
1.85207e-08,4.7205600000000004e-08,4.72056e-05
1.86107e-08,4.7309099999999996e-08,4.73091e-05
1.87007e-08,4.7412e-08,4.7412e-05
1.87907e-08,4.75142e-08,4.75142e-05
1.88807e-08,4.76157e-08,4.76157e-05
1.89707e-08,4.77166e-08,4.77166e-05
1.90607e-08,4.78168e-08,4.78168e-05
1.91507e-08,4.7916500000000004e-08,4.79165e-05
1.92407e-08,4.8015500000000004e-08,4.80155e-05
1.93307e-08,4.81141e-08,4.81141e-05
1.94207e-08,4.82121e-08,4.82121e-05
1.95107e-08,4.8309500000000007e-08,4.83095e-05
1.96007e-08,4.84065e-08,4.84065e-05
1.96907e-08,4.8503e-08,4.8503e-05
1.97807e-08,4.8599000000000004e-08,4.8599e-05
1.98707e-08,4.86946e-08,4.86946e-05
1.99607e-08,4.87897e-08,4.87897e-05
2.00507e-08,4.8884400000000005e-08,4.88844e-05
2.01407e-08,4.89786e-08,4.89786e-05
2.02307e-08,4.90724e-08,4.90724e-05
2.03207e-08,4.91658e-08,4.91658e-05
2.04107e-08,4.92589e-08,4.92589e-05
2.05007e-08,4.9351599999999996e-08,4.93516e-05
2.05907e-08,4.9444e-08,4.9444e-05
2.06807e-08,4.95359e-08,4.95359e-05
2.07707e-08,4.96274e-08,4.96274e-05
2.08607e-08,4.97186e-08,4.97186e-05
2.09507e-08,4.98094e-08,4.98094e-05
2.10407e-08,4.98998e-08,4.98998e-05
2.11307e-08,4.99898e-08,4.99898e-05
2.12207e-08,5.00794e-08,5.00794e-05
2.13107e-08,5.01686e-08,5.01686e-05
2.14007e-08,5.0257699999999996e-08,5.02577e-05
2.14907e-08,5.03464e-08,5.03464e-05
2.15807e-08,5.04347e-08,5.04347e-05
2.16707e-08,5.05228e-08,5.05228e-05
2.17607e-08,5.06107e-08,5.06107e-05
2.18507e-08,5.0698300000000005e-08,5.06983e-05
2.19407e-08,5.0785499999999995e-08,5.07855e-05
2.20307e-08,5.0872399999999996e-08,5.08724e-05
2.21207e-08,5.0959e-08,5.0959e-05
2.22107e-08,5.10453e-08,5.10453e-05
2.23007e-08,5.1131400000000005e-08,5.11314e-05
2.23907e-08,5.12171e-08,5.12171e-05
2.24807e-08,5.13027e-08,5.13027e-05
2.25707e-08,5.13882e-08,5.13882e-05
2.26607e-08,5.14734e-08,5.14734e-05
2.27507e-08,5.15586e-08,5.15586e-05
2.28407e-08,5.16436e-08,5.16436e-05
2.29307e-08,5.17283e-08,5.17283e-05
2.30207e-08,5.1812900000000003e-08,5.18129e-05
2.31107e-08,5.18973e-08,5.18973e-05
2.32007e-08,5.1981399999999996e-08,5.19814e-05
2.32907e-08,5.20653e-08,5.20653e-05
2.33807e-08,5.21491e-08,5.21491e-05
2.34707e-08,5.22327e-08,5.22327e-05
2.35607e-08,5.23161e-08,5.23161e-05
2.36507e-08,5.23993e-08,5.23993e-05
2.37407e-08,5.24825e-08,5.24825e-05
2.38307e-08,5.25656e-08,5.25656e-05
2.39207e-08,5.26486e-08,5.26486e-05
2.40107e-08,5.3042e-08,5.3042e-05
2.41007e-08,5.34794e-08,5.34794e-05
2.41907e-08,5.38967e-08,5.38967e-05
2.42807e-08,5.42897e-08,5.42897e-05
2.43707e-08,5.46521e-08,5.46521e-05
2.44607e-08,5.4983e-08,5.4983e-05
2.45507e-08,5.52859e-08,5.52859e-05
2.46407e-08,5.55641e-08,5.55641e-05
2.47307e-08,5.6044800000000006e-08,5.60448e-05
2.48207e-08,5.66483e-08,5.66483e-05
2.49107e-08,5.7219000000000004e-08,5.7219e-05
2.50007e-08,5.7758800000000004e-08,5.77588e-05
2.50907e-08,5.82583e-08,5.82583e-05
