
                  X             Displacement          Force      

                0.                -0.                 0.         
                1.E-03           100.E-15             1.08566E-09
                2.E-03           200.E-15           679.41E-12   
                3.5E-03          350.E-15            67.6342E-12 
                5.75E-03         575.E-15             5.33598E-12
                9.125E-03        912.5E-15          524.07E-15   
               14.1875E-03         1.41875E-12       52.3466E-15 
               21.7812E-03         2.17813E-12        5.23341E-15
               33.1719E-03         3.31719E-12      523.388E-18  
               50.2578E-03         5.02578E-12       52.3371E-18 
               75.8867E-03         7.58867E-12        5.23344E-18
              114.33E-03          11.433E-12        523.285E-21  
              171.995E-03         17.1995E-12        52.3247E-21 
              258.493E-03         25.8493E-12         5.23194E-21
              388.239E-03         38.8239E-12       523.123E-24  
              582.859E-03         58.2859E-12        52.302E-24  
              874.788E-03         87.4788E-12         5.22867E-24
                1.31268          131.268E-12        522.639E-27  
                1.96952          196.952E-12         52.2296E-27 
                2.86952          286.952E-12          5.21827E-27
                3.76952          376.952E-12        521.357E-30  
                4.66952          466.952E-12         52.0888E-30 
                5.56952          556.952E-12          5.20418E-30
                6.46952          646.952E-12        519.949E-33  
                7.36952          736.952E-12         51.948E-33  
                8.26952          826.952E-12          5.19011E-33
                9.16952          916.952E-12        518.541E-36  
               10.0695             1.00695E-09      487.811E-09  
               10.9695             1.09695E-09        1.3032E-06 
               11.8695             1.18695E-09        1.93299E-06
               11.982              1.1982E-09         1.99141E-06
               12.1508             1.21508E-09        2.04307E-06
               12.4039             1.24039E-09        2.13092E-06
               12.7836             1.27836E-09        2.26696E-06
               13.3531             1.33531E-09        2.46255E-06
               14.2074             1.42074E-09        2.71505E-06
               15.1074             1.51074E-09        2.95251E-06
               16.0074             1.60074E-09        3.17763E-06
               16.9074             1.69074E-09        3.39331E-06
               17.8074             1.78074E-09        3.59926E-06
               18.7074             1.87074E-09        3.79718E-06
               19.6074             1.96074E-09        3.98758E-06
               20.5074             2.05074E-09        4.17012E-06
               21.4074             2.14074E-09        4.34309E-06
               22.3074             2.23074E-09        4.50571E-06
               23.2074             2.32074E-09        4.65853E-06
               24.1074             2.41074E-09        4.80244E-06
               25.0074             2.50074E-09        4.93804E-06
               25.9074             2.59074E-09        5.06585E-06
               26.8074             2.68074E-09        5.18628E-06
               27.7074             2.77074E-09        5.29988E-06
