"displacement,mm","force,kN","force,N"
0.0,0.0123148,12.3148
0.0180057,0.0354782,35.4782
0.035991,0.454606,454.606
0.0539532,0.584167,584.167
0.0719385,0.670794,670.794
0.0898795,0.765963,765.963
0.1078,0.784568,784.568
0.12572,0.796449,796.449
0.14364,0.7939729999999999,793.973
0.161559,0.811203,811.203
0.179534,0.811864,811.864
0.197689,0.82129,821.29
0.215764,0.825016,825.016
0.233869,0.8306290000000001,830.629
0.251965,0.8351459999999999,835.146
0.269945,0.840592,840.592
0.287954,0.843967,843.967
0.30591,0.848981,848.981
0.323934,0.852971,852.971
0.34195,0.856529,856.529
0.35998,0.860822,860.822
0.378007,0.864206,864.206
0.396004,0.867629,867.629
0.413757,0.871413,871.413
0.43147,0.874683,874.683
0.44908,0.8779,877.9
0.466682,0.881093,881.093
0.484283,0.884275,884.275
0.501883,0.887374,887.374
0.519483,0.8904,890.4
0.537083,0.893351,893.351
0.554997,0.896186,896.186
0.573745,0.89919,899.19
0.592517,0.9023300000000001,902.33
0.611172,0.90507,905.07
0.629177,0.907887,907.887
0.647101,0.9109510000000001,910.951
0.665021,0.913464,913.464
0.682941,0.9162870000000001,916.287
0.700861,0.9188270000000001,918.827
0.719981,0.921524,921.524
0.739132,0.92451,924.51
0.757519,0.9271180000000001,927.118
0.775806,0.929748,929.748
0.794091,0.9320700000000001,932.07
0.812378,0.9346490000000001,934.649
0.830663,0.9370580000000001,937.058
0.848744,0.9394210000000001,939.421
0.866149,0.941841,941.841
0.883519,0.944316,944.316
0.900891,0.946506,946.506
0.918263,0.9485330000000001,948.533
0.935634,0.950966,950.966
0.953006,0.952986,952.986
0.96978,0.9552740000000001,955.274
0.986611,0.9574,957.4
1.00564,0.9595480000000001,959.548
1.02479,0.962256,962.256
1.04399,0.964392,964.392
1.06319,0.966935,966.935
1.08239,0.9686570000000001,968.657
1.10158,0.971015,971.015
1.12078,0.973072,973.072
1.13998,0.975419,975.419
1.15918,0.9776670000000001,977.667
1.17838,0.980579,980.579
1.19759,0.981299,981.299
1.21678,0.9842380000000001,984.238
1.23598,0.984963,984.963
1.25518,0.9887530000000001,988.753
1.27438,0.9905750000000001,990.575
1.29358,0.9932840000000001,993.284
1.31278,0.995638,995.638
1.33198,0.997198,997.198
1.35118,0.9997039999999999,999.704
1.37038,1.00041,1000.41
1.38958,1.00393,1003.93
1.40878,1.00578,1005.78
1.42799,1.00814,1008.14
1.44718,1.01002,1010.02
1.46638,1.01221,1012.21
1.48558,1.0144900000000001,1014.49
1.50478,1.01648,1016.48
1.52398,1.01814,1018.14
1.54318,1.02099,1020.99
1.56239,1.02262,1022.62
1.58158,1.02508,1025.08
1.60078,1.027,1027.0
1.61999,1.02841,1028.41
1.63918,1.03137,1031.37
1.65838,1.03221,1032.21
1.67758,1.03569,1035.69
1.69678,1.0390599999999999,1039.06
1.71599,1.03969,1039.69
1.73518,1.04167,1041.67
1.75438,1.04348,1043.48
1.77358,1.04508,1045.08
1.79279,1.04755,1047.55
1.81198,1.04982,1049.82
1.83118,1.05305,1053.05
1.85038,1.05363,1053.63
