"displacement,mm","force,kN","force,N"
-0.0,0.0,0.0
1e-13,1.08566e-12,1.08566e-09
2e-13,6.7941e-13,6.7941e-10
3.5e-13,6.76342e-14,6.76342e-11
5.75e-13,5.3359799999999996e-15,5.33598e-12
9.125e-13,5.240700000000001e-16,5.2407e-13
1.41875e-12,5.23466e-17,5.23466e-14
2.17813e-12,5.23341e-18,5.23341e-15
3.31719e-12,5.23388e-19,5.23388e-16
5.02578e-12,5.2337100000000006e-20,5.23371e-17
7.58867e-12,5.23344e-21,5.23344e-18
1.1433e-11,5.23285e-22,5.23285e-19
1.71995e-11,5.23247e-23,5.23247e-20
2.58493e-11,5.231940000000001e-24,5.23194e-21
3.88239e-11,5.23123e-25,5.23123e-22
5.82859e-11,5.230200000000001e-26,5.2302e-23
8.74788e-11,5.2286699999999996e-27,5.22867e-24
1.31268e-10,5.22639e-28,5.22639e-25
1.96952e-10,5.22296e-29,5.22296e-26
2.86952e-10,5.2182700000000005e-30,5.21827e-27
3.76952e-10,5.21357e-31,5.21357e-28
4.66952e-10,5.20888e-32,5.20888e-29
5.56952e-10,5.20418e-33,5.20418e-30
6.46952e-10,5.19949e-34,5.19949e-31
7.36952e-10,5.1948e-35,5.1948e-32
8.26952e-10,5.1901100000000004e-36,5.19011e-33
9.16952e-10,5.18541e-37,5.18541e-34
1.00695e-09,4.87811e-10,4.87811e-07
1.09695e-09,1.3041600000000002e-09,1.30416e-06
1.18695e-09,2.1193799999999998e-09,2.11938e-06
1.27695e-09,2.70416e-09,2.70416e-06
1.36695e-09,3.0318e-09,3.0318e-06
1.45695e-09,3.30548e-09,3.30548e-06
1.54695e-09,3.5426900000000003e-09,3.54269e-06
1.63695e-09,3.74642e-09,3.74642e-06
1.72695e-09,3.9309e-09,3.9309e-06
1.81695e-09,4.10452e-09,4.10452e-06
1.90695e-09,4.2707499999999995e-09,4.27075e-06
1.99695e-09,4.43168e-09,4.43168e-06
2.08695e-09,4.587700000000001e-09,4.5877e-06
2.17695e-09,4.739720000000001e-09,4.73972e-06
2.26695e-09,4.88805e-09,4.88805e-06
2.35695e-09,5.03247e-09,5.03247e-06
2.44695e-09,5.172880000000001e-09,5.17288e-06
2.53695e-09,5.30829e-09,5.30829e-06
2.62695e-09,5.437710000000001e-09,5.43771e-06
2.71695e-09,5.56087e-09,5.56087e-06
2.80695e-09,5.67808e-09,5.67808e-06
2.89695e-09,5.78972e-09,5.78972e-06
2.98695e-09,5.89611e-09,5.89611e-06
3.07695e-09,5.99753e-09,5.99753e-06
3.16695e-09,6.09421e-09,6.09421e-06
3.25695e-09,6.1864e-09,6.1864e-06
3.34695e-09,6.27438e-09,6.27438e-06
3.43695e-09,6.35857e-09,6.35857e-06
3.52695e-09,6.43937e-09,6.43937e-06
3.61695e-09,6.51715e-09,6.51715e-06
3.70695e-09,6.59223e-09,6.59223e-06
3.79695e-09,6.664840000000001e-09,6.66484e-06
3.88695e-09,6.73522e-09,6.73522e-06
3.97695e-09,6.80359e-09,6.80359e-06
4.06695e-09,6.87009e-09,6.87009e-06
4.15695e-09,6.93487e-09,6.93487e-06
4.24695e-09,6.99798e-09,6.99798e-06
4.33695e-09,7.05951e-09,7.05951e-06
4.42695e-09,7.1195000000000005e-09,7.1195e-06
4.51695e-09,7.17802e-09,7.17802e-06
4.60695e-09,7.23512e-09,7.23512e-06
4.69695e-09,7.29089e-09,7.29089e-06
4.78695e-09,7.34541e-09,7.34541e-06
4.87695e-09,7.39876e-09,7.39876e-06
4.96695e-09,7.45102e-09,7.45102e-06
5.05695e-09,7.50226e-09,7.50226e-06
5.14695e-09,7.55254e-09,7.55254e-06
5.23695e-09,7.60191e-09,7.60191e-06
5.32695e-09,7.650429999999999e-09,7.65043e-06
5.41695e-09,7.698139999999999e-09,7.69814e-06
5.50695e-09,7.745110000000001e-09,7.74511e-06
5.59695e-09,7.791369999999999e-09,7.79137e-06
5.68695e-09,7.83696e-09,7.83696e-06
5.77695e-09,7.88193e-09,7.88193e-06
5.86695e-09,7.92631e-09,7.92631e-06
5.95695e-09,7.97012e-09,7.97012e-06
6.04695e-09,8.153450000000001e-09,8.15345e-06
6.13695e-09,9.80626e-09,9.80626e-06
6.22695e-09,1.14108e-08,1.14108e-05
6.31695e-09,1.2895600000000002e-08,1.28956e-05
6.40695e-09,1.42558e-08,1.42558e-05
6.49695e-09,1.54773e-08,1.54773e-05
6.58695e-09,1.6553e-08,1.6553e-05
6.67695e-09,1.74807e-08,1.74807e-05
6.76695e-09,1.82656e-08,1.82656e-05
6.85695e-09,1.89383e-08,1.89383e-05
6.94695e-09,1.95235e-08,1.95235e-05
7.03695e-09,2.00406e-08,2.00406e-05
7.12695e-09,2.05074e-08,2.05074e-05
7.21695e-09,2.09369e-08,2.09369e-05
7.30695e-09,2.1336e-08,2.1336e-05
7.39695e-09,2.17083e-08,2.17083e-05
7.48695e-09,2.20578e-08,2.20578e-05
7.57695e-09,2.23886e-08,2.23886e-05
7.66695e-09,2.27037e-08,2.27037e-05
7.75695e-09,2.3005e-08,2.3005e-05
7.84695e-09,2.3294100000000002e-08,2.32941e-05
7.93695e-09,2.3572e-08,2.3572e-05
8.02695e-09,2.3839500000000003e-08,2.38395e-05
8.11695e-09,2.40973e-08,2.40973e-05
8.20695e-09,2.43461e-08,2.43461e-05
8.29695e-09,2.45867e-08,2.45867e-05
8.38695e-09,2.4819599999999998e-08,2.48196e-05
8.47695e-09,2.50456e-08,2.50456e-05
8.56695e-09,2.52651e-08,2.52651e-05
8.65695e-09,2.5478500000000002e-08,2.54785e-05
8.74695e-09,2.56863e-08,2.56863e-05
8.83695e-09,2.58888e-08,2.58888e-05
8.92695e-09,2.6086300000000002e-08,2.60863e-05
9.01695e-09,2.6279e-08,2.6279e-05
9.10695e-09,2.64673e-08,2.64673e-05
9.19695e-09,2.66514e-08,2.66514e-05
9.28695e-09,2.68314e-08,2.68314e-05
9.37695e-09,2.70077e-08,2.70077e-05
9.46695e-09,2.71804e-08,2.71804e-05
9.55695e-09,2.73497e-08,2.73497e-05
9.64695e-09,2.75158e-08,2.75158e-05
9.73695e-09,2.7679000000000003e-08,2.7679e-05
9.82695e-09,2.78395e-08,2.78395e-05
9.91695e-09,2.7997300000000002e-08,2.79973e-05
1.0007e-08,2.81526e-08,2.81526e-05
1.0097e-08,2.8305499999999998e-08,2.83055e-05
1.0187e-08,2.84562e-08,2.84562e-05
1.0277e-08,2.8604600000000002e-08,2.86046e-05
1.0367e-08,2.8750900000000002e-08,2.87509e-05
1.0457e-08,2.8895200000000003e-08,2.88952e-05
1.0547e-08,2.90375e-08,2.90375e-05
1.0637e-08,2.9178e-08,2.9178e-05
1.0727e-08,2.9316600000000002e-08,2.93166e-05
1.0817e-08,2.94535e-08,2.94535e-05
1.0907e-08,2.95887e-08,2.95887e-05
1.0997e-08,2.97223e-08,2.97223e-05
1.1087e-08,2.98542e-08,2.98542e-05
1.1177e-08,2.99845e-08,2.99845e-05
1.1267e-08,3.01134e-08,3.01134e-05
1.1357e-08,3.02408e-08,3.02408e-05
1.1447e-08,3.03669e-08,3.03669e-05
1.1537e-08,3.04918e-08,3.04918e-05
1.1627e-08,3.10456e-08,3.10456e-05
1.1717e-08,3.16926e-08,3.16926e-05
1.1807e-08,3.2282600000000003e-08,3.22826e-05
1.1897e-08,3.29691e-08,3.29691e-05
1.1987e-08,3.39625e-08,3.39625e-05
1.2077e-08,3.4912900000000004e-08,3.49129e-05
1.2167e-08,3.57603e-08,3.57603e-05
1.2257e-08,3.6500400000000004e-08,3.65004e-05
1.2347e-08,3.71525e-08,3.71525e-05
1.2437e-08,3.77329e-08,3.77329e-05
1.2527e-08,3.82538e-08,3.82538e-05
1.2617e-08,3.8726700000000004e-08,3.87267e-05
1.2707e-08,3.91594e-08,3.91594e-05
1.2797e-08,3.9555799999999996e-08,3.95558e-05
1.2887e-08,3.99203e-08,3.99203e-05
1.2977e-08,4.0258900000000005e-08,4.02589e-05
1.3067e-08,4.05765e-08,4.05765e-05
1.3157e-08,4.08752e-08,4.08752e-05
1.3247e-08,4.1155800000000004e-08,4.11558e-05
1.3337e-08,4.14201e-08,4.14201e-05
1.3427e-08,4.16707e-08,4.16707e-05
1.3517e-08,4.19096e-08,4.19096e-05
1.3607e-08,4.2138699999999995e-08,4.21387e-05
1.3697e-08,4.23598e-08,4.23598e-05
1.3787e-08,4.2574399999999996e-08,4.25744e-05
1.3877e-08,4.27835e-08,4.27835e-05
1.3967e-08,4.29879e-08,4.29879e-05
1.4057e-08,4.3188e-08,4.3188e-05
1.4147e-08,4.33841e-08,4.33841e-05
1.4237e-08,4.35767e-08,4.35767e-05
1.4327e-08,4.3765900000000004e-08,4.37659e-05
1.4417e-08,4.3952e-08,4.3952e-05
1.4507e-08,4.4135099999999997e-08,4.41351e-05
1.4597e-08,4.43151e-08,4.43151e-05
1.4687e-08,4.44922e-08,4.44922e-05
1.4777e-08,4.46662e-08,4.46662e-05
1.4867e-08,4.48374e-08,4.48374e-05
1.4957e-08,4.5006100000000005e-08,4.50061e-05
1.5047e-08,4.5172400000000004e-08,4.51724e-05
1.5137e-08,4.5336500000000004e-08,4.53365e-05
1.5227e-08,4.54985e-08,4.54985e-05
1.5317e-08,4.56586e-08,4.56586e-05
1.5407e-08,4.58168e-08,4.58168e-05
1.5497e-08,4.59732e-08,4.59732e-05
1.5587e-08,4.61279e-08,4.61279e-05
1.5677e-08,4.62809e-08,4.62809e-05
1.5767e-08,4.6432400000000004e-08,4.64324e-05
1.5857e-08,4.65823e-08,4.65823e-05
1.5947e-08,4.6730800000000006e-08,4.67308e-05
1.6037e-08,4.68779e-08,4.68779e-05
1.6127e-08,4.70237e-08,4.70237e-05
1.6217e-08,4.71681e-08,4.71681e-05
1.6307e-08,4.73113e-08,4.73113e-05
1.6397e-08,4.7453200000000006e-08,4.74532e-05
1.6487e-08,4.75939e-08,4.75939e-05
1.6577e-08,4.77336e-08,4.77336e-05
1.6667e-08,4.78721e-08,4.78721e-05
1.6757e-08,4.8009500000000004e-08,4.80095e-05
1.6847e-08,4.81459e-08,4.81459e-05
1.6937e-08,4.8281200000000005e-08,4.82812e-05
1.7027e-08,4.84155e-08,4.84155e-05
1.7117e-08,4.85488e-08,4.85488e-05
1.7207e-08,4.8681099999999996e-08,4.86811e-05
1.7297e-08,4.88125e-08,4.88125e-05
1.7387e-08,4.8942900000000005e-08,4.89429e-05
1.7477e-08,4.90724e-08,4.90724e-05
1.7567e-08,4.92011e-08,4.92011e-05
1.7657e-08,4.9329000000000005e-08,4.9329e-05
1.7747e-08,4.9455900000000004e-08,4.94559e-05
1.7837e-08,4.95821e-08,4.95821e-05
1.7927e-08,4.97075e-08,4.97075e-05
1.8017e-08,4.9832e-08,4.9832e-05
1.8107e-08,4.9955700000000004e-08,4.99557e-05
1.8197e-08,5.00787e-08,5.00787e-05
1.8287e-08,5.0201e-08,5.0201e-05
1.8377e-08,5.03225e-08,5.03225e-05
1.8467e-08,5.04433e-08,5.04433e-05
1.8557e-08,5.0563399999999996e-08,5.05634e-05
1.8647e-08,5.06828e-08,5.06828e-05
1.8737e-08,5.08018e-08,5.08018e-05
1.8827e-08,5.092e-08,5.092e-05
1.8917e-08,5.10377e-08,5.10377e-05
1.9007e-08,5.11546e-08,5.11546e-05
1.9097e-08,5.12709e-08,5.12709e-05
1.9187e-08,5.13866e-08,5.13866e-05
1.9277e-08,5.1501700000000004e-08,5.15017e-05
1.9367e-08,5.161630000000001e-08,5.16163e-05
1.9457e-08,5.1730300000000004e-08,5.17303e-05
1.9547e-08,5.18438e-08,5.18438e-05
1.9637e-08,5.19567e-08,5.19567e-05
1.9727e-08,5.2069e-08,5.2069e-05
1.9817e-08,5.2180900000000004e-08,5.21809e-05
1.9907e-08,5.22922e-08,5.22922e-05
1.9997e-08,5.24031e-08,5.24031e-05
2.0087e-08,5.25134e-08,5.25134e-05
2.0177e-08,5.2623300000000004e-08,5.26233e-05
2.0267e-08,5.2732799999999996e-08,5.27328e-05
2.0357e-08,5.28418e-08,5.28418e-05
2.0447e-08,5.29505e-08,5.29505e-05
2.0537e-08,5.3059000000000005e-08,5.3059e-05
2.0627e-08,5.3167e-08,5.3167e-05
2.0717e-08,5.3274600000000004e-08,5.32746e-05
2.0807e-08,5.33818e-08,5.33818e-05
2.0897e-08,5.34887e-08,5.34887e-05
2.0987e-08,5.35953e-08,5.35953e-05
2.1077e-08,5.3701600000000005e-08,5.37016e-05
2.1167e-08,5.3807600000000006e-08,5.38076e-05
2.1257e-08,5.39131e-08,5.39131e-05
2.1347e-08,5.40182e-08,5.40182e-05
2.1437e-08,5.41229e-08,5.41229e-05
2.1527e-08,5.4227100000000005e-08,5.42271e-05
2.1617e-08,5.43309e-08,5.43309e-05
2.1707e-08,5.4434400000000005e-08,5.44344e-05
2.1797e-08,5.45375e-08,5.45375e-05
2.1887e-08,5.46403e-08,5.46403e-05
2.1977e-08,5.47428e-08,5.47428e-05
2.2067e-08,5.48453e-08,5.48453e-05
2.2157e-08,5.49475e-08,5.49475e-05
2.2247e-08,5.5049600000000005e-08,5.50496e-05
2.2337e-08,5.5151300000000005e-08,5.51513e-05
2.2427e-08,5.52528e-08,5.52528e-05
2.2517e-08,5.53541e-08,5.53541e-05
2.2607e-08,5.54552e-08,5.54552e-05
2.2697e-08,5.5556000000000005e-08,5.5556e-05
2.2787e-08,5.56565e-08,5.56565e-05
2.2877e-08,5.5756700000000005e-08,5.57567e-05
2.2967e-08,5.58568e-08,5.58568e-05
2.3057e-08,5.59567e-08,5.59567e-05
2.3147e-08,5.6056400000000004e-08,5.60564e-05
2.3237e-08,5.6156000000000003e-08,5.6156e-05
2.3327e-08,5.62555e-08,5.62555e-05
2.3417e-08,5.63549e-08,5.63549e-05
2.3507e-08,5.64543e-08,5.64543e-05
2.3597e-08,5.65536e-08,5.65536e-05
2.3687e-08,5.6784e-08,5.6784e-05
2.3777e-08,5.72581e-08,5.72581e-05
2.3867e-08,5.77163e-08,5.77163e-05
2.3957e-08,5.8158500000000004e-08,5.81585e-05
2.4047e-08,5.85748e-08,5.85748e-05
2.4137e-08,5.89542e-08,5.89542e-05
2.4227e-08,5.9298e-08,5.9298e-05
2.4317e-08,5.96408e-08,5.96408e-05
2.4407e-08,6.028810000000001e-08,6.02881e-05
2.4497e-08,6.09422e-08,6.09422e-05
2.4587e-08,6.15545e-08,6.15545e-05
2.4677e-08,6.21327e-08,6.21327e-05
2.4767e-08,6.26685e-08,6.26685e-05
2.4857e-08,6.316180000000001e-08,6.31618e-05
2.4947e-08,6.360589999999999e-08,6.36059e-05
2.5037e-08,6.40016e-08,6.40016e-05
2.5127e-08,6.43599e-08,6.43599e-05
2.5217e-08,6.469e-08,6.469e-05
2.5307e-08,6.49973e-08,6.49973e-05
