"displacement,mm","force,kN","force,N"
0.0,0.0123148,12.3148
0.0180057,0.133656,133.656
0.03599,0.599326,599.326
0.0539531,1.00942,1009.42
0.071938,1.3021,1302.1
0.0899438,1.8908900000000002,1890.89
0.107949,2.24223,2242.23
0.12595,2.39333,2393.33
0.14387,2.59676,2596.76
0.16179,2.729,2729.0
0.179767,2.97465,2974.65
0.197929,3.47173,3471.73
0.216091,3.5645900000000004,3564.59
0.234253,3.5155600000000002,3515.56
0.252423,3.5469299999999997,3546.93
0.270417,3.5676300000000003,3567.63
0.288523,3.61316,3613.16
0.306512,3.6786700000000003,3678.67
0.324468,3.68432,3684.32
0.342111,3.70217,3702.17
0.359985,3.71144,3711.44
0.377841,3.70877,3708.77
0.395384,3.7828000000000004,3782.8
0.412806,3.77509,3775.09
0.430229,3.79968,3799.68
0.447769,3.8185000000000002,3818.5
0.465889,3.85568,3855.68
0.483961,3.85516,3855.16
0.502031,3.8782900000000002,3878.29
0.520102,3.90062,3900.62
0.538172,3.91293,3912.93
0.556243,3.94138,3941.38
0.574314,3.95425,3954.25
0.592384,3.97269,3972.69
0.610455,3.9874400000000003,3987.44
0.628525,4.00692,4006.92
0.646596,4.0231900000000005,4023.19
0.664667,4.0391900000000005,4039.19
0.682738,4.05427,4054.27
0.700808,4.07433,4074.33
0.719937,4.09163,4091.63
0.739137,4.1079,4107.9
0.758256,4.12514,4125.14
0.776656,4.14236,4142.36
0.795056,4.15891,4158.91
0.813457,4.17449,4174.49
0.831856,4.191350000000001,4191.35
0.850257,4.207350000000001,4207.35
0.868656,4.223020000000001,4223.02
0.887056,4.23903,4239.03
0.905456,4.25357,4253.57
0.923102,4.26887,4268.87
0.940701,4.2841000000000005,4284.1
0.958302,4.3001700000000005,4300.17
0.975902,4.31463,4314.63
0.993501,4.32886,4328.86
1.0111,4.343640000000001,4343.64
1.0287,4.3579,4357.9
1.0463,4.37242,4372.42
1.06424,4.38674,4386.74
1.08253,4.40112,4401.12
1.10082,4.4160900000000005,4416.09
1.1191,4.43072,4430.72
1.13739,4.44516,4445.16
1.15476,4.4591400000000005,4459.14
1.17122,4.4729,4472.9
1.18826,4.4872700000000005,4487.27
1.20472,4.50087,4500.87
1.22117,4.51425,4514.25
1.23763,4.5282100000000005,4528.21
1.25423,4.54137,4541.37
1.27335,4.55713,4557.13
1.29255,4.57254,4572.54
1.31175,4.5875,4587.5
1.33095,4.60279,4602.79
1.35015,4.61718,4617.18
1.36935,4.63223,4632.23
1.38855,4.64667,4646.67
1.40775,4.66129,4661.29
1.42695,4.67597,4675.97
1.44615,4.690270000000001,4690.27
1.46535,4.70499,4704.99
1.48455,4.71934,4719.34
1.50375,4.733890000000001,4733.89
1.52295,4.7482299999999995,4748.23
1.54215,4.7624200000000005,4762.42
1.56135,4.77684,4776.84
1.58055,4.79095,4790.95
1.59852,4.80501,4805.01
1.61561,4.81919,4819.19
1.63268,4.83275,4832.75
1.64976,4.846640000000001,4846.64
1.66683,4.86016,4860.16
1.6839,4.87399,4873.99
1.70098,4.887770000000001,4887.77
1.71806,4.90141,4901.41
1.73522,4.91516,4915.16
1.75236,4.92887,4928.87
1.76948,4.942880000000001,4942.88
1.78658,4.95662,4956.62
1.80365,4.969939999999999,4969.94
