
                  X             Displacement          Force      

                0.                 0.                12.3148     
               50.002E-06         18.0057E-03       117.056      
              100.E-06            35.9901E-03       511.231      
              150.001E-06         53.9532E-03       841.238      
              200.E-06            71.937E-03          1.08102E+03
              250.001E-06         89.8699E-03         1.12761E+03
              300.E-06           107.79E-03           1.03853E+03
              350.001E-06        125.71E-03           1.14808E+03
              400.E-06           143.629E-03          1.17707E+03
              450.001E-06        161.55E-03           1.185E+03  
              500.001E-06        179.527E-03          1.22477E+03
              550.001E-06        197.689E-03          1.21922E+03
              600.001E-06        215.851E-03          1.23926E+03
              650.001E-06        234.013E-03          1.27654E+03
              700.001E-06        252.175E-03          1.28466E+03
              750.001E-06        270.489E-03          1.29377E+03
              800.001E-06        288.536E-03          1.32407E+03
              850.001E-06        306.525E-03          1.32938E+03
              900.E-06           324.514E-03          1.3471E+03 
              950.E-06           342.503E-03          1.36596E+03
                1.E-03           360.727E-03          1.37361E+03
                1.05E-03         379.216E-03          1.39238E+03
                1.1E-03          397.704E-03          1.40957E+03
                1.15E-03         416.193E-03          1.41946E+03
                1.2E-03          434.682E-03          1.43285E+03
                1.25E-03         453.171E-03          1.44904E+03
                1.3E-03          471.378E-03          1.46132E+03
                1.35E-03         489.511E-03          1.47285E+03
                1.4E-03          507.645E-03          1.48781E+03
                1.45E-03         526.095E-03          1.49911E+03
                1.5E-03          544.584E-03          1.51101E+03
                1.55E-03         563.073E-03          1.52502E+03
                1.6E-03          580.967E-03          1.53474E+03
                1.65E-03         598.746E-03          1.54848E+03
                1.7E-03          616.524E-03          1.55778E+03
                1.75E-03         634.301E-03          1.57123E+03
                1.8E-03          652.078E-03          1.58044E+03
                1.85E-03         669.856E-03          1.59257E+03
                1.9E-03          687.634E-03          1.60326E+03
                1.95E-03         705.411E-03          1.61282E+03
                2.E-03           723.19E-03           1.62438E+03
                2.05E-03         740.57E-03           1.63466E+03
                2.1E-03          757.637E-03          1.64377E+03
                2.15E-03         774.704E-03          1.65405E+03
                2.2E-03          791.771E-03          1.66468E+03
                2.25E-03         808.838E-03          1.67446E+03
                2.3E-03          825.905E-03          1.6834E+03 
                2.35E-03         842.972E-03          1.69263E+03
                2.4E-03          860.039E-03          1.70202E+03
                2.45E-03         878.62E-03           1.71247E+03
                2.5E-03          897.82E-03           1.72292E+03
                2.55E-03         917.02E-03           1.73299E+03
                2.6E-03          936.221E-03          1.7425E+03 
                2.65E-03         955.421E-03          1.75198E+03
                2.7E-03          974.401E-03          1.76187E+03
                2.75E-03         992.802E-03          1.77158E+03
                2.8E-03            1.0112             1.78058E+03
                2.85E-03           1.03011            1.7898E+03 
                2.9E-03            1.04931            1.79912E+03
                2.95E-03           1.06851            1.80778E+03
                3.E-03             1.08771            1.8168E+03 
                3.05E-03           1.10691            1.82545E+03
                3.1E-03            1.12468            1.83399E+03
                3.15E-03           1.14228            1.84246E+03
                3.2E-03            1.15988            1.85077E+03
                3.25E-03           1.17748            1.85892E+03
                3.3E-03            1.19508            1.86708E+03
                3.35E-03           1.21268            1.875E+03  
                3.4E-03            1.23028            1.88289E+03
                3.45E-03           1.24788            1.8906E+03 
                3.5E-03            1.26548            1.89823E+03
                3.55E-03           1.28308            1.90566E+03
                3.6E-03            1.30068            1.91304E+03
                3.65E-03           1.31828            1.92031E+03
                3.7E-03            1.33588            1.92746E+03
                3.75E-03           1.35348            1.93457E+03
                3.8E-03            1.37108            1.94158E+03
                3.85E-03           1.38868            1.94848E+03
                3.9E-03            1.40628            1.95531E+03
                3.95E-03           1.42388            1.96204E+03
                4.E-03             1.44148            1.96869E+03
                4.05E-03           1.45908            1.97525E+03
                4.1E-03            1.47668            1.98173E+03
                4.15E-03           1.49428            1.9881E+03 
                4.2E-03            1.51188            1.99439E+03
                4.25E-03           1.52948            2.00059E+03
                4.3E-03            1.54708            2.00671E+03
                4.35E-03           1.56468            2.01273E+03
                4.4E-03            1.58228            2.01866E+03
                4.45E-03           1.59988            2.02452E+03
                4.5E-03            1.61748            2.03024E+03
                4.55E-03           1.63508            2.03589E+03
                4.6E-03            1.65268            2.04154E+03
                4.65E-03           1.67028            2.04705E+03
                4.7E-03            1.68788            2.05243E+03
                4.75E-03           1.70548            2.05783E+03
                4.8E-03            1.72308            2.06314E+03
                4.85E-03           1.74068            2.06839E+03
                4.9E-03            1.75828            2.07361E+03
                4.95E-03           1.77588            2.07875E+03
                5.E-03             1.79348            2.08385E+03




