
                  X             Displacement          Force      

                0.                 0.                12.3148     
               50.002E-06         18.0057E-03       127.579      
              100.E-06            35.99E-03         554.74       
              150.001E-06         53.9531E-03       916.151      
              200.E-06            71.9374E-03         1.20069E+03
              250.001E-06         89.9431E-03         1.54849E+03
              300.E-06           107.907E-03          1.41587E+03
              350.001E-06        125.827E-03          1.60264E+03
              400.E-06           143.747E-03          1.80019E+03
              450.001E-06        161.667E-03          1.78497E+03
              500.001E-06        179.644E-03          1.84468E+03
              550.001E-06        197.806E-03          1.83075E+03
              600.E-06           215.956E-03          1.79683E+03
              650.002E-06        234.051E-03          1.83809E+03
              700.002E-06        252.11E-03           1.84093E+03
              750.001E-06        270.111E-03          1.82415E+03
              800.001E-06        288.248E-03          1.84485E+03
              850.001E-06        306.201E-03          1.81719E+03
              900.E-06           324.241E-03          1.83243E+03
              950.E-06           342.15E-03           1.84854E+03
                1.E-03           360.029E-03          1.82515E+03
                1.05E-03         377.882E-03          1.85263E+03
                1.1E-03          396.078E-03          1.83526E+03
                1.15E-03         414.28E-03           1.82112E+03
                1.2E-03          432.358E-03          1.84952E+03
                1.25E-03         450.281E-03          1.83912E+03
                1.3E-03          468.05E-03           1.84174E+03
                1.35E-03         485.832E-03          1.84402E+03
                1.4E-03          504.141E-03          1.83278E+03
                1.45E-03         522.396E-03          1.8468E+03 
                1.5E-03          540.409E-03          1.84468E+03
                1.55E-03         557.828E-03          1.84325E+03
                1.6E-03          575.242E-03          1.84191E+03
                1.65E-03         592.613E-03          1.84446E+03
                1.7E-03          609.985E-03          1.84088E+03
                1.75E-03         627.357E-03          1.85198E+03
                1.8E-03          644.728E-03          1.83986E+03
                1.85E-03         662.099E-03          1.85456E+03
                1.9E-03          679.47E-03           1.8428E+03 
                1.95E-03         696.885E-03          1.85395E+03
                2.E-03           714.292E-03          1.85053E+03
                2.05E-03         731.663E-03          1.84901E+03
                2.1E-03          748.844E-03          1.85736E+03
                2.15E-03         766.335E-03          1.85304E+03
                2.2E-03          785.379E-03          1.85525E+03
                2.25E-03         804.203E-03          1.859E+03  
                2.3E-03          822.311E-03          1.86468E+03
                2.35E-03         839.798E-03          1.86211E+03
                2.4E-03          856.869E-03          1.86537E+03
                2.45E-03         874.389E-03          1.86814E+03
                2.5E-03          893.575E-03          1.86955E+03
                2.55E-03         912.701E-03          1.87097E+03
                2.6E-03          930.771E-03          1.8753E+03 
                2.65E-03         948.692E-03          1.87612E+03
                2.7E-03          966.611E-03          1.87868E+03
                2.75E-03         983.853E-03          1.87966E+03
                2.8E-03            1.0005             1.88331E+03
                2.85E-03           1.01714            1.88496E+03
                2.9E-03            1.03554            1.88689E+03
                2.95E-03           1.0548             1.88999E+03
                3.E-03             1.074              1.89179E+03
                3.05E-03           1.0932             1.89586E+03
                3.1E-03            1.1124             1.89666E+03
                3.15E-03           1.1316             1.89822E+03
                3.2E-03            1.1508             1.90131E+03
                3.25E-03           1.1672             1.90586E+03
                3.3E-03            1.18321            1.89938E+03
                3.35E-03           1.19921            1.90415E+03
                3.4E-03            1.21521            1.90663E+03
                3.45E-03           1.23121            1.90628E+03
                3.5E-03            1.24721            1.91048E+03
                3.55E-03           1.26321            1.91192E+03
                3.6E-03            1.27921            1.91179E+03
                3.65E-03           1.29528            1.91667E+03
                3.7E-03            1.3164             1.91634E+03
                3.75E-03           1.33773            1.91497E+03
                3.8E-03            1.35907            1.91797E+03
                3.85E-03           1.3804             1.92337E+03
                3.9E-03            1.40173            1.92754E+03
                3.95E-03           1.4184             1.91909E+03
                4.E-03             1.43273            1.92511E+03
                4.05E-03           1.44574            1.9165E+03 
                4.1E-03            1.45869            1.91688E+03
                4.15E-03           1.47153            1.91675E+03
                4.2E-03            1.48433            1.91652E+03
                4.25E-03           1.49713            1.9121E+03 
                4.3E-03            1.51976            1.92899E+03
                4.35E-03           1.54324            1.91982E+03
                4.4E-03            1.56719            1.92431E+03
                4.45E-03           1.59263            1.923E+03  
                4.5E-03            1.61823            1.9291E+03 
                4.55E-03           1.64383            1.91134E+03
                4.6E-03            1.66943            1.90723E+03
                4.65E-03           1.69502            1.90778E+03
                4.7E-03            1.72063            1.92818E+03
                4.75E-03           1.74623            1.89631E+03
                4.8E-03            1.77183            1.90885E+03
                4.85E-03           1.79742            1.91267E+03
                4.9E-03            1.82303            1.89809E+03
                4.95E-03           1.84863            1.89271E+03
                5.E-03             1.87422            1.90157E+03




