
                  X             Displacement          Force      

                0.                 0.                 8.77679    
               50.0001E-06        15.9997E-03         1.73086E+03
              100.012E-06         32.0044E-03         3.2242E+03 
              150.001E-06         47.9975E-03         3.37148E+03
              200.004E-06         63.9906E-03         3.47927E+03
              250.007E-06         79.9837E-03         3.62549E+03
              300.009E-06         95.9768E-03         3.74505E+03
              350.E-06           111.966E-03          3.85051E+03
              400.003E-06        127.959E-03          3.94224E+03
              450.005E-06        143.952E-03          4.02142E+03
              500.004E-06        159.953E-03          4.103E+03  
              550.005E-06        175.985E-03          4.17798E+03
              600.007E-06        192.016E-03          4.24395E+03
              650.008E-06        208.048E-03          4.30759E+03
              700.01E-06         224.079E-03          4.37341E+03
              750.011E-06        240.111E-03          4.43324E+03
              800.001E-06        256.139E-03          4.48738E+03
              850.003E-06        272.17E-03           4.53771E+03
              900.004E-06        288.202E-03          4.58705E+03
              950.006E-06        304.234E-03          4.63454E+03
                1.00001E-03      320.265E-03          4.68049E+03
                1.05001E-03      336.296E-03          4.72361E+03
                1.10001E-03      352.328E-03          4.76435E+03
                1.15E-03         368.356E-03          4.80252E+03
                1.2E-03          384.387E-03          4.83878E+03
                1.25E-03         400.419E-03          4.8733E+03 
                1.3E-03          416.451E-03          4.90574E+03
                1.35001E-03      432.482E-03          4.93676E+03
                1.40001E-03      448.513E-03          4.96623E+03
                1.45001E-03      464.545E-03          4.99351E+03
                1.50001E-03      480.577E-03          5.01941E+03
                1.55E-03         496.605E-03          5.04439E+03
                1.6E-03          512.636E-03          5.06788E+03
                1.65E-03         528.668E-03          5.08965E+03
                1.7E-03          544.699E-03          5.11072E+03
                1.75001E-03      560.73E-03           5.13042E+03
                1.80001E-03      576.763E-03          5.14858E+03
                1.85001E-03      592.794E-03          5.16597E+03
                1.90001E-03      608.826E-03          5.18193E+03
                1.95E-03         624.854E-03          5.19662E+03
                2.00001E-03      640.743E-03          5.21021E+03
                2.05E-03         656.616E-03          5.22233E+03
                2.1E-03          672.494E-03          5.23334E+03
                2.15001E-03      688.372E-03          5.24316E+03
                2.20001E-03      704.25E-03           5.25157E+03
                2.25001E-03      720.127E-03          5.25888E+03
                2.3E-03          736.001E-03          5.2647E+03 
                2.35E-03         751.879E-03          5.26922E+03
                2.40001E-03      767.757E-03          5.27237E+03
                2.45001E-03      783.634E-03          5.27393E+03
                2.5E-03          799.508E-03          5.27395E+03
                2.55E-03         815.387E-03          5.27253E+03
                2.60001E-03      831.265E-03          5.26967E+03
                2.65001E-03      847.142E-03          5.26536E+03
                2.70001E-03      863.019E-03          5.25973E+03
                2.75E-03         878.894E-03          5.25284E+03
                2.8E-03          894.772E-03          5.24476E+03
                2.85001E-03      910.649E-03          5.23558E+03
                2.90001E-03      926.528E-03          5.22537E+03
                2.95E-03         942.402E-03          5.21422E+03
                3.E-03           958.279E-03          5.20219E+03
                3.05001E-03      974.156E-03          5.18935E+03
                3.10001E-03      990.036E-03          5.17576E+03
                3.15001E-03        1.00604            5.16147E+03
                3.2E-03            1.02203            5.14654E+03
                3.25E-03           1.03804            5.13099E+03
                3.30001E-03        1.05404            5.11488E+03
                3.35001E-03        1.07004            5.09822E+03
                3.4E-03            1.08603            5.08105E+03
                3.45E-03           1.10204            5.06338E+03
                3.50001E-03        1.11796            5.04524E+03
                3.55001E-03        1.13372            5.02663E+03
                3.60001E-03        1.14947            5.00757E+03
                3.65E-03           1.16522            4.98805E+03
                3.7E-03            1.18098            4.96808E+03
                3.75001E-03        1.19673            4.94764E+03
                3.80001E-03        1.21249            4.92673E+03
                3.85E-03           1.22824            4.90535E+03
                3.9E-03            1.24399            4.88346E+03
                3.95001E-03        1.25975            4.86105E+03
                4.00001E-03        1.2755             4.83812E+03
                4.05001E-03        1.29125            4.81461E+03
                4.1E-03            1.30701            4.79054E+03
                4.15E-03           1.32276            4.76587E+03
                4.20001E-03        1.33852            4.74056E+03
                4.25001E-03        1.35427            4.71461E+03
                4.3E-03            1.37002            4.688E+03  
                4.35E-03           1.38578            4.66072E+03
                4.40001E-03        1.40153            4.63273E+03
                4.45001E-03        1.41728            4.60402E+03
                4.50001E-03        1.43304            4.57457E+03
                4.55E-03           1.44879            4.54438E+03
                4.6E-03            1.46455            4.51341E+03
                4.65E-03           1.48043            4.48162E+03
                4.7E-03            1.49656            4.44854E+03
                4.75E-03           1.51243            4.41517E+03
                4.8E-03            1.52853            4.38044E+03
                4.85E-03           1.54451            4.34513E+03
                4.90001E-03        1.56045            4.30905E+03
                4.95E-03           1.57655            4.27173E+03
                5.E-03             1.59237            4.2342E+03 




