
                  X             Displacement          Force      

                0.                 0.                 8.77679    
               50.0001E-06        15.9997E-03         1.73086E+03
              100.012E-06         32.0044E-03         3.53482E+03
              150.001E-06         47.9975E-03         5.09007E+03
              200.004E-06         63.9906E-03         6.56837E+03
              250.007E-06         79.9837E-03         8.55908E+03
              300.009E-06         95.9768E-03        10.3018E+03 
              350.E-06           111.966E-03         11.7228E+03 
              400.003E-06        127.959E-03         13.586E+03  
              450.005E-06        143.952E-03         15.1962E+03 
              500.004E-06        159.953E-03         16.7309E+03 
              550.005E-06        175.985E-03         18.7692E+03 
              600.007E-06        192.016E-03         20.2868E+03 
              650.008E-06        208.048E-03         21.6547E+03 
              700.01E-06         224.079E-03         23.5763E+03 
              750.011E-06        240.111E-03         24.9874E+03 
              800.001E-06        256.139E-03         26.1309E+03 
              850.003E-06        272.17E-03          27.1986E+03 
              900.004E-06        288.202E-03         27.6514E+03 
              950.006E-06        304.234E-03         27.9862E+03 
                1.00001E-03      320.265E-03         27.9361E+03 
                1.05001E-03      336.296E-03         27.8695E+03 
                1.10001E-03      352.328E-03         27.8337E+03 
                1.15E-03         368.355E-03         27.776E+03  
                1.2E-03          384.387E-03         27.6948E+03 
                1.25E-03         400.419E-03         27.6137E+03 
                1.3E-03          416.451E-03         27.5516E+03 
                1.35001E-03      432.482E-03         27.4731E+03 
                1.40001E-03      448.513E-03         27.3806E+03 
                1.45001E-03      464.545E-03         27.3031E+03 
                1.50001E-03      480.577E-03         27.2232E+03 
                1.55E-03         496.605E-03         27.1256E+03 
                1.6E-03          512.636E-03         27.0328E+03 
                1.65E-03         528.668E-03         26.9451E+03 
                1.7E-03          544.699E-03         26.8392E+03 
                1.75001E-03      560.73E-03          26.7314E+03 
                1.80001E-03      576.763E-03         26.6292E+03 
                1.85001E-03      592.794E-03         26.5189E+03 
                1.90001E-03      608.826E-03         26.3973E+03 
                1.95E-03         624.853E-03         26.2767E+03 
                2.00001E-03      640.743E-03         26.157E+03  
                2.05E-03         656.616E-03         26.0285E+03 
                2.1E-03          672.494E-03         25.894E+03  
                2.15001E-03      688.372E-03         25.758E+03  
                2.20001E-03      704.25E-03          25.6205E+03 
                2.25001E-03      720.127E-03         25.4765E+03 
                2.3E-03          736.001E-03         25.3263E+03 
                2.35E-03         751.879E-03         25.1706E+03 
                2.40001E-03      767.757E-03         25.0124E+03 
                2.45001E-03      783.634E-03         24.85E+03   
                2.5E-03          799.508E-03         24.6831E+03 
                2.55E-03         815.387E-03         24.5112E+03 
                2.60001E-03      831.265E-03         24.333E+03  
                2.65001E-03      847.142E-03         24.1509E+03 
                2.70001E-03      863.019E-03         23.9628E+03 
                2.75E-03         878.894E-03         23.7712E+03 
                2.8E-03          894.772E-03         23.5739E+03 
                2.85001E-03      910.649E-03         23.3727E+03 
                2.90001E-03      926.528E-03         23.1653E+03 
                2.95E-03         942.402E-03         22.9529E+03 
                3.E-03           958.279E-03         22.7347E+03 
                3.05001E-03      974.156E-03         22.511E+03  
                3.10001E-03      990.035E-03         22.2815E+03 
                3.15001E-03        1.00582           22.0465E+03 
                3.2E-03            1.02157           21.8057E+03 
                3.25001E-03        1.03751           15.3276E+03 
                3.30001E-03        1.0536            18.0088E+03 
                3.35E-03           1.06968           17.5192E+03 
                3.4E-03            1.08562           17.6775E+03 
                3.45E-03           1.10166           18.6215E+03 
                3.5E-03            1.11762           20.6189E+03 
                3.55001E-03        1.13366           19.2873E+03 
                3.6E-03            1.14961           20.9321E+03 
                3.65E-03           1.16564           19.9545E+03 
                3.7E-03            1.18161           18.6889E+03 
                3.75E-03           1.1975            19.8454E+03 
                3.8E-03            1.21358           18.2036E+03 
                3.85001E-03        1.22972           17.963E+03  
                3.9E-03            1.24568           18.6135E+03 
                3.95001E-03        1.26183           17.5373E+03 
                4.00001E-03        1.27766           17.0934E+03 
                4.05001E-03        1.29327           17.4102E+03 
                4.1E-03            1.30886           16.118E+03  
                4.15E-03           1.32459           16.9458E+03 
                4.2E-03            1.34038           15.3852E+03 
                4.25E-03           1.35616           15.8292E+03 
                4.3E-03            1.37195           15.5262E+03 
                4.35E-03           1.38774           14.4732E+03 
                4.4E-03            1.40353           15.0294E+03 
                4.45001E-03        1.41931           13.6932E+03 
                4.5E-03            1.43513           14.2164E+03 
                4.55001E-03        1.45092           13.3366E+03 
                4.6E-03            1.46716           12.6215E+03 
                4.65001E-03        1.48341           13.2E+03    
                4.7E-03            1.49966           12.8748E+03 
                4.75E-03           1.5159            11.9225E+03 
                4.8E-03            1.53205           11.6673E+03 
                4.85E-03           1.54806           12.1753E+03 
                4.9E-03            1.56406           11.1605E+03 
                4.95E-03           1.57976           11.2486E+03 
                5.E-03             1.59522           11.1823E+03 




