"displacement,mm","force,kN","force,N"
-0.0,0.0,0.0
1e-13,1.08566e-12,1.08566e-09
2e-13,6.7941e-13,6.7941e-10
3.5e-13,6.76342e-14,6.76342e-11
5.75e-13,5.3359799999999996e-15,5.33598e-12
9.125e-13,5.240700000000001e-16,5.2407e-13
1.41875e-12,5.23466e-17,5.23466e-14
2.17813e-12,5.23341e-18,5.23341e-15
3.31719e-12,5.23388e-19,5.23388e-16
5.02578e-12,5.2337100000000006e-20,5.23371e-17
7.58867e-12,5.23344e-21,5.23344e-18
1.1433e-11,5.23285e-22,5.23285e-19
1.71995e-11,5.23247e-23,5.23247e-20
2.58493e-11,5.231940000000001e-24,5.23194e-21
3.88239e-11,5.23123e-25,5.23123e-22
5.82859e-11,5.230200000000001e-26,5.2302e-23
8.74788e-11,5.2286699999999996e-27,5.22867e-24
1.31268e-10,5.22639e-28,5.22639e-25
1.96952e-10,5.22296e-29,5.22296e-26
2.86952e-10,5.2182700000000005e-30,5.21827e-27
3.76952e-10,5.21357e-31,5.21357e-28
4.66952e-10,5.20888e-32,5.20888e-29
5.56952e-10,5.20418e-33,5.20418e-30
6.46952e-10,5.19949e-34,5.19949e-31
7.36952e-10,5.1948e-35,5.1948e-32
8.26952e-10,5.1901100000000004e-36,5.19011e-33
9.16952e-10,5.18541e-37,5.18541e-34
1.00695e-09,4.87811e-10,4.87811e-07
1.09695e-09,1.3041600000000002e-09,1.30416e-06
1.18695e-09,2.11986e-09,2.11986e-06
1.27695e-09,2.80591e-09,2.80591e-06
1.36695e-09,3.2558900000000004e-09,3.25589e-06
1.45695e-09,3.59798e-09,3.59798e-06
1.54695e-09,3.916910000000001e-09,3.91691e-06
1.63695e-09,4.19465e-09,4.19465e-06
1.72695e-09,4.44405e-09,4.44405e-06
1.81695e-09,4.67555e-09,4.67555e-06
1.90695e-09,4.89555e-09,4.89555e-06
1.99695e-09,5.10694e-09,5.10694e-06
2.08695e-09,5.31073e-09,5.31073e-06
2.17695e-09,5.50677e-09,5.50677e-06
2.26695e-09,5.69521e-09,5.69521e-06
2.35695e-09,5.87687e-09,5.87687e-06
2.44695e-09,6.05229e-09,6.05229e-06
2.53695e-09,6.22161e-09,6.22161e-06
2.62695e-09,6.384790000000001e-09,6.38479e-06
2.71695e-09,6.5414800000000005e-09,6.54148e-06
2.80695e-09,6.69093e-09,6.69093e-06
2.89695e-09,6.8318e-09,6.8318e-06
2.98695e-09,6.96418e-09,6.96418e-06
3.07695e-09,7.08911e-09,7.08911e-06
3.16695e-09,7.2072000000000005e-09,7.2072e-06
3.25695e-09,7.31883e-09,7.31883e-06
3.34695e-09,7.42446e-09,7.42446e-06
3.43695e-09,7.52458e-09,7.52458e-06
3.52695e-09,7.619630000000001e-09,7.61963e-06
3.61695e-09,7.709349999999999e-09,7.70935e-06
3.70695e-09,7.79356e-09,7.79356e-06
3.79695e-09,7.87304e-09,7.87304e-06
3.88695e-09,7.94833e-09,7.94833e-06
3.97695e-09,8.01947e-09,8.01947e-06
4.06695e-09,8.08694e-09,8.08694e-06
4.15695e-09,8.1513e-09,8.1513e-06
4.24695e-09,8.21293e-09,8.21293e-06
4.33695e-09,8.272150000000001e-09,8.27215e-06
4.42695e-09,8.32913e-09,8.32913e-06
4.51695e-09,8.38416e-09,8.38416e-06
4.60695e-09,8.43771e-09,8.43771e-06
4.69695e-09,8.48994e-09,8.48994e-06
4.78695e-09,8.54085e-09,8.54085e-06
4.87695e-09,8.59046e-09,8.59046e-06
4.96695e-09,8.63886e-09,8.63886e-06
5.05695e-09,8.68618e-09,8.68618e-06
5.14695e-09,8.73252e-09,8.73252e-06
5.23695e-09,8.77791e-09,8.77791e-06
5.32695e-09,8.822420000000001e-09,8.82242e-06
5.41695e-09,8.866069999999999e-09,8.86607e-06
5.50695e-09,8.90888e-09,8.90888e-06
5.59695e-09,8.95086e-09,8.95086e-06
5.68695e-09,8.99202e-09,8.99202e-06
5.77695e-09,9.03235e-09,9.03235e-06
5.86695e-09,9.07183e-09,9.07183e-06
5.95695e-09,9.11017e-09,9.11017e-06
6.04695e-09,9.14769e-09,9.14769e-06
6.13695e-09,1.02636e-08,1.02636e-05
6.22695e-09,1.1949200000000001e-08,1.19492e-05
6.31695e-09,1.3524e-08,1.3524e-05
6.40695e-09,1.50195e-08,1.50195e-05
6.49695e-09,1.6421399999999997e-08,1.64214e-05
6.58695e-09,1.77088e-08,1.77088e-05
6.67695e-09,1.88827e-08,1.88827e-05
6.76695e-09,1.99327e-08,1.99327e-05
6.85695e-09,2.08672e-08,2.08672e-05
6.94695e-09,2.16931e-08,2.16931e-05
7.03695e-09,2.24314e-08,2.24314e-05
7.12695e-09,2.30965e-08,2.30965e-05
7.21695e-09,2.36998e-08,2.36998e-05
7.30695e-09,2.4251e-08,2.4251e-05
7.39695e-09,2.47579e-08,2.47579e-05
7.48695e-09,2.52274e-08,2.52274e-05
7.57695e-09,2.5665800000000002e-08,2.56658e-05
7.66695e-09,2.60783e-08,2.60783e-05
7.75695e-09,2.64686e-08,2.64686e-05
7.84695e-09,2.68389e-08,2.68389e-05
7.93695e-09,2.7191200000000003e-08,2.71912e-05
8.02695e-09,2.75275e-08,2.75275e-05
8.11695e-09,2.7849e-08,2.7849e-05
8.20695e-09,2.8156900000000003e-08,2.81569e-05
8.29695e-09,2.84519e-08,2.84519e-05
8.38695e-09,2.8734700000000003e-08,2.87347e-05
8.47695e-09,2.9006500000000002e-08,2.90065e-05
8.56695e-09,2.92681e-08,2.92681e-05
8.65695e-09,2.9520099999999998e-08,2.95201e-05
8.74695e-09,2.97624e-08,2.97624e-05
8.83695e-09,2.99952e-08,2.99952e-05
8.92695e-09,3.02196e-08,3.02196e-05
9.01695e-09,3.04361e-08,3.04361e-05
9.10695e-09,3.0645100000000006e-08,3.06451e-05
9.19695e-09,3.08471e-08,3.08471e-05
9.28695e-09,3.10425e-08,3.10425e-05
9.37695e-09,3.1231500000000004e-08,3.12315e-05
9.46695e-09,3.14143e-08,3.14143e-05
9.55695e-09,3.1591499999999995e-08,3.15915e-05
9.64695e-09,3.1763500000000005e-08,3.17635e-05
9.73695e-09,3.1931e-08,3.1931e-05
9.82695e-09,3.20942e-08,3.20942e-05
9.91695e-09,3.22533e-08,3.22533e-05
1.0007e-08,3.24086e-08,3.24086e-05
1.0097e-08,3.25605e-08,3.25605e-05
1.0187e-08,3.27089e-08,3.27089e-05
1.0277e-08,3.2854000000000004e-08,3.2854e-05
1.0367e-08,3.29958e-08,3.29958e-05
1.0457e-08,3.3134600000000003e-08,3.31346e-05
1.0547e-08,3.32704e-08,3.32704e-05
1.0637e-08,3.34036e-08,3.34036e-05
1.0727e-08,3.35345e-08,3.35345e-05
1.0817e-08,3.36628e-08,3.36628e-05
1.0907e-08,3.3788799999999995e-08,3.37888e-05
1.0997e-08,3.3912799999999996e-08,3.39128e-05
1.1087e-08,3.4034600000000005e-08,3.40346e-05
1.1177e-08,3.41544e-08,3.41544e-05
1.1267e-08,3.42723e-08,3.42723e-05
1.1357e-08,3.43884e-08,3.43884e-05
1.1447e-08,3.45031e-08,3.45031e-05
1.1537e-08,3.47479e-08,3.47479e-05
1.1627e-08,3.5351400000000005e-08,3.53514e-05
1.1717e-08,3.60157e-08,3.60157e-05
1.1807e-08,3.66312e-08,3.66312e-05
1.1897e-08,3.73313e-08,3.73313e-05
1.1987e-08,3.83792e-08,3.83792e-05
1.2077e-08,3.9431699999999996e-08,3.94317e-05
1.2167e-08,4.04146e-08,4.04146e-05
1.2257e-08,4.13171e-08,4.13171e-05
1.2347e-08,4.21234e-08,4.21234e-05
1.2437e-08,4.2843e-08,4.2843e-05
1.2527e-08,4.34915e-08,4.34915e-05
1.2617e-08,4.40811e-08,4.40811e-05
1.2707e-08,4.4620299999999995e-08,4.46203e-05
1.2797e-08,4.5114599999999996e-08,4.51146e-05
1.2887e-08,4.5568200000000006e-08,4.55682e-05
1.2977e-08,4.59854e-08,4.59854e-05
1.3067e-08,4.63708e-08,4.63708e-05
1.3157e-08,4.67282e-08,4.67282e-05
1.3247e-08,4.7061300000000003e-08,4.70613e-05
1.3337e-08,4.7374e-08,4.7374e-05
1.3427e-08,4.76696e-08,4.76696e-05
1.3517e-08,4.79507e-08,4.79507e-05
1.3607e-08,4.82192e-08,4.82192e-05
1.3697e-08,4.84757e-08,4.84757e-05
1.3787e-08,4.87206e-08,4.87206e-05
1.3877e-08,4.89548e-08,4.89548e-05
1.3967e-08,4.91792e-08,4.91792e-05
1.4057e-08,4.93955e-08,4.93955e-05
1.4147e-08,4.9604500000000006e-08,4.96045e-05
1.4237e-08,4.9807500000000004e-08,4.98075e-05
1.4327e-08,5.00052e-08,5.00052e-05
1.4417e-08,5.01982e-08,5.01982e-05
1.4507e-08,5.0387e-08,5.0387e-05
1.4597e-08,5.05716e-08,5.05716e-05
1.4687e-08,5.07524e-08,5.07524e-05
1.4777e-08,5.09295e-08,5.09295e-05
1.4867e-08,5.11032e-08,5.11032e-05
1.4957e-08,5.1273500000000006e-08,5.12735e-05
1.5047e-08,5.14405e-08,5.14405e-05
1.5137e-08,5.1604300000000006e-08,5.16043e-05
1.5227e-08,5.17649e-08,5.17649e-05
1.5317e-08,5.19223e-08,5.19223e-05
1.5407e-08,5.2076900000000005e-08,5.20769e-05
1.5497e-08,5.2229099999999996e-08,5.22291e-05
1.5587e-08,5.23791e-08,5.23791e-05
1.5677e-08,5.25271e-08,5.25271e-05
1.5767e-08,5.2673000000000005e-08,5.2673e-05
1.5857e-08,5.28169e-08,5.28169e-05
1.5947e-08,5.29589e-08,5.29589e-05
1.6037e-08,5.30991e-08,5.30991e-05
1.6127e-08,5.3237400000000004e-08,5.32374e-05
1.6217e-08,5.3374100000000004e-08,5.33741e-05
1.6307e-08,5.35094e-08,5.35094e-05
1.6397e-08,5.3643200000000004e-08,5.36432e-05
1.6487e-08,5.37756e-08,5.37756e-05
1.6577e-08,5.3906600000000006e-08,5.39066e-05
1.6667e-08,5.4036400000000003e-08,5.40364e-05
1.6757e-08,5.4164900000000003e-08,5.41649e-05
1.6847e-08,5.42921e-08,5.42921e-05
1.6937e-08,5.4418100000000003e-08,5.44181e-05
1.7027e-08,5.4542700000000004e-08,5.45427e-05
1.7117e-08,5.46661e-08,5.46661e-05
1.7207e-08,5.47883e-08,5.47883e-05
1.7297e-08,5.49094e-08,5.49094e-05
1.7387e-08,5.50293e-08,5.50293e-05
1.7477e-08,5.51482e-08,5.51482e-05
1.7567e-08,5.52659e-08,5.52659e-05
1.7657e-08,5.53828e-08,5.53828e-05
1.7747e-08,5.5498699999999997e-08,5.54987e-05
1.7837e-08,5.56136e-08,5.56136e-05
1.7927e-08,5.57275e-08,5.57275e-05
1.8017e-08,5.58405e-08,5.58405e-05
1.8107e-08,5.5952699999999995e-08,5.59527e-05
1.8197e-08,5.60639e-08,5.60639e-05
1.8287e-08,5.61743e-08,5.61743e-05
1.8377e-08,5.62839e-08,5.62839e-05
1.8467e-08,5.63928e-08,5.63928e-05
1.8557e-08,5.6501000000000004e-08,5.6501e-05
1.8647e-08,5.66086e-08,5.66086e-05
1.8737e-08,5.67155e-08,5.67155e-05
1.8827e-08,5.68217e-08,5.68217e-05
1.8917e-08,5.69274e-08,5.69274e-05
1.9007e-08,5.70322e-08,5.70322e-05
1.9097e-08,5.71364e-08,5.71364e-05
1.9187e-08,5.7239800000000004e-08,5.72398e-05
1.9277e-08,5.73427e-08,5.73427e-05
1.9367e-08,5.7444900000000004e-08,5.74449e-05
1.9457e-08,5.75463e-08,5.75463e-05
1.9547e-08,5.76471e-08,5.76471e-05
1.9637e-08,5.7747300000000004e-08,5.77473e-05
1.9727e-08,5.7846999999999995e-08,5.7847e-05
1.9817e-08,5.7946e-08,5.7946e-05
1.9907e-08,5.804450000000001e-08,5.80445e-05
1.9997e-08,5.81424e-08,5.81424e-05
2.0087e-08,5.82398e-08,5.82398e-05
2.0177e-08,5.8336800000000004e-08,5.83368e-05
2.0267e-08,5.8433600000000004e-08,5.84336e-05
2.0357e-08,5.8529899999999997e-08,5.85299e-05
2.0447e-08,5.86258e-08,5.86258e-05
2.0537e-08,5.87214e-08,5.87214e-05
2.0627e-08,5.88167e-08,5.88167e-05
2.0717e-08,5.8911500000000004e-08,5.89115e-05
2.0807e-08,5.90059e-08,5.90059e-05
2.0897e-08,5.90999e-08,5.90999e-05
2.0987e-08,5.91935e-08,5.91935e-05
2.1077e-08,5.9286700000000004e-08,5.92867e-05
2.1167e-08,5.9379500000000006e-08,5.93795e-05
2.1257e-08,5.9471900000000006e-08,5.94719e-05
2.1347e-08,5.9564e-08,5.9564e-05
2.1437e-08,5.96558e-08,5.96558e-05
2.1527e-08,5.974740000000001e-08,5.97474e-05
2.1617e-08,5.983870000000001e-08,5.98387e-05
2.1707e-08,5.99297e-08,5.99297e-05
2.1797e-08,6.00204e-08,6.00204e-05
2.1887e-08,6.01106e-08,6.01106e-05
2.1977e-08,6.02003e-08,6.02003e-05
2.2067e-08,6.02897e-08,6.02897e-05
2.2157e-08,6.03788e-08,6.03788e-05
2.2247e-08,6.046769999999999e-08,6.04677e-05
2.2337e-08,6.05565e-08,6.05565e-05
2.2427e-08,6.0645e-08,6.0645e-05
2.2517e-08,6.07333e-08,6.07333e-05
2.2607e-08,6.082140000000001e-08,6.08214e-05
2.2697e-08,6.09094e-08,6.09094e-05
2.2787e-08,6.09971e-08,6.09971e-05
2.2877e-08,6.108469999999999e-08,6.10847e-05
2.2967e-08,6.1172e-08,6.1172e-05
2.3057e-08,6.12591e-08,6.12591e-05
2.3147e-08,6.13463e-08,6.13463e-05
2.3237e-08,6.14335e-08,6.14335e-05
2.3327e-08,6.15208e-08,6.15208e-05
2.3417e-08,6.16079e-08,6.16079e-05
2.3507e-08,6.16948e-08,6.16948e-05
2.3597e-08,6.20152e-08,6.20152e-05
2.3687e-08,6.24988e-08,6.24988e-05
2.3777e-08,6.29642e-08,6.29642e-05
2.3867e-08,6.34056e-08,6.34056e-05
2.3957e-08,6.39361e-08,6.39361e-05
2.4047e-08,6.469600000000001e-08,6.4696e-05
2.4137e-08,6.54334e-08,6.54334e-05
2.4227e-08,6.61185e-08,6.61185e-05
2.4317e-08,6.67607e-08,6.67607e-05
2.4407e-08,6.735639999999999e-08,6.73564e-05
2.4497e-08,6.7905e-08,6.7905e-05
2.4587e-08,6.84126e-08,6.84126e-05
2.4677e-08,6.88758e-08,6.88758e-05
2.4767e-08,6.929659999999999e-08,6.92966e-05
2.4857e-08,6.968229999999999e-08,6.96823e-05
2.4947e-08,7.00377e-08,7.00377e-05
2.5037e-08,7.03666e-08,7.03666e-05
2.5127e-08,7.06721e-08,7.06721e-05
2.5217e-08,7.095680000000001e-08,7.09568e-05
2.5307e-08,7.12228e-08,7.12228e-05
