
                  X             Displacement          Force      

                0.                 0.                 8.77679    
               50.0001E-06        15.9997E-03         1.73086E+03
              100.012E-06         32.0044E-03         3.53482E+03
              150.001E-06         47.9975E-03         5.09007E+03
              200.004E-06         63.9906E-03         6.54869E+03
              250.007E-06         79.9837E-03         8.20751E+03
              300.009E-06         95.9768E-03         8.79627E+03
              350.E-06           111.966E-03          9.46739E+03
              400.003E-06        127.959E-03          9.91763E+03
              450.005E-06        143.952E-03         10.2846E+03 
              500.004E-06        159.953E-03         10.5078E+03 
              550.005E-06        175.985E-03         10.6838E+03 
              600.007E-06        192.016E-03         10.7577E+03 
              650.008E-06        208.048E-03         10.7865E+03 
              700.01E-06         224.079E-03         10.8001E+03 
              750.011E-06        240.111E-03         10.8042E+03 
              800.001E-06        256.139E-03         10.8038E+03 
              850.003E-06        272.17E-03          10.8018E+03 
              900.004E-06        288.202E-03         10.7986E+03 
              950.006E-06        304.234E-03         10.7948E+03 
                1.00001E-03      320.265E-03         10.7899E+03 
                1.05001E-03      336.296E-03         10.7845E+03 
                1.10001E-03      352.328E-03         10.7786E+03 
                1.15E-03         368.356E-03         10.7722E+03 
                1.2E-03          384.387E-03         10.7653E+03 
                1.25E-03         400.419E-03         10.7581E+03 
                1.3E-03          416.451E-03         10.7505E+03 
                1.35001E-03      432.482E-03         10.7425E+03 
                1.40001E-03      448.513E-03         10.7342E+03 
                1.45001E-03      464.545E-03         10.7255E+03 
                1.50001E-03      480.577E-03         10.7164E+03 
                1.55E-03         496.605E-03         10.7071E+03 
                1.6E-03          512.636E-03         10.6974E+03 
                1.65E-03         528.668E-03         10.6874E+03 
                1.7E-03          544.699E-03         10.6771E+03 
                1.75001E-03      560.73E-03          10.6664E+03 
                1.80001E-03      576.763E-03         10.6555E+03 
                1.85001E-03      592.794E-03         10.6442E+03 
                1.90001E-03      608.826E-03         10.6326E+03 
                1.95E-03         624.854E-03         10.6207E+03 
                2.00001E-03      640.743E-03         10.6086E+03 
                2.05E-03         656.616E-03         10.5962E+03 
                2.1E-03          672.494E-03         10.5835E+03 
                2.15001E-03      688.372E-03         10.5704E+03 
                2.20001E-03      704.25E-03          10.557E+03  
                2.25001E-03      720.127E-03         10.5433E+03 
                2.3E-03          736.001E-03         10.5293E+03 
                2.35E-03         751.88E-03          10.5149E+03 
                2.40001E-03      767.757E-03         10.5002E+03 
                2.45001E-03      783.634E-03         10.4851E+03 
                2.5E-03          799.508E-03         10.4697E+03 
                2.55E-03         815.387E-03         10.4539E+03 
                2.60001E-03      831.265E-03         10.4377E+03 
                2.65001E-03      847.142E-03         10.4212E+03 
                2.70001E-03      863.021E-03         10.4042E+03 
                2.75E-03         878.895E-03         10.3869E+03 
                2.8E-03          894.772E-03         10.3692E+03 
                2.85001E-03      910.649E-03         10.351E+03  
                2.90001E-03      926.528E-03         10.3324E+03 
                2.95E-03         942.402E-03         10.3134E+03 
                3.E-03           958.279E-03         10.2939E+03 
                3.05001E-03      974.156E-03         10.274E+03  
                3.10001E-03      990.035E-03         10.2535E+03 
                3.15001E-03        1.006             10.2326E+03 
                3.2E-03            1.02199           10.2112E+03 
                3.25E-03           1.03799           10.1893E+03 
                3.30001E-03        1.054             10.1668E+03 
                3.35001E-03        1.07              10.1438E+03 
                3.4E-03            1.08599           10.1202E+03 
                3.45E-03           1.10199           10.096E+03  
                3.50001E-03        1.118             10.0711E+03 
                3.55001E-03        1.134             10.0457E+03 
                3.60001E-03        1.15              10.0196E+03 
                3.65E-03           1.16599            9.99278E+03
                3.7E-03            1.182              9.96527E+03
                3.75001E-03        1.198              9.93699E+03
                3.80001E-03        1.214              9.90797E+03
                3.85E-03           1.22999            9.87814E+03
                3.9E-03            1.24599            9.84748E+03
                3.95001E-03        1.262              9.81594E+03
                4.00001E-03        1.27798            9.78355E+03
                4.05E-03           1.29417            9.74949E+03
                4.1E-03            1.31013            9.71492E+03
                4.15E-03           1.32605            9.67939E+03
                4.2E-03            1.34218            9.64234E+03
                4.25E-03           1.35805            9.60475E+03
                4.30001E-03        1.37414            9.56544E+03
                4.35E-03           1.39014            9.52512E+03
                4.4E-03            1.40604            9.48382E+03
                4.45001E-03        1.42218            9.44052E+03
                4.5E-03            1.43802            9.39665E+03
                4.55E-03           1.45416            9.35057E+03
                4.6E-03            1.47012            9.3035E+03 
                4.65E-03           1.48608            9.25495E+03
                4.70001E-03        1.50218            9.20445E+03
                4.75001E-03        1.51795            9.15348E+03
                4.8E-03            1.53419            9.09941E+03
                4.85001E-03        1.55009            9.04489E+03
                4.9E-03            1.56612            8.98837E+03
                4.95E-03           1.58219            8.93013E+03
                5.E-03             1.59792            8.87165E+03




