
                  X             Displacement          Force      

                0.                 0.                 8.77679    
               50.0001E-06        15.9997E-03         1.73086E+03
              100.012E-06         32.0044E-03         3.53482E+03
              150.001E-06         47.9975E-03         5.054E+03  
              200.004E-06         63.9906E-03         5.48746E+03
              250.007E-06         79.9837E-03         5.7006E+03 
              300.009E-06         95.9768E-03         5.78946E+03
              350.E-06           111.966E-03          5.83018E+03
              400.003E-06        127.959E-03          5.89984E+03
              450.005E-06        143.952E-03          5.96118E+03
              500.004E-06        159.953E-03          6.02169E+03
              550.005E-06        175.985E-03          6.07363E+03
              600.007E-06        192.016E-03          6.12219E+03
              650.008E-06        208.048E-03          6.1679E+03 
              700.01E-06         224.079E-03          6.20805E+03
              750.011E-06        240.111E-03          6.24613E+03
              800.001E-06        256.139E-03          6.27898E+03
              850.003E-06        272.17E-03           6.3103E+03 
              900.004E-06        288.202E-03          6.34107E+03
              950.006E-06        304.234E-03          6.3698E+03 
                1.00001E-03      320.265E-03          6.39455E+03
                1.05001E-03      336.296E-03          6.41933E+03
                1.10001E-03      352.328E-03          6.44271E+03
                1.15E-03         368.356E-03          6.4637E+03 
                1.2E-03          384.387E-03          6.48233E+03
                1.25E-03         400.419E-03          6.50093E+03
                1.3E-03          416.451E-03          6.51761E+03
                1.35001E-03      432.482E-03          6.53306E+03
                1.40001E-03      448.513E-03          6.54653E+03
                1.45001E-03      464.545E-03          6.55934E+03
                1.50001E-03      480.577E-03          6.57126E+03
                1.55E-03         496.605E-03          6.58182E+03
                1.6E-03          512.636E-03          6.59101E+03
                1.65E-03         528.668E-03          6.59915E+03
                1.7E-03          544.699E-03          6.60654E+03
                1.75001E-03      560.73E-03           6.61277E+03
                1.80001E-03      576.763E-03          6.61795E+03
                1.85001E-03      592.794E-03          6.62225E+03
                1.90001E-03      608.826E-03          6.62567E+03
                1.95E-03         624.854E-03          6.62812E+03
                2.00001E-03      640.743E-03          6.62965E+03
                2.05E-03         656.616E-03          6.63037E+03
                2.1E-03          672.494E-03          6.63025E+03
                2.15001E-03      688.372E-03          6.62936E+03
                2.20001E-03      704.25E-03           6.6277E+03 
                2.25001E-03      720.127E-03          6.62531E+03
                2.3E-03          736.001E-03          6.62221E+03
                2.35E-03         751.879E-03          6.61844E+03
                2.40001E-03      767.757E-03          6.61402E+03
                2.45001E-03      783.634E-03          6.60901E+03
                2.5E-03          799.508E-03          6.60341E+03
                2.55E-03         815.387E-03          6.59725E+03
                2.60001E-03      831.265E-03          6.59057E+03
                2.65001E-03      847.142E-03          6.58339E+03
                2.70001E-03      863.019E-03          6.57573E+03
                2.75E-03         878.894E-03          6.56761E+03
                2.8E-03          894.772E-03          6.55907E+03
                2.85001E-03      910.649E-03          6.55013E+03
                2.90001E-03      926.528E-03          6.54079E+03
                2.95E-03         942.402E-03          6.53107E+03
                3.E-03           958.279E-03          6.521E+03  
                3.05001E-03      974.156E-03          6.51059E+03
                3.10001E-03      990.035E-03          6.49983E+03
                3.15001E-03        1.00599            6.48877E+03
                3.2E-03            1.02199            6.47739E+03
                3.25E-03           1.03799            6.4657E+03 
                3.30001E-03        1.05399            6.45373E+03
                3.35001E-03        1.06999            6.44145E+03
                3.4E-03            1.08599            6.4289E+03 
                3.45E-03           1.10199            6.41606E+03
                3.50001E-03        1.11799            6.40294E+03
                3.55001E-03        1.13399            6.38955E+03
                3.60001E-03        1.14999            6.37588E+03
                3.65E-03           1.16599            6.36194E+03
                3.7E-03            1.18199            6.34772E+03
                3.75001E-03        1.19799            6.33322E+03
                3.80001E-03        1.21399            6.31844E+03
                3.85E-03           1.22999            6.30338E+03
                3.9E-03            1.24599            6.28802E+03
                3.95001E-03        1.26199            6.27238E+03
                4.00001E-03        1.27799            6.25643E+03
                4.05001E-03        1.29399            6.24018E+03
                4.1E-03            1.30999            6.22363E+03
                4.15E-03           1.32599            6.20675E+03
                4.20001E-03        1.34199            6.18955E+03
                4.25001E-03        1.35799            6.17201E+03
                4.3E-03            1.37399            6.15413E+03
                4.35E-03           1.38999            6.13589E+03
                4.40001E-03        1.40599            6.11727E+03
                4.45001E-03        1.42199            6.09829E+03
                4.50001E-03        1.438              6.07891E+03
                4.55E-03           1.45399            6.05912E+03
                4.6E-03            1.46999            6.03891E+03
                4.65001E-03        1.48599            6.01825E+03
                4.70001E-03        1.50199            5.99715E+03
                4.75E-03           1.51799            5.97558E+03
                4.80001E-03        1.53406            5.95328E+03
                4.85001E-03        1.55013            5.93043E+03
                4.90001E-03        1.56597            5.90739E+03
                4.95001E-03        1.58212            5.88331E+03
                5.E-03             1.59811            5.8589E+03 




