
                  X             Displacement          Force      

                0.                 0.                 8.77679    
               50.0001E-06        15.9997E-03         1.73086E+03
              100.012E-06         32.0044E-03         3.53482E+03
              150.001E-06         47.9975E-03         5.09007E+03
              200.004E-06         63.9906E-03         6.56837E+03
              250.007E-06         79.9837E-03         8.50641E+03
              300.009E-06         95.9768E-03         9.44617E+03
              350.E-06           111.966E-03          9.73707E+03
              400.003E-06        127.959E-03          9.86025E+03
              450.005E-06        143.952E-03          9.92859E+03
              500.004E-06        159.953E-03         10.0148E+03 
              550.005E-06        175.985E-03         10.0919E+03 
              600.007E-06        192.016E-03         10.1491E+03 
              650.008E-06        208.048E-03         10.2094E+03 
              700.01E-06         224.079E-03         10.2705E+03 
              750.011E-06        240.111E-03         10.3273E+03 
              800.001E-06        256.139E-03         10.3779E+03 
              850.003E-06        272.17E-03          10.4275E+03 
              900.004E-06        288.202E-03         10.4711E+03 
              950.006E-06        304.234E-03         10.5175E+03 
                1.00001E-03      320.265E-03         10.5628E+03 
                1.05001E-03      336.296E-03         10.6051E+03 
                1.10001E-03      352.328E-03         10.6445E+03 
                1.15E-03         368.356E-03         10.6836E+03 
                1.2E-03          384.387E-03         10.7244E+03 
                1.25E-03         400.419E-03         10.7618E+03 
                1.3E-03          416.451E-03         10.7972E+03 
                1.35001E-03      432.482E-03         10.8311E+03 
                1.40001E-03      448.513E-03         10.8652E+03 
                1.45001E-03      464.545E-03         10.8992E+03 
                1.50001E-03      480.577E-03         10.9319E+03 
                1.55E-03         496.605E-03         10.9639E+03 
                1.6E-03          512.636E-03         10.9944E+03 
                1.65E-03         528.668E-03         11.0247E+03 
                1.7E-03          544.699E-03         11.0541E+03 
                1.75001E-03      560.73E-03          11.083E+03  
                1.80001E-03      576.763E-03         11.1112E+03 
                1.85001E-03      592.794E-03         11.1389E+03 
                1.90001E-03      608.826E-03         11.166E+03  
                1.95E-03         624.854E-03         11.1921E+03 
                2.00001E-03      640.743E-03         11.2178E+03 
                2.05E-03         656.616E-03         11.2431E+03 
                2.1E-03          672.494E-03         11.2677E+03 
                2.15001E-03      688.372E-03         11.2919E+03 
                2.20001E-03      704.25E-03          11.3156E+03 
                2.25001E-03      720.127E-03         11.3389E+03 
                2.3E-03          736.001E-03         11.3618E+03 
                2.35E-03         751.88E-03          11.3841E+03 
                2.40001E-03      767.757E-03         11.4061E+03 
                2.45001E-03      783.634E-03         11.4276E+03 
                2.5E-03          799.508E-03         11.4489E+03 
                2.55E-03         815.387E-03         11.4698E+03 
                2.60001E-03      831.265E-03         11.4903E+03 
                2.65001E-03      847.142E-03         11.5103E+03 
                2.70001E-03      863.021E-03         11.5301E+03 
                2.75E-03         878.895E-03         11.5495E+03 
                2.8E-03          894.772E-03         11.5687E+03 
                2.85001E-03      910.649E-03         11.5875E+03 
                2.90001E-03      926.528E-03         11.6059E+03 
                2.95E-03         942.402E-03         11.6241E+03 
                3.E-03           958.279E-03         11.642E+03  
                3.05001E-03      974.156E-03         11.6597E+03 
                3.10001E-03      990.035E-03         11.677E+03  
                3.15001E-03        1.006             11.694E+03  
                3.2E-03            1.02199           11.7108E+03 
                3.25E-03           1.03799           11.7273E+03 
                3.30001E-03        1.05399           11.7436E+03 
                3.35001E-03        1.07              11.7595E+03 
                3.4E-03            1.08599           11.7753E+03 
                3.45E-03           1.10199           11.7908E+03 
                3.50001E-03        1.11799           11.806E+03  
                3.55001E-03        1.134             11.8211E+03 
                3.60001E-03        1.14999           11.8358E+03 
                3.65E-03           1.16599           11.8504E+03 
                3.7E-03            1.18199           11.8647E+03 
                3.75001E-03        1.19799           11.8788E+03 
                3.80001E-03        1.214             11.8926E+03 
                3.85E-03           1.22999           11.9063E+03 
                3.9E-03            1.24599           11.9197E+03 
                3.95001E-03        1.26199           11.933E+03  
                4.00001E-03        1.27799           11.946E+03  
                4.05001E-03        1.294             11.9588E+03 
                4.1E-03            1.30999           11.9715E+03 
                4.15E-03           1.32599           11.9839E+03 
                4.20001E-03        1.342             11.9962E+03 
                4.25001E-03        1.35799           12.0082E+03 
                4.3E-03            1.37399           12.02E+03   
                4.35E-03           1.38999           12.0317E+03 
                4.40001E-03        1.40599           12.0432E+03 
                4.45001E-03        1.422             12.0545E+03 
                4.50001E-03        1.438             12.0656E+03 
                4.55E-03           1.45399           12.0765E+03 
                4.6E-03            1.46999           12.0872E+03 
                4.65001E-03        1.48589           12.0978E+03 
                4.70001E-03        1.50164           12.1082E+03 
                4.75E-03           1.51739           12.1184E+03 
                4.8E-03            1.53315           12.1285E+03 
                4.85001E-03        1.5489            12.1384E+03 
                4.90001E-03        1.56466           12.1481E+03 
                4.95001E-03        1.58041           12.1577E+03 
                5.E-03             1.59616           12.167E+03  




