
                  X             Displacement          Force      

                0.                 0.                 8.77679    
               50.0001E-06        15.9997E-03         1.4257E+03 
              100.007E-06         32.0004E-03         2.01086E+03
              150.002E-06         47.9953E-03         2.40324E+03
              200.01E-06          63.9901E-03         2.76986E+03
              250.007E-06         79.981E-03          3.12057E+03
              300.004E-06         95.9721E-03         3.4858E+03 
              350.001E-06        111.963E-03          3.78842E+03
              400.01E-06         127.958E-03          4.07625E+03
              450.007E-06        143.949E-03          4.37645E+03
              500.01E-06         159.933E-03          4.62193E+03
              550.003E-06        175.883E-03          4.88631E+03
              600.008E-06        191.836E-03          5.09798E+03
              650.E-06           207.786E-03          5.32926E+03
              700.005E-06        223.74E-03           5.51667E+03
              750.01E-06         239.694E-03          5.70961E+03
              800.003E-06        255.667E-03          5.87692E+03
              850.008E-06        271.652E-03          6.02731E+03
              900.001E-06        287.635E-03          6.1773E+03 
              950.005E-06        303.62E-03           6.29912E+03
                1.00001E-03      319.643E-03          6.40614E+03
                1.05001E-03      335.707E-03          6.51041E+03
                1.10001E-03      351.771E-03          6.6003E+03 
                1.15001E-03      367.835E-03          6.67022E+03
                1.20001E-03      383.9E-03            6.72402E+03
                1.25E-03         399.96E-03           6.77313E+03
                1.3E-03          416.024E-03          6.80826E+03
                1.35E-03         432.088E-03          6.83548E+03
                1.4E-03          448.153E-03          6.84906E+03
                1.45E-03         464.216E-03          6.85535E+03
                1.5E-03          480.28E-03           6.85471E+03
                1.55E-03         496.325E-03          6.85212E+03
                1.6E-03          512.325E-03          6.84645E+03
                1.65E-03         528.326E-03          6.83896E+03
                1.7E-03          544.325E-03          6.83023E+03
                1.75E-03         560.326E-03          6.82009E+03
                1.8E-03          576.326E-03          6.80926E+03
                1.85E-03         592.326E-03          6.79785E+03
                1.9E-03          608.326E-03          6.78566E+03
                1.95001E-03      624.326E-03          6.77309E+03
                2.00001E-03      640.326E-03          6.75986E+03
                2.05001E-03      656.326E-03          6.74619E+03
                2.10001E-03      672.326E-03          6.73212E+03
                2.15001E-03      688.326E-03          6.71754E+03
                2.20001E-03      704.327E-03          6.70259E+03
                2.25001E-03      720.327E-03          6.68724E+03
                2.30001E-03      736.327E-03          6.67146E+03
                2.35001E-03      752.327E-03          6.65532E+03
                2.40001E-03      768.327E-03          6.63875E+03
                2.45001E-03      784.328E-03          6.62175E+03
                2.50001E-03      800.327E-03          6.60437E+03
                2.55001E-03      816.327E-03          6.58662E+03
                2.60001E-03      832.328E-03          6.56842E+03
                2.65001E-03      848.328E-03          6.54982E+03
                2.70001E-03      864.327E-03          6.53083E+03
                2.75001E-03      880.328E-03          6.51141E+03
                2.8E-03          896.324E-03          6.49156E+03
                2.85E-03         912.324E-03          6.47129E+03
                2.9E-03          928.325E-03          6.45058E+03
                2.95E-03         944.325E-03          6.42943E+03
                3.E-03           960.324E-03          6.40783E+03
                3.05E-03         976.325E-03          6.38577E+03
                3.1E-03          992.332E-03          6.36325E+03
                3.15E-03           1.00846            6.34024E+03
                3.2E-03            1.02459            6.31675E+03
                3.25E-03           1.04072            6.29276E+03
                3.3E-03            1.05685            6.26826E+03
                3.35E-03           1.07297            6.24322E+03
                3.4E-03            1.0891             6.21766E+03
                3.45001E-03        1.10523            6.19153E+03
                3.50001E-03        1.12136            6.16484E+03
                3.55001E-03        1.13749            6.13756E+03
                3.60001E-03        1.15361            6.10967E+03
                3.65001E-03        1.16974            6.08115E+03
                3.70001E-03        1.18587            6.05199E+03
                3.75001E-03        1.202              6.02217E+03
                3.80001E-03        1.21813            5.99164E+03
                3.85001E-03        1.23425            5.96042E+03
                3.90001E-03        1.25038            5.92847E+03
                3.95001E-03        1.26622            5.89619E+03
                4.E-03             1.28235            5.86252E+03
                4.05E-03           1.29823            5.82864E+03
                4.10001E-03        1.31436            5.7934E+03 
                4.15E-03           1.33027            5.75787E+03
                4.20001E-03        1.34636            5.72101E+03
                4.25001E-03        1.36226            5.68377E+03
                4.30001E-03        1.37835            5.64527E+03
                4.35001E-03        1.39429            5.60628E+03
                4.4E-03            1.41035            5.56622E+03
                4.45E-03           1.42635            5.52546E+03
                4.5E-03            1.44229            5.48398E+03
                4.55E-03           1.45836            5.44143E+03
                4.6E-03            1.47417            5.39883E+03
                4.65E-03           1.49038            5.35442E+03
                4.7E-03            1.50623            5.31036E+03
                4.75E-03           1.52233            5.26497E+03
                4.8E-03            1.53836            5.21923E+03
                4.85E-03           1.5541             5.17384E+03
                4.9E-03            1.5704             5.12638E+03
                4.95001E-03        1.58636            5.07959E+03
                5.E-03             1.60219            5.03279E+03




