"displacement,mm","force,kN","force,N"
0.0,0.00877679,8.77679
0.0159997,1.4257,1425.7
0.0320004,2.01086,2010.86
0.0479953,2.40324,2403.24
0.0639901,2.76986,2769.86
0.079981,3.1205700000000003,3120.57
0.0959721,3.4858000000000002,3485.8
0.111963,3.7884200000000003,3788.42
0.127958,4.07625,4076.25
0.143949,4.37645,4376.45
0.159933,4.621930000000001,4621.93
0.175883,4.886310000000001,4886.31
0.191836,5.09798,5097.98
0.207786,5.3292600000000006,5329.26
0.22374,5.51667,5516.67
0.239694,5.70961,5709.61
0.255667,5.87692,5876.92
0.271652,6.027310000000001,6027.31
0.287635,6.177300000000001,6177.3
0.30362,6.29912,6299.12
0.319643,6.406140000000001,6406.14
0.335707,6.51041,6510.41
0.351771,6.600300000000001,6600.3
0.367835,6.6702200000000005,6670.22
0.3839,6.72402,6724.02
0.39996,6.77313,6773.13
0.416024,6.808260000000001,6808.26
0.432088,6.83548,6835.48
0.448153,6.849060000000001,6849.06
0.464216,6.8553500000000005,6855.35
0.48028,6.85471,6854.71
0.496325,6.85212,6852.12
0.512325,6.84645,6846.45
0.528326,6.83896,6838.96
0.544325,6.830229999999999,6830.23
0.560326,6.82009,6820.09
0.576326,6.80926,6809.26
0.592326,6.79785,6797.85
0.608326,6.78566,6785.66
0.624326,6.773090000000001,6773.09
0.640326,6.75986,6759.86
0.656326,6.7461899999999995,6746.19
0.672326,6.73212,6732.12
0.688326,6.7175400000000005,6717.54
0.704327,6.702590000000001,6702.59
0.720327,6.68724,6687.24
0.736327,6.671460000000001,6671.46
0.752327,6.65532,6655.32
0.768327,6.63875,6638.75
0.784328,6.6217500000000005,6621.75
0.800327,6.60437,6604.37
0.816327,6.58662,6586.62
0.832328,6.568420000000001,6568.42
0.848328,6.5498199999999995,6549.82
0.864327,6.53083,6530.83
0.880328,6.51141,6511.41
0.896324,6.491560000000001,6491.56
0.912324,6.47129,6471.29
0.928325,6.45058,6450.58
0.944325,6.429430000000001,6429.43
0.960324,6.40783,6407.83
0.976325,6.385770000000001,6385.77
0.992332,6.36325,6363.25
1.00846,6.34024,6340.24
1.02459,6.31675,6316.75
1.04072,6.29276,6292.76
1.05685,6.268260000000001,6268.26
1.07297,6.24322,6243.22
1.0891,6.21766,6217.66
1.10523,6.19153,6191.53
1.12136,6.16484,6164.84
1.13749,6.137560000000001,6137.56
1.15361,6.10967,6109.67
1.16974,6.08115,6081.15
1.18587,6.05199,6051.99
1.202,6.02217,6022.17
1.21813,5.99164,5991.64
1.23425,5.96042,5960.42
1.25038,5.928470000000001,5928.47
1.26622,5.89619,5896.19
1.28235,5.862520000000001,5862.52
1.29823,5.82864,5828.64
1.31436,5.7934,5793.4
1.33027,5.75787,5757.87
1.34636,5.721010000000001,5721.01
1.36226,5.683770000000001,5683.77
1.37835,5.645270000000001,5645.27
1.39429,5.60628,5606.28
1.41035,5.56622,5566.22
1.42635,5.52546,5525.46
1.44229,5.48398,5483.98
1.45836,5.44143,5441.43
1.47417,5.39883,5398.83
1.49038,5.35442,5354.42
1.50623,5.31036,5310.36
1.52233,5.26497,5264.97
1.53836,5.21923,5219.23
1.5541,5.17384,5173.84
1.5704,5.12638,5126.38
1.58636,5.0795900000000005,5079.59
1.60219,5.03279,5032.79
