
                  X             Displacement          Force      

                0.                 0.                12.3148     
               50.002E-06         18.0057E-03       133.656      
              100.E-06            35.99E-03         597.991      
              150.001E-06         53.9531E-03       999.647      
              200.E-06            71.9379E-03         1.29061E+03
              250.001E-06         89.9436E-03         1.84086E+03
              300.E-06           107.949E-03          2.04631E+03
              350.001E-06        125.952E-03          2.13191E+03
              400.E-06           143.871E-03          2.31424E+03
              450.001E-06        161.792E-03          2.49436E+03
              500.001E-06        179.768E-03          2.89249E+03
              550.001E-06        197.93E-03           3.10268E+03
              600.001E-06        216.092E-03          3.09912E+03
              650.001E-06        234.255E-03          3.17262E+03
              700.001E-06        252.402E-03          3.3197E+03 
              750.001E-06        270.391E-03          3.32923E+03
              800.001E-06        288.381E-03          3.31787E+03
              850.002E-06        306.37E-03           3.36791E+03
              900.002E-06        324.303E-03          3.36789E+03
              950.002E-06        342.323E-03          3.35073E+03
                1.E-03           360.365E-03          3.3582E+03 
                1.05E-03         378.609E-03          3.3688E+03 
                1.1E-03          396.483E-03          3.38149E+03
                1.15E-03         414.545E-03          3.38735E+03
                1.2E-03          432.478E-03          3.37358E+03
                1.25E-03         450.419E-03          3.38981E+03
                1.3E-03          468.631E-03          3.39099E+03
                1.35E-03         486.644E-03          3.39328E+03
                1.4E-03          504.53E-03           3.40778E+03
                1.45E-03         522.669E-03          3.40145E+03
                1.5E-03          540.737E-03          3.40669E+03
                1.55E-03         558.664E-03          3.41559E+03
                1.6E-03          576.584E-03          3.41605E+03
                1.65E-03         594.503E-03          3.42224E+03
                1.7E-03          612.423E-03          3.426E+03  
                1.75E-03         630.285E-03          3.42736E+03
                1.8E-03          648.201E-03          3.43393E+03
                1.85E-03         666.486E-03          3.43682E+03
                1.9E-03          684.772E-03          3.43898E+03
                1.95E-03         702.475E-03          3.44354E+03
                2.E-03           719.847E-03          3.44575E+03
                2.05E-03         737.219E-03          3.44991E+03
                2.1E-03          754.59E-03           3.45219E+03
                2.15E-03         771.443E-03          3.45529E+03
                2.2E-03          789.143E-03          3.45875E+03
                2.25E-03         808.318E-03          3.45939E+03
                2.3E-03          827.47E-03           3.46309E+03
                2.35E-03         846.671E-03          3.46605E+03
                2.4E-03          865.871E-03          3.46925E+03
                2.45E-03         885.071E-03          3.47385E+03
                2.5E-03          904.27E-03           3.4775E+03 
                2.55E-03         923.47E-03           3.48307E+03
                2.6E-03          942.505E-03          3.48513E+03
                2.65E-03         960.816E-03          3.48907E+03
                2.7E-03          978.978E-03          3.49354E+03
                2.75E-03         997.113E-03          3.4983E+03 
                2.8E-03            1.01525            3.50151E+03
                2.85E-03           1.03333            3.5041E+03 
                2.9E-03            1.05116            3.50906E+03
                2.95E-03           1.06823            3.5118E+03 
                3.E-03             1.08535            3.51618E+03
                3.05E-03           1.10245            3.51985E+03
                3.1E-03            1.11957            3.52464E+03
                3.15E-03           1.1367             3.52807E+03
                3.2E-03            1.15382            3.5325E+03 
                3.25E-03           1.17094            3.53696E+03
                3.3E-03            1.18806            3.53908E+03
                3.35E-03           1.20523            3.54563E+03
                3.4E-03            1.22371            3.55128E+03
                3.45E-03           1.24291            3.55442E+03
                3.5E-03            1.26211            3.55831E+03
                3.55E-03           1.28128            3.56438E+03
                3.6E-03            1.30048            3.569E+03  
                3.65E-03           1.31821            3.57412E+03
                3.7E-03            1.33593            3.58204E+03
                3.75E-03           1.35308            3.58199E+03
                3.8E-03            1.37019            3.59154E+03
                3.85E-03           1.38725            3.5974E+03 
                3.9E-03            1.40432            3.60294E+03
                3.95E-03           1.42139            3.60875E+03
                4.E-03             1.43846            3.60683E+03
                4.05E-03           1.45553            3.61579E+03
                4.1E-03            1.47259            3.62419E+03
                4.15E-03           1.48966            3.62489E+03
                4.2E-03            1.50672            3.63313E+03
                4.25E-03           1.52379            3.63639E+03
                4.3E-03            1.54086            3.63685E+03
                4.35E-03           1.55792            3.63899E+03
                4.4E-03            1.57499            3.63929E+03
                4.45E-03           1.59206            3.64461E+03
                4.5E-03            1.60912            3.65483E+03
                4.55E-03           1.62619            3.64336E+03
                4.6E-03            1.64326            3.65545E+03
                4.65E-03           1.66032            3.64761E+03
                4.7E-03            1.67739            3.65023E+03
                4.75E-03           1.69446            3.66308E+03
                4.8E-03            1.71152            3.64009E+03
                4.85E-03           1.72859            3.659E+03  
                4.9E-03            1.74566            3.65069E+03
                4.95E-03           1.76273            3.66122E+03
                5.E-03             1.77979            3.65135E+03




