
                  X             Displacement          Force      

                0.                 0.                 8.77679    
               50.0001E-06        15.9997E-03         1.73086E+03
              100.012E-06         32.0044E-03         3.16127E+03
              150.001E-06         47.9975E-03         3.39811E+03
              200.004E-06         63.9906E-03         3.48363E+03
              250.007E-06         79.9837E-03         3.56277E+03
              300.009E-06         95.9768E-03         3.60686E+03
              350.E-06           111.966E-03          3.6446E+03 
              400.003E-06        127.959E-03          3.66759E+03
              450.005E-06        143.952E-03          3.6909E+03 
              500.004E-06        159.953E-03          3.7198E+03 
              550.005E-06        175.985E-03          3.74551E+03
              600.007E-06        192.016E-03          3.76636E+03
              650.008E-06        208.048E-03          3.78683E+03
              700.01E-06         224.079E-03          3.80758E+03
              750.011E-06        240.111E-03          3.82858E+03
              800.001E-06        256.139E-03          3.84802E+03
              850.003E-06        272.17E-03           3.8649E+03 
              900.004E-06        288.202E-03          3.88186E+03
              950.006E-06        304.234E-03          3.90062E+03
                1.00001E-03      320.265E-03          3.91814E+03
                1.05001E-03      336.296E-03          3.93287E+03
                1.10001E-03      352.328E-03          3.94823E+03
                1.15E-03         368.356E-03          3.96404E+03
                1.2E-03          384.387E-03          3.97965E+03
                1.25E-03         400.419E-03          3.9941E+03 
                1.3E-03          416.451E-03          4.00778E+03
                1.35001E-03      432.482E-03          4.02162E+03
                1.40001E-03      448.513E-03          4.03568E+03
                1.45001E-03      464.545E-03          4.04936E+03
                1.50001E-03      480.577E-03          4.06199E+03
                1.55E-03         496.605E-03          4.07434E+03
                1.6E-03          512.636E-03          4.08705E+03
                1.65E-03         528.668E-03          4.09969E+03
                1.7E-03          544.699E-03          4.11179E+03
                1.75001E-03      560.73E-03           4.12335E+03
                1.80001E-03      576.763E-03          4.1347E+03 
                1.85001E-03      592.794E-03          4.14631E+03
                1.90001E-03      608.826E-03          4.15776E+03
                1.95E-03         624.854E-03          4.16879E+03
                2.00001E-03      640.743E-03          4.17942E+03
                2.05E-03         656.616E-03          4.18984E+03
                2.1E-03          672.494E-03          4.20023E+03
                2.15001E-03      688.372E-03          4.21045E+03
                2.20001E-03      704.25E-03           4.22064E+03
                2.25001E-03      720.127E-03          4.23061E+03
                2.3E-03          736.001E-03          4.2404E+03 
                2.35E-03         751.879E-03          4.25001E+03
                2.40001E-03      767.757E-03          4.25946E+03
                2.45001E-03      783.634E-03          4.26876E+03
                2.5E-03          799.508E-03          4.27795E+03
                2.55E-03         815.387E-03          4.28706E+03
                2.60001E-03      831.265E-03          4.29601E+03
                2.65001E-03      847.142E-03          4.30488E+03
                2.70001E-03      863.019E-03          4.3136E+03 
                2.75E-03         878.895E-03          4.32219E+03
                2.8E-03          894.772E-03          4.33065E+03
                2.85001E-03      910.649E-03          4.33901E+03
                2.90001E-03      926.528E-03          4.34726E+03
                2.95E-03         942.402E-03          4.35541E+03
                3.E-03           958.279E-03          4.36346E+03
                3.05001E-03      974.156E-03          4.37141E+03
                3.10001E-03      990.035E-03          4.37925E+03
                3.15001E-03        1.00599            4.38701E+03
                3.2E-03            1.02199            4.39466E+03
                3.25E-03           1.03799            4.40223E+03
                3.30001E-03        1.05399            4.4097E+03 
                3.35001E-03        1.06999            4.41707E+03
                3.4E-03            1.08599            4.42436E+03
                3.45E-03           1.10199            4.43157E+03
                3.50001E-03        1.11799            4.43869E+03
                3.55001E-03        1.13399            4.44573E+03
                3.60001E-03        1.14999            4.45269E+03
                3.65E-03           1.16599            4.45957E+03
                3.7E-03            1.18199            4.46637E+03
                3.75001E-03        1.19799            4.4731E+03 
                3.80001E-03        1.21399            4.47974E+03
                3.85E-03           1.22999            4.48632E+03
                3.9E-03            1.24599            4.49282E+03
                3.95001E-03        1.26199            4.49924E+03
                4.00001E-03        1.27799            4.5056E+03 
                4.05001E-03        1.29399            4.51188E+03
                4.1E-03            1.30999            4.51809E+03
                4.15E-03           1.32599            4.52423E+03
                4.20001E-03        1.34199            4.53031E+03
                4.25001E-03        1.35799            4.53632E+03
                4.3E-03            1.37399            4.54227E+03
                4.35E-03           1.38999            4.54814E+03
                4.40001E-03        1.40599            4.55397E+03
                4.45001E-03        1.42199            4.55973E+03
                4.50001E-03        1.43799            4.56542E+03
                4.55E-03           1.45384            4.57105E+03
                4.6E-03            1.4696             4.57662E+03
                4.65001E-03        1.48535            4.58212E+03
                4.70001E-03        1.50111            4.58756E+03
                4.75E-03           1.51686            4.59294E+03
                4.8E-03            1.53261            4.59826E+03
                4.85001E-03        1.54837            4.60351E+03
                4.90001E-03        1.56412            4.60871E+03
                4.95001E-03        1.57988            4.61386E+03
                5.E-03             1.59563            4.61894E+03




