
                  X             Displacement          Force      

                0.                 0.                12.3148     
               50.002E-06         18.0057E-03        98.5307     
              100.001E-06         35.9981E-03       328.502      
              150.001E-06         54.0085E-03       462.557      
              200.001E-06         72.0391E-03       483.024      
              250.001E-06         90.0409E-03       556.473      
              300.E-06           108.051E-03        465.827      
              350.001E-06        126.07E-03         487.238      
              400.002E-06        144.004E-03        496.991      
              450.001E-06        161.923E-03        496.938      
              500.E-06           179.909E-03        572.868      
              550.001E-06        198.109E-03        542.101      
              600.002E-06        216.31E-03         502.848      
              650.001E-06        234.509E-03        510.632      
              700.002E-06        252.709E-03        531.658      
              750.001E-06        270.753E-03        517.62       
              800.001E-06        288.753E-03        572.179      
              850.E-06           306.753E-03        560.841      
              900.001E-06        324.753E-03        542.68       
              950.E-06           342.753E-03        556.109      
                1.E-03           360.753E-03        565.348      
                1.05E-03         378.752E-03        566.09       
                1.1E-03          396.753E-03        593.009      
                1.15E-03         414.753E-03        580.02       
                1.2E-03          432.753E-03        579.274      
                1.25E-03         450.753E-03        596.751      
                1.3E-03          468.753E-03        595.643      
                1.35E-03         486.753E-03        595.332      
                1.4E-03          504.753E-03        603.706      
                1.45E-03         522.562E-03        605.791      
                1.5E-03          540.161E-03        614.693      
                1.55E-03         557.761E-03        613.15       
                1.6E-03          575.361E-03        619.296      
                1.65E-03         592.961E-03        624.624      
                1.7E-03          610.561E-03        624.98       
                1.75E-03         628.161E-03        632.842      
                1.8E-03          645.761E-03        633.32       
                1.85E-03         663.361E-03        638.914      
                1.9E-03          680.962E-03        641.317      
                1.95E-03         698.561E-03        646.109      
                2.E-03           716.161E-03        648.981      
                2.05E-03         733.761E-03        652.292      
                2.1E-03          751.362E-03        656.726      
                2.15E-03         768.884E-03        659.133      
                2.2E-03          785.685E-03        662.783      
                2.25E-03         802.485E-03        666.633      
                2.3E-03          819.285E-03        669.592      
                2.35E-03         836.999E-03        672.987      
                2.4E-03          856.2E-03          676.716      
                2.45E-03         875.4E-03          680.306      
                2.5E-03          894.6E-03          683.767      
                2.55E-03         913.616E-03        687.104      
                2.6E-03          931.901E-03        690.47       
                2.65E-03         950.188E-03        693.97       
                2.7E-03          968.472E-03        697.45       
                2.75E-03         986.759E-03        700.552      
                2.8E-03            1.00504          703.716      
                2.85E-03           1.02333          707.009      
                2.9E-03            1.04162          710.06       
                2.95E-03           1.0599           713.214      
                3.E-03             1.07819          716.175      
                3.05E-03           1.09647          719.24       
                3.1E-03            1.11476          722.11       
                3.15E-03           1.13304          725.036      
                3.2E-03            1.14995          727.917      
                3.25E-03           1.16641          730.735      
                3.3E-03            1.18287          733.511      
                3.35E-03           1.19936          736.263      
                3.4E-03            1.21582          738.973      
                3.45E-03           1.23228          741.628      
                3.5E-03            1.24873          744.263      
                3.55E-03           1.26519          746.825      
                3.6E-03            1.28311          749.636      
                3.65E-03           1.30231          752.57       
                3.7E-03            1.32151          755.462      
                3.75E-03           1.34071          758.346      
                3.8E-03            1.35991          761.114      
                3.85E-03           1.37911          763.852      
                3.9E-03            1.39831          766.53       
                3.95E-03           1.41751          769.146      
                4.E-03             1.43671          771.769      
                4.05E-03           1.45591          774.311      
                4.1E-03            1.47511          776.815      
                4.15E-03           1.49431          779.272      
                4.2E-03            1.51351          781.74       
                4.25E-03           1.53271          784.132      
                4.3E-03            1.55191          786.544      
                4.35E-03           1.57111          788.862      
                4.4E-03            1.59031          791.219      
                4.45E-03           1.60918          793.554      
                4.5E-03            1.62625          795.801      
                4.55E-03           1.64332          798.022      
                4.6E-03            1.66039          800.262      
                4.65E-03           1.67746          802.44       
                4.7E-03            1.69453          804.597      
                4.75E-03           1.71159          806.778      
                4.8E-03            1.72867          808.97       
                4.85E-03           1.74577          811.135      
                4.9E-03            1.76389          813.253      
                4.95E-03           1.78309          815.447      
                5.E-03             1.80229          817.642      




