
                  X             Displacement          Force      

                0.                 0.                12.3148     
               50.002E-06         18.0057E-03       129.232      
              100.E-06            35.99E-03         572.24       
              150.001E-06         53.9531E-03       955.636      
              200.E-06            71.9376E-03         1.25814E+03
              250.001E-06         89.9434E-03         1.72639E+03
              300.E-06           107.948E-03          1.73038E+03
              350.001E-06        125.951E-03          1.90025E+03
              400.E-06           143.87E-03           2.14609E+03
              450.001E-06        161.791E-03          2.4057E+03 
              500.001E-06        179.768E-03          2.56407E+03
              550.001E-06        197.929E-03          2.6541E+03 
              600.001E-06        216.092E-03          2.75887E+03
              650.001E-06        234.254E-03          2.80316E+03
              700.001E-06        252.411E-03          2.827E+03  
              750.001E-06        270.4E-03            2.8075E+03 
              800.002E-06        288.391E-03          2.82554E+03
              850.001E-06        306.347E-03          2.83299E+03
              900.E-06           324.34E-03           2.80418E+03
              950.001E-06        342.264E-03          2.82722E+03
             1000.E-06           360.386E-03          2.83392E+03
                1.05E-03         378.36E-03           2.82176E+03
                1.1E-03          396.257E-03          2.83788E+03
                1.15E-03         413.925E-03          2.82072E+03
                1.2E-03          431.881E-03          2.84109E+03
                1.25E-03         449.78E-03           2.83312E+03
                1.3E-03          467.949E-03          2.82917E+03
                1.35E-03         486.053E-03          2.84241E+03
                1.4E-03          503.975E-03          2.83381E+03
                1.45E-03         521.639E-03          2.84109E+03
                1.5E-03          539.73E-03           2.8452E+03 
                1.55E-03         557.986E-03          2.83691E+03
                1.6E-03          575.731E-03          2.84606E+03
                1.65E-03         593.723E-03          2.84224E+03
                1.7E-03          612.385E-03          2.83841E+03
                1.75E-03         630.722E-03          2.84459E+03
                1.8E-03          648.679E-03          2.84653E+03
                1.85E-03         667.386E-03          2.83942E+03
                1.9E-03          686.094E-03          2.84246E+03
                1.95E-03         704.802E-03          2.8497E+03 
                2.E-03           722.257E-03          2.84586E+03
                2.05E-03         740.059E-03          2.85386E+03
                2.1E-03          759.255E-03          2.85371E+03
                2.15E-03         778.454E-03          2.85611E+03
                2.2E-03          797.654E-03          2.85633E+03
                2.25E-03         816.854E-03          2.85964E+03
                2.3E-03          836.055E-03          2.86145E+03
                2.35E-03         855.087E-03          2.86527E+03
                2.4E-03          873.262E-03          2.86854E+03
                2.45E-03         891.026E-03          2.87054E+03
                2.5E-03          908.146E-03          2.87558E+03
                2.55E-03         925.214E-03          2.87661E+03
                2.6E-03          942.817E-03          2.87972E+03
                2.65E-03         961.872E-03          2.88105E+03
                2.7E-03          981.056E-03          2.88623E+03
                2.75E-03           1.00026            2.88954E+03
                2.8E-03            1.01946            2.89316E+03
                2.85E-03           1.03808            2.89814E+03
                2.9E-03            1.056              2.90498E+03
                2.95E-03           1.07392            2.90933E+03
                3.E-03             1.09184            2.91421E+03
                3.05E-03           1.10976            2.92172E+03
                3.1E-03            1.12768            2.92862E+03
                3.15E-03           1.1456             2.93744E+03
                3.2E-03            1.16352            2.94364E+03
                3.25E-03           1.18144            2.95045E+03
                3.3E-03            1.19936            2.95608E+03
                3.35E-03           1.21728            2.96441E+03
                3.4E-03            1.2352             2.96767E+03
                3.45E-03           1.25312            2.97134E+03
                3.5E-03            1.27104            2.9703E+03 
                3.55E-03           1.28896            2.98054E+03
                3.6E-03            1.30688            2.97581E+03
                3.65E-03           1.3248             2.9829E+03 
                3.7E-03            1.34272            2.98505E+03
                3.75E-03           1.36064            2.98541E+03
                3.8E-03            1.37856            2.99288E+03
                3.85E-03           1.39648            2.98929E+03
                3.9E-03            1.4144             2.98253E+03
                3.95E-03           1.43623            2.99301E+03
                4.E-03             1.45863            2.98662E+03
                4.05E-03           1.48103            2.98291E+03
                4.1E-03            1.50343            2.97337E+03
                4.15E-03           1.52469            2.98043E+03
                4.2E-03            1.54388            2.9882E+03 
                4.25E-03           1.56309            2.96738E+03
                4.3E-03            1.58229            2.96338E+03
                4.35E-03           1.60149            2.96831E+03
                4.4E-03            1.62069            2.98621E+03
                4.45E-03           1.63989            2.96548E+03
                4.5E-03            1.65909            2.95963E+03
                4.55E-03           1.67829            2.95998E+03
                4.6E-03            1.69749            2.96656E+03
                4.65E-03           1.71668            2.9573E+03 




