
                  X             Displacement          Force      

                0.                 0.                 8.77679    
               50.0001E-06        15.9997E-03         1.73086E+03
              100.012E-06         32.0044E-03         3.52771E+03
              150.001E-06         47.9975E-03         4.54113E+03
              200.002E-06         63.9958E-03         5.3359E+03 
              250.011E-06         79.9905E-03         5.82643E+03
              300.008E-06         95.9816E-03         6.20143E+03
              350.005E-06        111.973E-03          6.32399E+03
              400.002E-06        127.964E-03          6.34101E+03
              450.01E-06         143.959E-03          6.34178E+03
              500.001E-06        159.957E-03          6.34032E+03
              550.002E-06        175.989E-03          6.33618E+03
              600.002E-06        192.021E-03          6.33215E+03
              650.002E-06        208.054E-03          6.32794E+03
              700.003E-06        224.086E-03          6.32346E+03
              750.003E-06        240.118E-03          6.31873E+03
              800.004E-06        256.167E-03          6.31374E+03
              850.004E-06        272.231E-03          6.30896E+03
              900.004E-06        288.296E-03          6.30375E+03
              950.005E-06        304.36E-03           6.2986E+03 
                1.00001E-03      320.424E-03          6.29324E+03
                1.05001E-03      336.488E-03          6.28781E+03
                1.10001E-03      352.552E-03          6.28233E+03
                1.15001E-03      368.616E-03          6.27672E+03
                1.20001E-03      384.68E-03           6.27106E+03
                1.25001E-03      400.744E-03          6.26533E+03
                1.30001E-03      416.809E-03          6.25949E+03
                1.35001E-03      432.873E-03          6.2536E+03 
                1.40001E-03      448.937E-03          6.2476E+03 
                1.45001E-03      465.001E-03          6.24153E+03
                1.50001E-03      481.065E-03          6.23535E+03
                1.55001E-03      497.125E-03          6.22909E+03
                1.60001E-03      513.125E-03          6.22273E+03
                1.65001E-03      529.125E-03          6.21629E+03
                1.70001E-03      545.126E-03          6.20977E+03
                1.75001E-03      561.125E-03          6.20317E+03
                1.80001E-03      577.126E-03          6.19648E+03
                1.85E-03         593.122E-03          6.1897E+03 
                1.9E-03          609.122E-03          6.18283E+03
                1.95E-03         625.122E-03          6.17587E+03
                2.E-03           641.122E-03          6.16882E+03
                2.05E-03         657.122E-03          6.16168E+03
                2.1E-03          673.122E-03          6.15444E+03
                2.15E-03         689.123E-03          6.1471E+03 
                2.2E-03          705.123E-03          6.13967E+03
                2.25E-03         721.123E-03          6.13215E+03
                2.3E-03          737.123E-03          6.12452E+03
                2.35E-03         753.123E-03          6.11678E+03
                2.4E-03          769.123E-03          6.10894E+03
                2.45E-03         785.123E-03          6.10099E+03
                2.50001E-03      801.124E-03          6.09293E+03
                2.55001E-03      817.124E-03          6.08477E+03
                2.60001E-03      833.123E-03          6.07649E+03
                2.65001E-03      849.125E-03          6.06809E+03
                2.70001E-03      865.124E-03          6.05957E+03
                2.75001E-03      881.124E-03          6.05092E+03
                2.80001E-03      897.125E-03          6.04215E+03
                2.85001E-03      913.124E-03          6.03325E+03
                2.90001E-03      929.124E-03          6.02421E+03
                2.95001E-03      945.125E-03          6.01505E+03
                3.00001E-03      961.125E-03          6.00573E+03
                3.05001E-03      977.124E-03          5.99627E+03
                3.10001E-03      993.126E-03          5.98666E+03
                3.15001E-03        1.00924            5.97691E+03
                3.20001E-03        1.02536            5.96698E+03
                3.25001E-03        1.04149            5.95689E+03
                3.30001E-03        1.05762            5.94664E+03
                3.35E-03           1.07375            5.93621E+03
                3.4E-03            1.08987            5.92559E+03
                3.45E-03           1.106              5.91479E+03
                3.5E-03            1.12213            5.9038E+03 
                3.55E-03           1.13826            5.89261E+03
                3.6E-03            1.15439            5.8812E+03 
                3.65E-03           1.17051            5.86958E+03
                3.7E-03            1.18664            5.85774E+03
                3.75E-03           1.20277            5.84567E+03
                3.8E-03            1.2189             5.83337E+03
                3.85E-03           1.23503            5.8208E+03 
                3.9E-03            1.25115            5.80799E+03
                3.95E-03           1.26728            5.79492E+03
                4.E-03             1.28341            5.78155E+03
                4.05001E-03        1.29954            5.7679E+03 
                4.10001E-03        1.31567            5.75395E+03
                4.15001E-03        1.33179            5.73968E+03
                4.20001E-03        1.34778            5.72512E+03
                4.25001E-03        1.3636             5.71042E+03
                4.3E-03            1.37978            5.69501E+03
                4.35E-03           1.39581            5.67934E+03
                4.4E-03            1.41165            5.6635E+03 
                4.45001E-03        1.42772            5.64703E+03
                4.5E-03            1.44384            5.6301E+03 
                4.55001E-03        1.4597             5.61302E+03
                4.6E-03            1.47569            5.59529E+03
                4.65001E-03        1.49181            5.577E+03  
                4.7E-03            1.50769            5.55847E+03
                4.75E-03           1.5237             5.53935E+03
                4.8E-03            1.53985            5.51951E+03
                4.85E-03           1.5557             5.49944E+03
                4.90001E-03        1.57171            5.47866E+03
                4.95E-03           1.58781            5.45714E+03
                5.E-03             1.60365            5.43544E+03




