"displacement,mm","force,kN","force,N"
0.0,0.0123148,12.3148
0.0180057,0.13021100000000002,130.211
0.0359901,0.5445460000000001,544.546
0.0539618,0.7344579999999999,734.458
0.0719865,0.786038,786.038
0.0900053,0.878521,878.521
0.108023,0.8262910000000001,826.291
0.126042,0.854268,854.268
0.143966,0.888632,888.632
0.161886,0.8771230000000001,877.123
0.179871,0.973801,973.801
0.198071,0.965592,965.592
0.216271,0.950658,950.658
0.234471,0.9577340000000001,957.734
0.252671,0.9925,992.5
0.27104,0.9984510000000001,998.451
0.28944,1.02164,1021.64
0.307767,1.02041,1020.41
0.325767,1.04637,1046.37
0.343767,1.05726,1057.26
0.361767,1.06937,1069.37
0.379767,1.0864500000000001,1086.45
0.397767,1.10103,1101.03
0.415766,1.10658,1106.58
0.433767,1.12297,1122.97
0.451767,1.1334000000000002,1133.4
0.469767,1.14344,1143.44
0.487766,1.15819,1158.19
0.505766,1.16798,1167.98
0.524029,1.1776900000000001,1177.69
0.542428,1.1887100000000002,1188.71
0.560829,1.19981,1199.81
0.579228,1.20982,1209.82
0.597628,1.21926,1219.26
0.616028,1.22896,1228.96
0.634428,1.2386199999999998,1238.62
0.652516,1.2475100000000001,1247.51
0.670116,1.25637,1256.37
0.687716,1.26564,1265.64
0.705316,1.27405,1274.05
0.722916,1.2822200000000001,1282.22
0.740516,1.2907899999999999,1290.79
0.758116,1.29847,1298.47
0.775715,1.3065799999999999,1306.58
0.793316,1.31376,1313.76
0.810916,1.32153,1321.53
0.828515,1.32841,1328.41
0.846115,1.3358599999999998,1335.86
0.863716,1.34252,1342.52
0.881316,1.34948,1349.48
0.898915,1.35589,1355.89
0.916516,1.36255,1362.55
0.934116,1.36882,1368.82
0.951716,1.37512,1375.12
0.969315,1.38114,1381.14
0.986916,1.38709,1387.09
1.00452,1.39309,1393.09
1.02211,1.3988399999999999,1398.84
1.03972,1.40454,1404.54
1.05732,1.4101400000000002,1410.14
1.07492,1.41554,1415.54
1.09251,1.421,1421.0
1.11012,1.42625,1426.25
1.12772,1.4314600000000002,1431.46
1.14532,1.43661,1436.61
1.16292,1.44164,1441.64
1.18052,1.44661,1446.61
1.19812,1.45152,1451.52
1.21572,1.4564000000000001,1456.4
1.23331,1.46113,1461.13
1.25092,1.46584,1465.84
1.26875,1.47058,1470.58
1.28886,1.47582,1475.82
1.30773,1.48096,1480.96
1.32602,1.4861199999999999,1486.12
1.34431,1.4911800000000002,1491.18
1.36259,1.49624,1496.24
1.38088,1.5012400000000001,1501.24
1.39916,1.5062,1506.2
1.41545,1.51058,1510.58
1.43145,1.5148599999999999,1514.86
1.44745,1.51913,1519.13
1.46345,1.5232999999999999,1523.3
1.47945,1.5275,1527.5
1.49545,1.53161,1531.61
1.51145,1.5356800000000002,1535.68
1.52745,1.5397,1539.7
1.54345,1.54366,1543.66
1.55945,1.54759,1547.59
1.57545,1.5514400000000002,1551.44
1.59145,1.55527,1555.27
1.60745,1.559,1559.0
1.62345,1.56274,1562.74
1.63945,1.56643,1566.43
1.65545,1.57012,1570.12
1.67145,1.57373,1573.73
1.68745,1.57739,1577.39
1.70345,1.5809900000000001,1580.99
1.71945,1.58459,1584.59
1.73545,1.58813,1588.13
1.75145,1.59174,1591.74
