
                  X             Displacement          Force      

                0.                 0.                12.3148     
               50.002E-06         18.0057E-03       130.211      
              100.E-06            35.9901E-03       544.546      
              150.001E-06         53.9618E-03       734.458      
              200.001E-06         71.9865E-03       786.038      
              250.002E-06         90.0053E-03       878.521      
              300.001E-06        108.023E-03        826.291      
              350.001E-06        126.042E-03        854.268      
              400.E-06           143.966E-03        888.632      
              450.001E-06        161.886E-03        877.123      
              500.E-06           179.871E-03        973.801      
              550.001E-06        198.071E-03        965.592      
              600.E-06           216.271E-03        950.658      
              650.001E-06        234.471E-03        957.734      
              700.E-06           252.671E-03        992.5        
              750.001E-06        271.04E-03         998.451      
              800.002E-06        289.44E-03           1.02164E+03
              850.001E-06        307.767E-03          1.02041E+03
              900.002E-06        325.767E-03          1.04637E+03
              950.001E-06        343.767E-03          1.05726E+03
                1.E-03           361.767E-03          1.06937E+03
                1.05E-03         379.767E-03          1.08645E+03
                1.1E-03          397.767E-03          1.10103E+03
                1.15E-03         415.766E-03          1.10658E+03
                1.2E-03          433.767E-03          1.12297E+03
                1.25E-03         451.767E-03          1.1334E+03 
                1.3E-03          469.767E-03          1.14344E+03
                1.35E-03         487.766E-03          1.15819E+03
                1.4E-03          505.766E-03          1.16798E+03
                1.45E-03         524.029E-03          1.17769E+03
                1.5E-03          542.428E-03          1.18871E+03
                1.55E-03         560.829E-03          1.19981E+03
                1.6E-03          579.228E-03          1.20982E+03
                1.65E-03         597.628E-03          1.21926E+03
                1.7E-03          616.028E-03          1.22896E+03
                1.75E-03         634.428E-03          1.23862E+03
                1.8E-03          652.516E-03          1.24751E+03
                1.85E-03         670.116E-03          1.25637E+03
                1.9E-03          687.716E-03          1.26564E+03
                1.95E-03         705.316E-03          1.27405E+03
                2.E-03           722.916E-03          1.28222E+03
                2.05E-03         740.516E-03          1.29079E+03
                2.1E-03          758.116E-03          1.29847E+03
                2.15E-03         775.715E-03          1.30658E+03
                2.2E-03          793.316E-03          1.31376E+03
                2.25E-03         810.916E-03          1.32153E+03
                2.3E-03          828.515E-03          1.32841E+03
                2.35E-03         846.115E-03          1.33586E+03
                2.4E-03          863.716E-03          1.34252E+03
                2.45E-03         881.316E-03          1.34948E+03
                2.5E-03          898.915E-03          1.35589E+03
                2.55E-03         916.516E-03          1.36255E+03
                2.6E-03          934.116E-03          1.36882E+03
                2.65E-03         951.716E-03          1.37512E+03
                2.7E-03          969.315E-03          1.38114E+03
                2.75E-03         986.916E-03          1.38709E+03
                2.8E-03            1.00452            1.39309E+03
                2.85E-03           1.02211            1.39884E+03
                2.9E-03            1.03972            1.40454E+03
                2.95E-03           1.05732            1.41014E+03
                3.E-03             1.07492            1.41554E+03
                3.05E-03           1.09251            1.421E+03  
                3.1E-03            1.11012            1.42625E+03
                3.15E-03           1.12772            1.43146E+03
                3.2E-03            1.14532            1.43661E+03
                3.25E-03           1.16292            1.44164E+03
                3.3E-03            1.18052            1.44661E+03
                3.35E-03           1.19812            1.45152E+03
                3.4E-03            1.21572            1.4564E+03 
                3.45E-03           1.23331            1.46113E+03
                3.5E-03            1.25092            1.46584E+03
                3.55E-03           1.26875            1.47058E+03
                3.6E-03            1.28886            1.47582E+03
                3.65E-03           1.30773            1.48096E+03
                3.7E-03            1.32602            1.48612E+03
                3.75E-03           1.34431            1.49118E+03
                3.8E-03            1.36259            1.49624E+03
                3.85E-03           1.38088            1.50124E+03
                3.9E-03            1.39916            1.5062E+03 
                3.95E-03           1.41545            1.51058E+03
                4.E-03             1.43145            1.51486E+03
                4.05E-03           1.44745            1.51913E+03
                4.1E-03            1.46345            1.5233E+03 
                4.15E-03           1.47945            1.5275E+03 
                4.2E-03            1.49545            1.53161E+03
                4.25E-03           1.51145            1.53568E+03
                4.3E-03            1.52745            1.5397E+03 
                4.35E-03           1.54345            1.54366E+03
                4.4E-03            1.55945            1.54759E+03
                4.45E-03           1.57545            1.55144E+03
                4.5E-03            1.59145            1.55527E+03
                4.55E-03           1.60745            1.559E+03  
                4.6E-03            1.62345            1.56274E+03
                4.65E-03           1.63945            1.56643E+03
                4.7E-03            1.65545            1.57012E+03
                4.75E-03           1.67145            1.57373E+03
                4.8E-03            1.68745            1.57739E+03
                4.85E-03           1.70345            1.58099E+03
                4.9E-03            1.71945            1.58459E+03
                4.95E-03           1.73545            1.58813E+03
                5.E-03             1.75145            1.59174E+03




