
                  X             Displacement          Force      

                0.                 0.                12.3148     
               50.002E-06         18.0057E-03       133.656      
              100.E-06            35.99E-03         599.315      
              150.001E-06         53.9531E-03       998.839      
              200.E-06            71.9379E-03         1.28906E+03
              250.001E-06         89.9436E-03         1.79469E+03
              300.E-06           107.911E-03          1.87768E+03
              350.001E-06        125.831E-03          1.78284E+03
              400.E-06           143.751E-03          1.9242E+03 
              450.001E-06        161.671E-03          1.95521E+03
              500.001E-06        179.648E-03          2.10401E+03
              550.001E-06        197.81E-03           2.04268E+03
              600.001E-06        215.972E-03          2.04678E+03
              650.001E-06        234.134E-03          2.09564E+03
              700.001E-06        252.296E-03          2.08374E+03
              750.001E-06        270.299E-03          2.1208E+03 
              800.001E-06        288.288E-03          2.16383E+03
              850.001E-06        306.277E-03          2.16521E+03
              900.E-06           324.266E-03          2.17685E+03
              950.E-06           342.255E-03          2.1978E+03 
                1.E-03           360.023E-03          2.21271E+03
                1.05E-03         377.539E-03          2.23658E+03
                1.1E-03          395.054E-03          2.24215E+03
                1.15E-03         413.28E-03           2.25714E+03
                1.2E-03          431.414E-03          2.26931E+03
                1.25E-03         449.547E-03          2.28857E+03
                1.3E-03          467.68E-03           2.30394E+03
                1.35E-03         485.813E-03          2.31544E+03
                1.4E-03          503.946E-03          2.32869E+03
                1.45E-03         521.893E-03          2.33779E+03
                1.5E-03          539.671E-03          2.35733E+03
                1.55E-03         557.448E-03          2.36616E+03
                1.6E-03          575.226E-03          2.37923E+03
                1.65E-03         593.004E-03          2.39111E+03
                1.7E-03          610.782E-03          2.40435E+03
                1.75E-03         629.076E-03          2.41584E+03
                1.8E-03          647.288E-03          2.42692E+03
                1.85E-03         665.358E-03          2.43841E+03
                1.9E-03          683.429E-03          2.45285E+03
                1.95E-03         701.5E-03            2.46415E+03
                2.E-03           720.628E-03          2.47641E+03
                2.05E-03         739.444E-03          2.48808E+03
                2.1E-03          757.843E-03          2.49949E+03
                2.15E-03         776.244E-03          2.51057E+03
                2.2E-03          794.643E-03          2.52222E+03
                2.25E-03         813.043E-03          2.53389E+03
                2.3E-03          831.443E-03          2.54499E+03
                2.35E-03         849.843E-03          2.55574E+03
                2.4E-03          868.243E-03          2.56581E+03
                2.45E-03         886.593E-03          2.57695E+03
                2.5E-03          904.194E-03          2.58767E+03
                2.55E-03         921.792E-03          2.59846E+03
                2.6E-03          939.393E-03          2.60801E+03
                2.65E-03         956.993E-03          2.61802E+03
                2.7E-03          974.593E-03          2.6285E+03 
                2.75E-03         992.194E-03          2.63838E+03
                2.8E-03            1.00948            2.64781E+03
                2.85E-03           1.02628            2.65748E+03
                2.9E-03            1.04385            2.66733E+03
                2.95E-03           1.06145            2.67643E+03
                3.E-03             1.07914            2.68568E+03
                3.05E-03           1.09832            2.69638E+03
                3.1E-03            1.11661            2.70665E+03
                3.15E-03           1.13489            2.71689E+03
                3.2E-03            1.15318            2.72692E+03
                3.25E-03           1.17147            2.73682E+03
                3.3E-03            1.18975            2.74664E+03
                3.35E-03           1.20804            2.75644E+03
                3.4E-03            1.22632            2.76605E+03
                3.45E-03           1.24461            2.77568E+03
                3.5E-03            1.26289            2.78495E+03
                3.55E-03           1.28118            2.79441E+03
                3.6E-03            1.29947            2.80379E+03
                3.65E-03           1.31775            2.81296E+03
                3.7E-03            1.33604            2.82213E+03
                3.75E-03           1.35432            2.83125E+03
                3.8E-03            1.37261            2.8402E+03 
                3.85E-03           1.39089            2.84935E+03
                3.9E-03            1.40918            2.85828E+03
                3.95E-03           1.43013            2.86843E+03
                4.E-03             1.45147            2.87867E+03
                4.05E-03           1.4728             2.88878E+03
                4.1E-03            1.49413            2.89895E+03
                4.15E-03           1.51547            2.90898E+03
                4.2E-03            1.5368             2.919E+03  
                4.25E-03           1.55813            2.92875E+03
                4.3E-03            1.57947            2.93881E+03
                4.35E-03           1.6008             2.94851E+03
                4.4E-03            1.62213            2.95833E+03
                4.45E-03           1.64347            2.96809E+03
                4.5E-03            1.6648             2.97766E+03
                4.55E-03           1.68613            2.98741E+03
                4.6E-03            1.70747            2.99697E+03
                4.65E-03           1.72802            3.0065E+03 
                4.7E-03            1.74724            3.01586E+03
                4.75E-03           1.76644            3.02542E+03
                4.8E-03            1.78565            3.03495E+03
                4.85E-03           1.80486            3.04398E+03
                4.9E-03            1.82406            3.05365E+03
                4.95E-03           1.84327            3.0625E+03 
                5.E-03             1.86249            3.072E+03  




