"displacement,mm","force,kN","force,N"
-0.0,0.0,0.0
1e-13,1.12305e-12,1.12305e-09
2e-13,7.05781e-13,7.05781e-10
3.5e-13,7.044270000000001e-14,7.04427e-11
5.75e-13,5.55354e-15,5.55354e-12
9.125e-13,5.45344e-16,5.45344e-13
1.41875e-12,5.4466200000000007e-17,5.44662e-14
2.17813e-12,5.44649e-18,5.44649e-15
3.31719e-12,5.4460399999999995e-19,5.44604e-16
5.02578e-12,5.44593e-20,5.44593e-17
7.58867e-12,5.44559e-21,5.44559e-18
1.1433e-11,5.44533e-22,5.44533e-19
1.71995e-11,5.44481e-23,5.44481e-20
2.58493e-11,5.44419e-24,5.44419e-21
3.88239e-11,5.443500000000001e-25,5.4435e-22
5.82859e-11,5.44247e-26,5.44247e-23
8.74788e-11,5.440880000000001e-27,5.44088e-24
1.31268e-10,5.4385e-28,5.4385e-25
1.96952e-10,5.43494e-29,5.43494e-26
2.76952e-10,5.43059e-30,5.43059e-27
3.56952e-10,5.42625e-31,5.42625e-28
4.36952e-10,5.4219e-32,5.4219e-29
5.16952e-10,5.4175600000000004e-33,5.41756e-30
5.96952e-10,5.41322e-34,5.41322e-31
6.76952e-10,5.408880000000001e-35,5.40888e-32
7.56952e-10,5.4045300000000004e-36,5.40453e-33
8.36952e-10,5.40019e-37,5.40019e-34
9.16952e-10,5.395850000000001e-38,5.39585e-35
9.96952e-10,4.1112100000000003e-10,4.11121e-07
1.07695e-09,1.1626500000000001e-09,1.16265e-06
1.15695e-09,1.9130799999999998e-09,1.91308e-06
1.23695e-09,2.51753e-09,2.51753e-06
1.31695e-09,2.9251e-09,2.9251e-06
1.39695e-09,3.25004e-09,3.25004e-06
1.47695e-09,3.54242e-09,3.54242e-06
1.55695e-09,3.80279e-09,3.80279e-06
1.63695e-09,4.03976e-09,4.03976e-06
1.71695e-09,4.26168e-09,4.26168e-06
1.79695e-09,4.47239e-09,4.47239e-06
1.87695e-09,4.67483e-09,4.67483e-06
1.95695e-09,4.87041e-09,4.87041e-06
2.03695e-09,5.05995e-09,5.05995e-06
2.11695e-09,5.24391e-09,5.24391e-06
2.19695e-09,5.4224e-09,5.4224e-06
2.27695e-09,5.59499e-09,5.59499e-06
2.35695e-09,5.76131e-09,5.76131e-06
2.43695e-09,5.92111e-09,5.92111e-06
2.51695e-09,6.07458e-09,6.07458e-06
2.59695e-09,6.2217799999999996e-09,6.22178e-06
2.67695e-09,6.36273e-09,6.36273e-06
2.75695e-09,6.49746e-09,6.49746e-06
2.83695e-09,6.62623e-09,6.62623e-06
2.91695e-09,6.749340000000001e-09,6.74934e-06
2.99695e-09,6.86715e-09,6.86715e-06
3.07695e-09,6.9799900000000004e-09,6.97999e-06
3.15695e-09,7.08824e-09,7.08824e-06
3.23695e-09,7.19226e-09,7.19226e-06
3.31695e-09,7.292430000000001e-09,7.29243e-06
3.39695e-09,7.389080000000001e-09,7.38908e-06
3.47695e-09,7.48245e-09,7.48245e-06
3.55695e-09,7.57273e-09,7.57273e-06
3.63695e-09,7.66008e-09,7.66008e-06
3.71695e-09,7.7446e-09,7.7446e-06
3.79695e-09,7.82644e-09,7.82644e-06
3.87695e-09,7.90572e-09,7.90572e-06
3.95695e-09,7.982580000000001e-09,7.98258e-06
4.03695e-09,8.05715e-09,8.05715e-06
4.11695e-09,8.12954e-09,8.12954e-06
4.19695e-09,8.19987e-09,8.19987e-06
4.27695e-09,8.26821e-09,8.26821e-06
4.35695e-09,8.334590000000002e-09,8.33459e-06
4.43695e-09,8.39912e-09,8.39912e-06
4.51695e-09,8.461750000000001e-09,8.46175e-06
4.59695e-09,8.52265e-09,8.52265e-06
4.67695e-09,8.58188e-09,8.58188e-06
4.75695e-09,8.63956e-09,8.63956e-06
4.83695e-09,8.695840000000001e-09,8.69584e-06
4.91695e-09,8.75074e-09,8.75074e-06
4.99695e-09,8.80435e-09,8.80435e-06
5.07695e-09,8.856550000000002e-09,8.85655e-06
5.15695e-09,8.9075e-09,8.9075e-06
5.23695e-09,8.95732e-09,8.95732e-06
5.31695e-09,9.00608e-09,9.00608e-06
5.39695e-09,9.0538e-09,9.0538e-06
5.47695e-09,9.10042e-09,9.10042e-06
5.55695e-09,9.14569e-09,9.14569e-06
5.63695e-09,9.18988e-09,9.18988e-06
5.71695e-09,9.23312e-09,9.23312e-06
5.79695e-09,9.27548e-09,9.27548e-06
5.87695e-09,9.31683e-09,9.31683e-06
5.95695e-09,9.35714e-09,9.35714e-06
6.03695e-09,9.467729999999999e-09,9.46773e-06
6.11695e-09,1.00032e-08,1.00032e-05
6.19695e-09,1.08286e-08,1.08286e-05
6.27695e-09,1.1737500000000002e-08,1.17375e-05
6.35695e-09,1.25882e-08,1.25882e-05
6.43695e-09,1.35323e-08,1.35323e-05
6.51695e-09,1.47392e-08,1.47392e-05
6.59695e-09,1.5841999999999997e-08,1.5842e-05
6.67695e-09,1.68318e-08,1.68318e-05
6.75695e-09,1.77216e-08,1.77216e-05
6.83695e-09,1.8525300000000002e-08,1.85253e-05
6.91695e-09,1.92579e-08,1.92579e-05
6.99695e-09,1.9927400000000002e-08,1.99274e-05
7.07695e-09,2.05449e-08,2.05449e-05
7.15695e-09,2.11165e-08,2.11165e-05
7.23695e-09,2.16468e-08,2.16468e-05
7.31695e-09,2.2139e-08,2.2139e-05
7.39695e-09,2.26002e-08,2.26002e-05
7.47695e-09,2.30374e-08,2.30374e-05
7.55695e-09,2.3455199999999998e-08,2.34552e-05
7.63695e-09,2.38561e-08,2.38561e-05
7.71695e-09,2.4241599999999998e-08,2.42416e-05
7.79695e-09,2.4612000000000002e-08,2.4612e-05
7.87695e-09,2.4967700000000003e-08,2.49677e-05
7.95695e-09,2.5309299999999998e-08,2.53093e-05
8.03695e-09,2.56376e-08,2.56376e-05
8.11695e-09,2.59535e-08,2.59535e-05
8.19695e-09,2.62576e-08,2.62576e-05
8.27695e-09,2.6550900000000002e-08,2.65509e-05
8.35695e-09,2.68342e-08,2.68342e-05
8.43695e-09,2.71085e-08,2.71085e-05
8.51695e-09,2.73745e-08,2.73745e-05
8.59695e-09,2.76327e-08,2.76327e-05
8.67695e-09,2.78837e-08,2.78837e-05
8.75695e-09,2.81277e-08,2.81277e-05
8.83695e-09,2.8365300000000003e-08,2.83653e-05
8.91695e-09,2.85966e-08,2.85966e-05
8.99695e-09,2.8822e-08,2.8822e-05
9.07695e-09,2.90417e-08,2.90417e-05
9.15695e-09,2.92561e-08,2.92561e-05
9.23695e-09,2.94654e-08,2.94654e-05
9.31695e-09,2.96698e-08,2.96698e-05
9.39695e-09,2.98695e-08,2.98695e-05
9.47695e-09,3.00648e-08,3.00648e-05
9.55695e-09,3.02558e-08,3.02558e-05
9.63695e-09,3.04428e-08,3.04428e-05
9.71695e-09,3.06259e-08,3.06259e-05
9.79695e-09,3.08052e-08,3.08052e-05
9.87695e-09,3.09808e-08,3.09808e-05
9.95695e-09,3.1153e-08,3.1153e-05
1.0037e-08,3.1321600000000006e-08,3.13216e-05
1.0117e-08,3.1486999999999996e-08,3.1487e-05
1.0197e-08,3.1649300000000004e-08,3.16493e-05
1.0277e-08,3.18086e-08,3.18086e-05
1.0357e-08,3.1964700000000006e-08,3.19647e-05
1.0437e-08,3.21181e-08,3.21181e-05
1.0517e-08,3.22687e-08,3.22687e-05
1.0597e-08,3.2416599999999997e-08,3.24166e-05
1.0677e-08,3.25619e-08,3.25619e-05
1.0757e-08,3.27046e-08,3.27046e-05
1.0837e-08,3.2845e-08,3.2845e-05
