
                  X             Displacement          Force      

                0.                 0.                12.3148     
               50.002E-06         18.0057E-03       133.656      
              100.E-06            35.99E-03         599.326      
              150.001E-06         53.9531E-03         1.00846E+03
              200.E-06            71.938E-03          1.30037E+03
              250.001E-06         89.9438E-03         1.88145E+03
              300.E-06           107.949E-03          2.17148E+03
              350.001E-06        125.951E-03          2.25582E+03
              400.E-06           143.87E-03           2.41897E+03
              450.001E-06        161.791E-03          2.53227E+03
              500.001E-06        179.768E-03          2.87704E+03
              550.001E-06        197.93E-03           3.10931E+03
              600.001E-06        216.092E-03          3.09394E+03
              650.001E-06        234.254E-03          3.14247E+03
              700.001E-06        252.403E-03          3.25881E+03
              750.001E-06        270.393E-03          3.26561E+03
              800.001E-06        288.382E-03          3.30821E+03
              850.001E-06        306.371E-03          3.36068E+03
              900.E-06           324.36E-03           3.3674E+03 
              950.E-06           342.349E-03          3.38636E+03
                1.E-03           360.117E-03          3.40818E+03
                1.05E-03         377.632E-03          3.43858E+03
                1.1E-03          395.148E-03          3.44088E+03
                1.15E-03         412.664E-03          3.44765E+03
                1.2E-03          430.307E-03          3.47147E+03
                1.25E-03         448.088E-03          3.48446E+03
                1.3E-03          466.091E-03          3.4963E+03 
                1.35E-03         484.103E-03          3.51328E+03
                1.4E-03          501.892E-03          3.52434E+03
                1.45E-03         519.553E-03          3.54223E+03
                1.5E-03          537.134E-03          3.54646E+03
                1.55E-03         554.451E-03          3.55977E+03
                1.6E-03          571.771E-03          3.57466E+03
                1.65E-03         589.089E-03          3.58608E+03
                1.7E-03          606.407E-03          3.59701E+03
                1.75E-03         623.947E-03          3.60588E+03
                1.8E-03          642.345E-03          3.61948E+03
                1.85E-03         660.745E-03          3.62856E+03
                1.9E-03          679.146E-03          3.63842E+03
                1.95E-03         697.544E-03          3.64945E+03
                2.E-03           715.945E-03          3.65862E+03
                2.05E-03         734.345E-03          3.67028E+03
                2.1E-03          752.267E-03          3.67997E+03
                2.15E-03         769.931E-03          3.68896E+03
                2.2E-03          787.532E-03          3.6971E+03 
                2.25E-03         805.13E-03           3.7072E+03 
                2.3E-03          822.731E-03          3.71581E+03
                2.35E-03         840.524E-03          3.72456E+03
                2.4E-03          858.952E-03          3.73382E+03
                2.45E-03         877.262E-03          3.7433E+03 
                2.5E-03          895.549E-03          3.75168E+03
                2.55E-03         913.834E-03          3.75974E+03
                2.6E-03          931.705E-03          3.7683E+03 
                2.65E-03         949.135E-03          3.77717E+03
                2.7E-03          966.507E-03          3.78473E+03
                2.75E-03         983.88E-03           3.79286E+03
                2.8E-03            1.00125            3.8006E+03 
                2.85E-03           1.01854            3.8083E+03 




