
                  X             Displacement          Force      

                0.                 0.                12.3148     
               50.002E-06         18.0057E-03       133.656      
              100.E-06            35.99E-03         590.953      
              150.001E-06         53.9531E-03       974.284      
              200.E-06            71.9376E-03         1.25213E+03
              250.001E-06         89.9434E-03         1.67501E+03
              300.E-06           107.873E-03          1.63086E+03
              350.001E-06        125.794E-03          1.69268E+03
              400.E-06           143.714E-03          1.88155E+03
              450.001E-06        161.634E-03          1.99629E+03
              500.001E-06        179.611E-03          2.11704E+03
              550.001E-06        197.773E-03          2.12196E+03
              600.001E-06        215.935E-03          2.10546E+03
              650.001E-06        234.097E-03          2.176E+03  
              700.001E-06        252.146E-03          2.21762E+03
              750.001E-06        270.135E-03          2.21696E+03
              800.001E-06        288.124E-03          2.26095E+03
              850.001E-06        306.113E-03          2.26329E+03
              900.E-06           324.102E-03          2.3041E+03 
              950.E-06           342.091E-03          2.32406E+03
                1.E-03           360.126E-03          2.34357E+03
                1.05E-03         378.259E-03          2.36277E+03
                1.1E-03          396.392E-03          2.38684E+03
                1.15E-03         414.525E-03          2.40592E+03
                1.2E-03          432.659E-03          2.42348E+03
                1.25E-03         450.792E-03          2.44575E+03
                1.3E-03          468.925E-03          2.46389E+03
                1.35E-03         487.059E-03          2.48006E+03
                1.4E-03          504.885E-03          2.49936E+03
                1.45E-03         522.663E-03          2.51702E+03
                1.5E-03          540.44E-03           2.53291E+03
                1.55E-03         558.218E-03          2.55027E+03
                1.6E-03          575.996E-03          2.56671E+03
                1.65E-03         593.773E-03          2.58316E+03
                1.7E-03          611.552E-03          2.59789E+03
                1.75E-03         629.33E-03           2.61398E+03
                1.8E-03          647.524E-03          2.63039E+03
                1.85E-03         665.917E-03          2.64549E+03
                1.9E-03          683.987E-03          2.66105E+03
                1.95E-03         702.058E-03          2.67644E+03
                2.E-03           719.188E-03          2.6911E+03 
                2.05E-03         736.254E-03          2.70486E+03
                2.1E-03          753.321E-03          2.71883E+03
                2.15E-03         770.387E-03          2.73215E+03
                2.2E-03          787.454E-03          2.74583E+03
                2.25E-03         804.521E-03          2.75875E+03
                2.3E-03          823.11E-03           2.77268E+03
                2.35E-03         842.311E-03          2.78755E+03
                2.4E-03          861.51E-03           2.80167E+03
                2.45E-03         880.711E-03          2.81566E+03
                2.5E-03          899.138E-03          2.82934E+03
                2.55E-03         917.538E-03          2.84287E+03
                2.6E-03          935.939E-03          2.85664E+03
                2.65E-03         954.338E-03          2.86967E+03
                2.7E-03          972.739E-03          2.88249E+03
                2.75E-03         991.138E-03          2.8957E+03 
                2.8E-03            1.00954            2.90827E+03
                2.85E-03           1.02761            2.92057E+03
                2.9E-03            1.04521            2.93324E+03
                2.95E-03           1.06281            2.94526E+03
                3.E-03             1.08041            2.95725E+03
                3.05E-03           1.09801            2.9694E+03 
                3.1E-03            1.11561            2.98096E+03
                3.15E-03           1.13321            2.99271E+03
                3.2E-03            1.15081            3.00417E+03
                3.25E-03           1.16841            3.01553E+03
                3.3E-03            1.18601            3.02673E+03
                3.35E-03           1.20361            3.03791E+03
                3.4E-03            1.22121            3.04879E+03
                3.45E-03           1.23881            3.05971E+03
                3.5E-03            1.25641            3.07043E+03
                3.55E-03           1.27401            3.08099E+03
                3.6E-03            1.29161            3.09148E+03
                3.65E-03           1.30921            3.10202E+03
                3.7E-03            1.32681            3.11225E+03
                3.75E-03           1.34465            3.12267E+03
                3.8E-03            1.36476            3.13422E+03
                3.85E-03           1.38407            3.14565E+03
                3.9E-03            1.40235            3.15702E+03
                3.95E-03           1.41864            3.16697E+03
                4.E-03             1.43464            3.17663E+03
                4.05E-03           1.45064            3.18613E+03
                4.1E-03            1.46664            3.19562E+03
                4.15E-03           1.48264            3.20499E+03
                4.2E-03            1.49864            3.21432E+03
                4.25E-03           1.51464            3.22351E+03
                4.3E-03            1.53064            3.23265E+03
                4.35E-03           1.54664            3.24169E+03
                4.4E-03            1.56264            3.25062E+03
                4.45E-03           1.57864            3.25959E+03
                4.5E-03            1.59464            3.26843E+03
                4.55E-03           1.61064            3.27709E+03
                4.6E-03            1.62664            3.28576E+03
                4.65E-03           1.64264            3.29449E+03
                4.7E-03            1.65864            3.30305E+03
                4.75E-03           1.67464            3.31148E+03
                4.8E-03            1.69064            3.32002E+03
                4.85E-03           1.70664            3.3284E+03 
                4.9E-03            1.72681            3.33881E+03
                4.95E-03           1.74811            3.34973E+03
                5.E-03             1.76944            3.36055E+03




