"displacement,mm","force,kN","force,N"
0.0,0.00877679,8.77679
0.0159997,1.7308599999999998,1730.86
0.0320044,3.5348200000000003,3534.82
0.0479975,5.09007,5090.07
0.0639906,6.56837,6568.37
0.0799837,8.55908,8559.08
0.0959768,10.3018,10301.8
0.111966,11.7228,11722.8
0.127959,13.586,13586.0
0.143952,15.1942,15194.2
0.159953,16.659299999999998,16659.3
0.175985,18.492900000000002,18492.9
0.192016,19.5456,19545.6
0.208048,20.7645,20764.5
0.224079,21.6126,21612.6
0.240111,22.391000000000002,22391.0
0.256139,22.7848,22784.8
0.27217,23.042900000000003,23042.9
0.288202,23.1017,23101.7
0.304234,23.1007,23100.7
0.320265,23.0965,23096.5
0.336296,23.0925,23092.5
0.352328,23.0733,23073.3
0.368355,23.0512,23051.2
0.384387,23.0382,23038.2
0.400419,23.0231,23023.1
0.416451,22.9968,22996.8
0.432482,22.9728,22972.8
0.448513,22.955000000000002,22955.0
0.464545,22.9295,22929.5
0.480577,22.9002,22900.2
0.496605,22.8786,22878.6
0.512636,22.8547,22854.7
0.528668,22.8236,22823.6
0.544699,22.797,22797.0
0.56073,22.7716,22771.6
0.576763,22.7388,22738.8
0.592794,22.707900000000002,22707.9
0.608826,22.680200000000003,22680.2
0.624854,22.647000000000002,22647.0
0.640743,22.613200000000003,22613.2
0.656616,22.583099999999998,22583.1
0.672494,22.5476,22547.6
0.688372,22.5122,22512.2
0.70425,22.4788,22478.8
0.720127,22.4408,22440.8
0.736001,22.4037,22403.7
0.751879,22.367,22367.0
0.767757,22.3265,22326.5
0.783634,22.2874,22287.4
0.799508,22.247,22247.0
0.815387,22.2042,22204.2
0.831265,22.1623,22162.3
0.847142,22.1184,22118.4
0.863019,22.0733,22073.3
0.878895,22.0281,22028.1
0.894772,21.981099999999998,21981.1
0.910649,21.932900000000004,21932.9
0.926528,21.8842,21884.2
0.942402,21.8338,21833.8
0.958279,21.7823,21782.3
0.974156,21.7299,21729.9
0.990035,21.675700000000003,21675.7
1.006,21.6203,21620.3
1.022,21.5639,21563.9
1.038,21.5057,21505.7
1.054,21.446099999999998,21446.1
1.07,21.385099999999998,21385.1
1.086,21.3225,21322.5
1.102,21.258200000000002,21258.2
1.118,21.1921,21192.1
1.134,21.124299999999998,21124.3
1.15,21.0547,21054.7
1.166,20.9831,20983.1
1.182,20.9094,20909.4
1.198,20.8336,20833.6
1.214,20.7555,20755.5
1.22996,20.6748,20674.8
1.24597,20.5914,20591.4
1.26191,20.505599999999998,20505.6
1.27801,20.4161,20416.1
1.29384,20.3255,20325.5
1.31003,20.229599999999998,20229.6
1.32589,20.1326,20132.6
1.34201,20.0305,20030.5
1.35791,19.9265,19926.5
1.37399,19.8178,19817.8
1.38995,19.7063,19706.3
1.40599,19.590700000000002,19590.7
1.422,19.4713,19471.3
1.43793,19.348599999999998,19348.6
1.454,19.221,19221.0
1.46984,19.0914,19091.4
1.48602,18.955099999999998,18955.1
1.50183,18.8184,18818.4
1.518,18.6748,18674.8
1.53397,18.529400000000003,18529.4
1.54986,18.3813,18381.3
1.56605,18.2271,18227.1
1.58186,18.073400000000003,18073.4
1.59796,17.9143,17914.3
