"displacement,mm","force,kN","force,N"
-0.0,0.0,0.0
1e-13,1.08566e-12,1.08566e-09
2e-13,6.7941e-13,6.7941e-10
3.5e-13,6.76342e-14,6.76342e-11
5.75e-13,5.3359799999999996e-15,5.33598e-12
9.125e-13,5.240700000000001e-16,5.2407e-13
1.41875e-12,5.23466e-17,5.23466e-14
2.17813e-12,5.23341e-18,5.23341e-15
3.31719e-12,5.23388e-19,5.23388e-16
5.02578e-12,5.2337100000000006e-20,5.23371e-17
7.58867e-12,5.23344e-21,5.23344e-18
1.1433e-11,5.23285e-22,5.23285e-19
1.71995e-11,5.23247e-23,5.23247e-20
2.58493e-11,5.231940000000001e-24,5.23194e-21
3.88239e-11,5.23123e-25,5.23123e-22
5.82859e-11,5.230200000000001e-26,5.2302e-23
8.74788e-11,5.2286699999999996e-27,5.22867e-24
1.31268e-10,5.22639e-28,5.22639e-25
1.96952e-10,5.22296e-29,5.22296e-26
2.86952e-10,5.2182700000000005e-30,5.21827e-27
3.76952e-10,5.21357e-31,5.21357e-28
4.66952e-10,5.20888e-32,5.20888e-29
5.56952e-10,5.20418e-33,5.20418e-30
6.46952e-10,5.19949e-34,5.19949e-31
7.36952e-10,5.1948e-35,5.1948e-32
8.26952e-10,5.1901100000000004e-36,5.19011e-33
9.16952e-10,5.18541e-37,5.18541e-34
1.00695e-09,4.87811e-10,4.87811e-07
1.09695e-09,1.3041600000000002e-09,1.30416e-06
1.18695e-09,2.11992e-09,2.11992e-06
1.27695e-09,2.93126e-09,2.93126e-06
1.36695e-09,3.58444e-09,3.58444e-06
1.45695e-09,4.018690000000001e-09,4.01869e-06
1.54695e-09,4.32875e-09,4.32875e-06
1.63695e-09,4.60887e-09,4.60887e-06
1.72695e-09,4.86318e-09,4.86318e-06
1.81695e-09,5.08354e-09,5.08354e-06
1.90695e-09,5.27654e-09,5.27654e-06
1.99695e-09,5.451430000000001e-09,5.45143e-06
2.08695e-09,5.6134000000000005e-09,5.6134e-06
2.17695e-09,5.7637800000000005e-09,5.76378e-06
2.26695e-09,5.90489e-09,5.90489e-06
2.35695e-09,6.038760000000001e-09,6.03876e-06
2.44695e-09,6.16802e-09,6.16802e-06
2.53695e-09,6.293470000000001e-09,6.29347e-06
2.62695e-09,6.41552e-09,6.41552e-06
2.71695e-09,6.53349e-09,6.53349e-06
2.80695e-09,6.6476400000000004e-09,6.64764e-06
2.89695e-09,6.757950000000001e-09,6.75795e-06
2.98695e-09,6.86475e-09,6.86475e-06
3.07695e-09,6.967930000000001e-09,6.96793e-06
3.16695e-09,7.06696e-09,7.06696e-06
3.25695e-09,7.160840000000001e-09,7.16084e-06
3.34695e-09,7.2492e-09,7.2492e-06
3.43695e-09,7.332400000000001e-09,7.3324e-06
3.52695e-09,7.41123e-09,7.41123e-06
3.61695e-09,7.48636e-09,7.48636e-06
3.70695e-09,7.55805e-09,7.55805e-06
3.79695e-09,7.62642e-09,7.62642e-06
3.88695e-09,7.69148e-09,7.69148e-06
3.97695e-09,7.753209999999999e-09,7.75321e-06
4.06695e-09,7.81162e-09,7.81162e-06
4.15695e-09,7.86689e-09,7.86689e-06
4.24695e-09,7.919329999999999e-09,7.91933e-06
4.33695e-09,7.96932e-09,7.96932e-06
4.42695e-09,8.01722e-09,8.01722e-06
4.51695e-09,8.06329e-09,8.06329e-06
4.60695e-09,8.10774e-09,8.10774e-06
4.69695e-09,8.15065e-09,8.15065e-06
4.78695e-09,8.192079999999999e-09,8.19208e-06
4.87695e-09,8.23205e-09,8.23205e-06
4.96695e-09,8.27057e-09,8.27057e-06
5.05695e-09,8.30767e-09,8.30767e-06
5.14695e-09,8.343409999999999e-09,8.34341e-06
5.23695e-09,8.37793e-09,8.37793e-06
5.32695e-09,8.41131e-09,8.41131e-06
5.41695e-09,8.44367e-09,8.44367e-06
5.50695e-09,8.47507e-09,8.47507e-06
5.59695e-09,8.50555e-09,8.50555e-06
5.68695e-09,8.53516e-09,8.53516e-06
5.77695e-09,8.564010000000001e-09,8.56401e-06
5.86695e-09,8.59216e-09,8.59216e-06
5.95695e-09,8.61967e-09,8.61967e-06
6.04695e-09,8.79953e-09,8.79953e-06
6.13695e-09,1.0495200000000002e-08,1.04952e-05
6.22695e-09,1.21877e-08,1.21877e-05
6.31695e-09,1.38032e-08,1.38032e-05
6.40695e-09,1.53418e-08,1.53418e-05
6.49695e-09,1.6788e-08,1.6788e-05
6.58695e-09,1.81174e-08,1.81174e-05
6.67695e-09,1.93273e-08,1.93273e-05
6.76695e-09,2.04105e-08,2.04105e-05
6.85695e-09,2.1375100000000003e-08,2.13751e-05
6.94695e-09,2.22254e-08,2.22254e-05
7.03695e-09,2.2961900000000002e-08,2.29619e-05
7.12695e-09,2.3601e-08,2.3601e-05
7.21695e-09,2.41628e-08,2.41628e-05
7.30695e-09,2.46565e-08,2.46565e-05
7.39695e-09,2.50942e-08,2.50942e-05
7.48695e-09,2.54905e-08,2.54905e-05
7.57695e-09,2.58541e-08,2.58541e-05
7.66695e-09,2.61902e-08,2.61902e-05
7.75695e-09,2.65022e-08,2.65022e-05
7.84695e-09,2.6792699999999997e-08,2.67927e-05
7.93695e-09,2.7064699999999998e-08,2.70647e-05
8.02695e-09,2.7321000000000004e-08,2.7321e-05
8.11695e-09,2.7563699999999998e-08,2.75637e-05
8.20695e-09,2.7793800000000003e-08,2.77938e-05
8.29695e-09,2.80128e-08,2.80128e-05
8.38695e-09,2.82214e-08,2.82214e-05
8.47695e-09,2.84209e-08,2.84209e-05
8.56695e-09,2.86122e-08,2.86122e-05
8.65695e-09,2.87961e-08,2.87961e-05
8.74695e-09,2.8973199999999998e-08,2.89732e-05
8.83695e-09,2.9144000000000003e-08,2.9144e-05
8.92695e-09,2.93093e-08,2.93093e-05
9.01695e-09,2.94694e-08,2.94694e-05
9.10695e-09,2.96248e-08,2.96248e-05
9.19695e-09,2.97755e-08,2.97755e-05
9.28695e-09,2.99218e-08,2.99218e-05
9.37695e-09,3.00637e-08,3.00637e-05
9.46695e-09,3.0201200000000004e-08,3.02012e-05
9.55695e-09,3.03346e-08,3.03346e-05
9.64695e-09,3.0464e-08,3.0464e-05
9.73695e-09,3.05897e-08,3.05897e-05
9.82695e-09,3.07118e-08,3.07118e-05
9.91695e-09,3.0830700000000004e-08,3.08307e-05
1.0007e-08,3.09467e-08,3.09467e-05
1.0097e-08,3.1059999999999995e-08,3.106e-05
1.0187e-08,3.1170600000000006e-08,3.11706e-05
1.0277e-08,3.12787e-08,3.12787e-05
1.0367e-08,3.1384299999999995e-08,3.13843e-05
1.0457e-08,3.14879e-08,3.14879e-05
1.0547e-08,3.15894e-08,3.15894e-05
1.0637e-08,3.16891e-08,3.16891e-05
1.0727e-08,3.17869e-08,3.17869e-05
1.0817e-08,3.18829e-08,3.18829e-05
1.0907e-08,3.1977300000000005e-08,3.19773e-05
1.0997e-08,3.22943e-08,3.22943e-05
1.1087e-08,3.26409e-08,3.26409e-05
1.1177e-08,3.2956200000000005e-08,3.29562e-05
1.1267e-08,3.3346799999999997e-08,3.33468e-05
1.1357e-08,3.39944e-08,3.39944e-05
1.1447e-08,3.46147e-08,3.46147e-05
1.1537e-08,3.5303499999999996e-08,3.53035e-05
1.1627e-08,3.63422e-08,3.63422e-05
1.1717e-08,3.74141e-08,3.74141e-05
1.1807e-08,3.84085e-08,3.84085e-05
1.1897e-08,3.9323499999999995e-08,3.93235e-05
1.1987e-08,4.0141900000000004e-08,4.01419e-05
1.2077e-08,4.08637e-08,4.08637e-05
1.2167e-08,4.15034e-08,4.15034e-05
1.2257e-08,4.20743e-08,4.20743e-05
1.2347e-08,4.25872e-08,4.25872e-05
1.2437e-08,4.30492e-08,4.30492e-05
1.2527e-08,4.3464699999999996e-08,4.34647e-05
1.2617e-08,4.3838299999999995e-08,4.38383e-05
1.2707e-08,4.41759e-08,4.41759e-05
1.2797e-08,4.44831e-08,4.44831e-05
1.2887e-08,4.476530000000001e-08,4.47653e-05
1.2977e-08,4.5027500000000004e-08,4.50275e-05
1.3067e-08,4.5273099999999997e-08,4.52731e-05
1.3157e-08,4.55043e-08,4.55043e-05
1.3247e-08,4.57224e-08,4.57224e-05
1.3337e-08,4.59283e-08,4.59283e-05
1.3427e-08,4.61232e-08,4.61232e-05
1.3517e-08,4.63086e-08,4.63086e-05
1.3607e-08,4.64861e-08,4.64861e-05
1.3697e-08,4.6656799999999995e-08,4.66568e-05
1.3787e-08,4.68217e-08,4.68217e-05
1.3877e-08,4.6981499999999996e-08,4.69815e-05
1.3967e-08,4.71369e-08,4.71369e-05
1.4057e-08,4.72882e-08,4.72882e-05
1.4147e-08,4.74358e-08,4.74358e-05
1.4237e-08,4.758e-08,4.758e-05
1.4327e-08,4.7721e-08,4.7721e-05
1.4417e-08,4.78588e-08,4.78588e-05
1.4507e-08,4.79935e-08,4.79935e-05
1.4597e-08,4.8124999999999996e-08,4.8125e-05
1.4687e-08,4.82537e-08,4.82537e-05
1.4777e-08,4.8379700000000004e-08,4.83797e-05
1.4867e-08,4.85031e-08,4.85031e-05
1.4957e-08,4.86243e-08,4.86243e-05
1.5047e-08,4.87434e-08,4.87434e-05
1.5137e-08,4.88606e-08,4.88606e-05
1.5227e-08,4.89759e-08,4.89759e-05
1.5317e-08,4.90895e-08,4.90895e-05
1.5407e-08,4.92015e-08,4.92015e-05
1.5497e-08,4.93119e-08,4.93119e-05
1.5587e-08,4.94209e-08,4.94209e-05
1.5677e-08,4.9528199999999996e-08,4.95282e-05
1.5767e-08,4.96341e-08,4.96341e-05
1.5857e-08,4.97388e-08,4.97388e-05
1.5947e-08,4.98422e-08,4.98422e-05
1.6037e-08,4.99444e-08,4.99444e-05
1.6127e-08,5.00453e-08,5.00453e-05
1.6217e-08,5.0145000000000003e-08,5.0145e-05
1.6307e-08,5.02436e-08,5.02436e-05
1.6397e-08,5.03412e-08,5.03412e-05
1.6487e-08,5.04377e-08,5.04377e-05
1.6577e-08,5.05333e-08,5.05333e-05
1.6667e-08,5.0627899999999996e-08,5.06279e-05
1.6757e-08,5.07217e-08,5.07217e-05
1.6847e-08,5.08146e-08,5.08146e-05
1.6937e-08,5.09066e-08,5.09066e-05
1.7027e-08,5.09977e-08,5.09977e-05
1.7117e-08,5.10883e-08,5.10883e-05
1.7207e-08,5.11782e-08,5.11782e-05
1.7297e-08,5.12675e-08,5.12675e-05
1.7387e-08,5.1356200000000004e-08,5.13562e-05
1.7477e-08,5.14441e-08,5.14441e-05
1.7567e-08,5.15316e-08,5.15316e-05
1.7657e-08,5.16184e-08,5.16184e-05
1.7747e-08,5.17048e-08,5.17048e-05
1.7837e-08,5.17904e-08,5.17904e-05
1.7927e-08,5.18755e-08,5.18755e-05
1.8017e-08,5.196e-08,5.196e-05
1.8107e-08,5.2044e-08,5.2044e-05
1.8197e-08,5.21276e-08,5.21276e-05
1.8287e-08,5.22107e-08,5.22107e-05
1.8377e-08,5.229330000000001e-08,5.22933e-05
1.8467e-08,5.23755e-08,5.23755e-05
1.8557e-08,5.24574e-08,5.24574e-05
1.8647e-08,5.2539e-08,5.2539e-05
1.8737e-08,5.26202e-08,5.26202e-05
1.8827e-08,5.27011e-08,5.27011e-05
1.8917e-08,5.27815e-08,5.27815e-05
1.9007e-08,5.2861700000000004e-08,5.28617e-05
1.9097e-08,5.29417e-08,5.29417e-05
1.9187e-08,5.3021400000000004e-08,5.30214e-05
1.9277e-08,5.31008e-08,5.31008e-05
1.9367e-08,5.3180000000000004e-08,5.318e-05
1.9457e-08,5.32588e-08,5.32588e-05
1.9547e-08,5.3337400000000005e-08,5.33374e-05
1.9637e-08,5.3415799999999996e-08,5.34158e-05
1.9727e-08,5.3494e-08,5.3494e-05
1.9817e-08,5.35722e-08,5.35722e-05
1.9907e-08,5.3650100000000006e-08,5.36501e-05
1.9997e-08,5.37279e-08,5.37279e-05
2.0087e-08,5.38054e-08,5.38054e-05
2.0177e-08,5.38827e-08,5.38827e-05
2.0267e-08,5.39597e-08,5.39597e-05
2.0357e-08,5.4036400000000003e-08,5.40364e-05
2.0447e-08,5.4113e-08,5.4113e-05
2.0537e-08,5.41892e-08,5.41892e-05
2.0627e-08,5.42654e-08,5.42654e-05
2.0717e-08,5.4341400000000005e-08,5.43414e-05
2.0807e-08,5.4417099999999996e-08,5.44171e-05
2.0897e-08,5.44927e-08,5.44927e-05
2.0987e-08,5.4568099999999995e-08,5.45681e-05
2.1077e-08,5.46435e-08,5.46435e-05
2.1167e-08,5.4718700000000005e-08,5.47187e-05
2.1257e-08,5.47937e-08,5.47937e-05
2.1347e-08,5.48685e-08,5.48685e-05
2.1437e-08,5.49432e-08,5.49432e-05
2.1527e-08,5.5017900000000005e-08,5.50179e-05
2.1617e-08,5.50925e-08,5.50925e-05
2.1707e-08,5.51669e-08,5.51669e-05
2.1797e-08,5.5241100000000004e-08,5.52411e-05
2.1887e-08,5.53151e-08,5.53151e-05
2.1977e-08,5.5389e-08,5.5389e-05
2.2067e-08,5.5463100000000004e-08,5.54631e-05
2.2157e-08,5.55372e-08,5.55372e-05
2.2247e-08,5.5611300000000004e-08,5.56113e-05
2.2337e-08,5.56854e-08,5.56854e-05
2.2427e-08,5.5759500000000004e-08,5.57595e-05
2.2517e-08,5.58335e-08,5.58335e-05
2.2607e-08,5.59075e-08,5.59075e-05
2.2697e-08,5.6003e-08,5.6003e-05
2.2787e-08,5.64546e-08,5.64546e-05
2.2877e-08,5.7256e-08,5.7256e-05
2.2967e-08,5.8112400000000006e-08,5.81124e-05
2.3057e-08,5.89071e-08,5.89071e-05
2.3147e-08,5.96439e-08,5.96439e-05
2.3237e-08,6.03098e-08,6.03098e-05
2.3327e-08,6.091e-08,6.091e-05
2.3417e-08,6.14549e-08,6.14549e-05
2.3507e-08,6.194560000000001e-08,6.19456e-05
2.3597e-08,6.2386e-08,6.2386e-05
2.3687e-08,6.27823e-08,6.27823e-05
2.3777e-08,6.3142e-08,6.3142e-05
2.3867e-08,6.347209999999999e-08,6.34721e-05
2.3957e-08,6.37772e-08,6.37772e-05
2.4047e-08,6.40603e-08,6.40603e-05
2.4137e-08,6.43218e-08,6.43218e-05
2.4227e-08,6.45619e-08,6.45619e-05
2.4317e-08,6.47827e-08,6.47827e-05
2.4407e-08,6.498620000000001e-08,6.49862e-05
2.4497e-08,6.51748e-08,6.51748e-05
2.4587e-08,6.53511e-08,6.53511e-05
2.4677e-08,6.55177e-08,6.55177e-05
2.4767e-08,6.567629999999999e-08,6.56763e-05
2.4857e-08,6.58288e-08,6.58288e-05
2.4947e-08,6.597580000000001e-08,6.59758e-05
2.5037e-08,6.61183e-08,6.61183e-05
2.5127e-08,6.62567e-08,6.62567e-05
2.5217e-08,6.63913e-08,6.63913e-05
2.5307e-08,6.652230000000001e-08,6.65223e-05
