
                  X             Displacement          Force      

                0.                 0.                12.3148     
               50.002E-06         18.0057E-03       111.455      
              100.001E-06         35.991E-03        405.834      
              150.E-06            53.9799E-03       625.567      
              200.001E-06         71.9691E-03       706.589      
              250.E-06            89.9952E-03       712.315      
              300.001E-06        107.916E-03        624.495      
              350.001E-06        125.993E-03        712.777      
              400.001E-06        144.152E-03        745.251      
              450.001E-06        162.314E-03        771.332      
              500.001E-06        180.476E-03        800.348      
              550.001E-06        198.515E-03        785.8        
              600.001E-06        216.504E-03        780.166      
              650.001E-06        234.493E-03        813.287      
              700.001E-06        252.482E-03        825.897      
              750.001E-06        270.472E-03        826.97       
              800.001E-06        288.461E-03        847.96       
              850.E-06           306.45E-03         850.565      
              900.E-06           324.439E-03        862.564      
              950.E-06           342.428E-03        874.735      
                1.E-03           360.39E-03         880.896      
                1.05E-03         378.523E-03        893.152      
                1.1E-03          396.657E-03        901.831      
                1.15E-03         414.789E-03        910.431      
                1.2E-03          432.923E-03        918.911      
                1.25E-03         451.056E-03        927.977      
                1.3E-03          469.19E-03         936.152      
                1.35E-03         487.323E-03        944.45       
                1.4E-03          505.457E-03        952.371      
                1.45E-03         523.327E-03        960.452      
                1.5E-03          541.105E-03        968.05       
                1.55E-03         558.882E-03        975.733      
                1.6E-03          576.66E-03         983.205      
                1.65E-03         594.438E-03        990.524      
                1.7E-03          612.216E-03        997.667      
                1.75E-03         629.994E-03          1.00475E+03
                1.8E-03          647.771E-03          1.01156E+03
                1.85E-03         665.549E-03          1.0184E+03 
                1.9E-03          683.327E-03          1.02498E+03
                1.95E-03         701.104E-03          1.03155E+03
                2.E-03           718.882E-03          1.03795E+03
                2.05E-03         736.642E-03          1.04424E+03
                2.1E-03          753.708E-03          1.05052E+03
                2.15E-03         770.775E-03          1.05665E+03
                2.2E-03          787.842E-03          1.06271E+03
                2.25E-03         804.909E-03          1.06872E+03
                2.3E-03          821.976E-03          1.07462E+03
                2.35E-03         839.043E-03          1.08039E+03
                2.4E-03          856.109E-03          1.0861E+03 
                2.45E-03         873.176E-03          1.09177E+03
                2.5E-03          890.243E-03          1.09737E+03
                2.55E-03         907.308E-03          1.1029E+03 
                2.6E-03          924.375E-03          1.10835E+03
                2.65E-03         941.441E-03          1.11372E+03
                2.7E-03          959.175E-03          1.11923E+03
                2.75E-03         978.375E-03          1.12513E+03
                2.8E-03          997.574E-03          1.13097E+03
                2.85E-03           1.01677            1.13673E+03
                2.9E-03            1.03598            1.14245E+03
                2.95E-03           1.05518            1.14806E+03
                3.E-03             1.07437            1.15363E+03
                3.05E-03           1.09357            1.15914E+03
                3.1E-03            1.11277            1.16454E+03
                3.15E-03           1.13197            1.16991E+03
                3.2E-03            1.15118            1.17523E+03
                3.25E-03           1.17037            1.18046E+03
                3.3E-03            1.18958            1.18563E+03
                3.35E-03           1.20877            1.19073E+03
                3.4E-03            1.22797            1.19576E+03
                3.45E-03           1.24717            1.20073E+03
                3.5E-03            1.26637            1.20563E+03
                3.55E-03           1.28558            1.2105E+03 
                3.6E-03            1.30342            1.21531E+03
                3.65E-03           1.32102            1.22007E+03
                3.7E-03            1.33862            1.22473E+03
                3.75E-03           1.35622            1.22943E+03
                3.8E-03            1.37382            1.23401E+03
                3.85E-03           1.39142            1.23854E+03
                3.9E-03            1.40902            1.24308E+03
                3.95E-03           1.42662            1.24758E+03
                4.E-03             1.44422            1.252E+03  
                4.05E-03           1.46182            1.25642E+03
                4.1E-03            1.47942            1.26076E+03
                4.15E-03           1.49702            1.26505E+03
                4.2E-03            1.51462            1.26929E+03
                4.25E-03           1.53222            1.2735E+03 
                4.3E-03            1.54982            1.27771E+03
                4.35E-03           1.56742            1.28188E+03
                4.4E-03            1.58502            1.286E+03  
                4.45E-03           1.60262            1.29009E+03
                4.5E-03            1.62022            1.29417E+03
                4.55E-03           1.63782            1.2982E+03 
                4.6E-03            1.65542            1.30218E+03
                4.65E-03           1.67302            1.30612E+03
                4.7E-03            1.69062            1.31003E+03
                4.75E-03           1.70822            1.31396E+03
                4.8E-03            1.72582            1.3178E+03 
                4.85E-03           1.74342            1.32163E+03
                4.9E-03            1.76102            1.3254E+03 
                4.95E-03           1.77862            1.32917E+03
                5.E-03             1.79622            1.33285E+03




