"displacement,mm","force,kN","force,N"
0.0,0.00877679,8.77679
0.0159997,1.7308599999999998,1730.86
0.0320044,3.5348200000000003,3534.82
0.0479975,5.09007,5090.07
0.0639906,6.56837,6568.37
0.0799837,8.55908,8559.08
0.0959768,10.3018,10301.8
0.111966,11.7228,11722.8
0.127959,13.5754,13575.4
0.143952,15.0372,15037.2
0.159953,16.3935,16393.5
0.175985,17.7778,17777.8
0.192016,18.5055,18505.5
0.208048,19.4327,19432.7
0.224079,19.8383,19838.3
0.240111,19.8856,19885.6
0.256139,19.9306,19930.6
0.27217,19.960400000000003,19960.4
0.288202,19.9526,19952.6
0.304234,19.928,19928.0
0.320265,19.9273,19927.3
0.336296,19.9387,19938.7
0.352328,19.9247,19924.7
0.368355,19.904400000000003,19904.4
0.384387,19.9055,19905.5
0.400419,19.903200000000002,19903.2
0.416451,19.883599999999998,19883.6
0.432482,19.8771,19877.1
0.448513,19.8752,19875.2
0.464545,19.8575,19857.5
0.480577,19.8493,19849.3
0.496605,19.8435,19843.5
0.512636,19.826700000000002,19826.7
0.528668,19.8199,19819.9
0.544699,19.807900000000004,19807.9
0.56073,19.7939,19793.9
0.576763,19.7856,19785.6
0.592794,19.7701,19770.1
0.608826,19.7606,19760.6
0.624854,19.7464,19746.4
0.640743,19.735200000000003,19735.2
0.656616,19.721,19721.0
0.672494,19.709,19709.0
0.688372,19.6948,19694.8
0.70425,19.6821,19682.1
0.720127,19.6676,19667.6
0.736001,19.654400000000003,19654.4
0.751879,19.6395,19639.5
0.767757,19.6256,19625.6
0.783634,19.610400000000002,19610.4
0.799508,19.596,19596.0
0.815387,19.5805,19580.5
0.831265,19.5654,19565.4
0.847142,19.549599999999998,19549.6
0.863019,19.534,19534.0
0.878894,19.5178,19517.8
0.894772,19.5016,19501.6
0.910649,19.484900000000003,19484.9
0.926528,19.4683,19468.3
0.942402,19.4511,19451.1
0.958279,19.434,19434.0
0.974156,19.416400000000003,19416.4
0.990035,19.3987,19398.7
1.006,19.3805,19380.5
1.022,19.3622,19362.2
1.038,19.3436,19343.6
1.054,19.3248,19324.8
1.07,19.3057,19305.7
1.086,19.2862,19286.2
1.102,19.2665,19266.5
1.118,19.2465,19246.5
1.134,19.2261,19226.1
1.15,19.2055,19205.5
1.166,19.1845,19184.5
1.182,19.1632,19163.2
1.198,19.1415,19141.5
1.214,19.1196,19119.6
1.23,19.0972,19097.2
1.246,19.0745,19074.5
1.262,19.0513,19051.3
1.278,19.0278,19027.8
1.294,19.0039,19003.9
1.31,18.979599999999998,18979.6
1.326,18.9548,18954.8
1.342,18.9296,18929.6
1.358,18.904,18904.0
1.374,18.8779,18877.9
1.39,18.851200000000002,18851.2
1.406,18.824099999999998,18824.1
1.422,18.7965,18796.5
1.438,18.7682,18768.2
1.454,18.7395,18739.5
1.47,18.7102,18710.2
1.486,18.680200000000003,18680.2
1.502,18.649700000000003,18649.7
1.518,18.6185,18618.5
1.534,18.5866,18586.6
1.55,18.554000000000002,18554.0
1.566,18.5207,18520.7
1.582,18.4866,18486.6
1.598,18.451700000000002,18451.7
