
                  X             Displacement          Force      

                0.                 0.                12.3148     
               50.002E-06         18.0057E-03       133.656      
              100.E-06            35.99E-03         577.533      
              150.001E-06         53.9531E-03       927.261      
              200.E-06            71.9123E-03         1.12981E+03
              250.001E-06         89.8327E-03         1.25308E+03
              300.E-06           107.752E-03          1.09796E+03
              350.001E-06        125.673E-03          1.21796E+03
              400.E-06           143.592E-03          1.27733E+03
              450.001E-06        161.513E-03          1.23541E+03
              500.001E-06        179.489E-03          1.3191E+03 
              550.001E-06        197.652E-03          1.23212E+03
              600.001E-06        215.814E-03          1.25283E+03
              650.001E-06        233.976E-03          1.28524E+03
              700.002E-06        252.128E-03          1.25912E+03
              750.002E-06        270.072E-03          1.31864E+03
              800.001E-06        287.855E-03          1.30761E+03
              850.E-06           305.637E-03          1.29882E+03
              900.002E-06        323.416E-03          1.31665E+03
              950.002E-06        341.302E-03          1.32092E+03
                1.E-03           359.432E-03          1.34544E+03
                1.05E-03         377.746E-03          1.34615E+03
                1.1E-03          395.816E-03          1.33511E+03
                1.15E-03         413.893E-03          1.35055E+03
                1.2E-03          431.963E-03          1.35215E+03
                1.25E-03         450.035E-03          1.36367E+03
                1.3E-03          468.105E-03          1.36201E+03
                1.35E-03         486.156E-03          1.3671E+03 
                1.4E-03          503.906E-03          1.37372E+03
                1.45E-03         521.764E-03          1.382E+03  
                1.5E-03          539.835E-03          1.38336E+03
                1.55E-03         557.326E-03          1.38837E+03
                1.6E-03          574.693E-03          1.39378E+03
                1.65E-03         592.136E-03          1.3971E+03 
                1.7E-03          610.336E-03          1.40265E+03
                1.75E-03         628.735E-03          1.40548E+03
                1.8E-03          647.136E-03          1.40974E+03
                1.85E-03         665.535E-03          1.41567E+03
                1.9E-03          683.57E-03           1.41958E+03
                1.95E-03         701.594E-03          1.42198E+03
                2.E-03           719.194E-03          1.42771E+03
                2.05E-03         736.794E-03          1.43031E+03
                2.1E-03          754.394E-03          1.4352E+03 
                2.15E-03         771.957E-03          1.43823E+03
                2.2E-03          788.872E-03          1.44137E+03
                2.25E-03         806.432E-03          1.44599E+03
                2.3E-03          824.486E-03          1.44937E+03
                2.35E-03         841.992E-03          1.45312E+03
                2.4E-03          859.451E-03          1.45631E+03
                2.45E-03         876.835E-03          1.46042E+03
                2.5E-03          894.206E-03          1.46297E+03
                2.55E-03         911.263E-03          1.46658E+03
                2.6E-03          927.815E-03          1.47017E+03
                2.65E-03         946.303E-03          1.47338E+03
                2.7E-03          965.401E-03          1.47714E+03
                2.75E-03         984.558E-03          1.48064E+03
                2.8E-03            1.00376            1.48417E+03
                2.85E-03           1.02296            1.48748E+03
                2.9E-03            1.04216            1.49089E+03
                2.95E-03           1.06136            1.49397E+03
                3.E-03             1.08056            1.49773E+03
                3.05E-03           1.09976            1.50103E+03
                3.1E-03            1.11896            1.50401E+03
                3.15E-03           1.13803            1.50731E+03
                3.2E-03            1.15533            1.50947E+03
                3.25E-03           1.17264            1.5131E+03 
                3.3E-03            1.18977            1.51596E+03
                3.35E-03           1.20719            1.5186E+03 
                3.4E-03            1.22429            1.52174E+03
                3.45E-03           1.24136            1.52423E+03
                3.5E-03            1.25844            1.52761E+03
                3.55E-03           1.27551            1.53047E+03
                3.6E-03            1.29257            1.5345E+03 
                3.65E-03           1.30964            1.53651E+03
                3.7E-03            1.32671            1.53884E+03
                3.75E-03           1.34378            1.54334E+03
                3.8E-03            1.36084            1.54501E+03
                3.85E-03           1.37791            1.54787E+03
                3.9E-03            1.39498            1.55218E+03
                3.95E-03           1.41205            1.55513E+03
                4.E-03             1.42912            1.55607E+03
                4.05E-03           1.44629            1.56038E+03
                4.1E-03            1.46359            1.56331E+03
                4.15E-03           1.48231            1.56664E+03
                4.2E-03            1.5015             1.56874E+03
                4.25E-03           1.52071            1.57144E+03
                4.3E-03            1.5399             1.57526E+03
                4.35E-03           1.55911            1.57894E+03
                4.4E-03            1.57831            1.57839E+03
                4.45E-03           1.5975             1.58531E+03
                4.5E-03            1.61671            1.58634E+03
                4.55E-03           1.6359             1.58712E+03
                4.6E-03            1.65511            1.58944E+03
                4.65E-03           1.67431            1.59492E+03
                4.7E-03            1.6935             1.59418E+03
                4.75E-03           1.71271            1.60059E+03
                4.8E-03            1.7319             1.60409E+03
                4.85E-03           1.75111            1.60928E+03
                4.9E-03            1.7703             1.60944E+03
                4.95E-03           1.78951            1.61058E+03
                5.E-03             1.80871            1.61217E+03




