
                  X             Displacement          Force      

                0.                 0.                12.3148     
               50.002E-06         18.0057E-03       132.064      
              100.E-06            35.99E-03         562.733      
              150.001E-06         53.9531E-03       866.047      
              200.E-06            71.9061E-03         1.09502E+03
              250.001E-06         89.8265E-03         1.25315E+03
              300.E-06           107.746E-03          1.12933E+03
              350.001E-06        125.667E-03          1.29456E+03
              400.E-06           143.586E-03          1.43256E+03
              450.001E-06        161.507E-03          1.54077E+03
              500.001E-06        179.483E-03          1.59418E+03
              550.001E-06        197.645E-03          1.6223E+03 
              600.001E-06        215.808E-03          1.70451E+03
              650.001E-06        233.97E-03           1.74807E+03
              700.001E-06        252.128E-03          1.7969E+03 
              750.001E-06        270.118E-03          1.83686E+03
              800.001E-06        288.107E-03          1.87249E+03
              850.001E-06        306.096E-03          1.91222E+03
              900.E-06           324.085E-03          1.93644E+03
              950.E-06           342.074E-03          1.96717E+03
                1.E-03           359.992E-03          1.98881E+03
                1.05E-03         378.481E-03          2.01078E+03
                1.1E-03          396.969E-03          2.02658E+03
                1.15E-03         415.459E-03          2.04724E+03
                1.2E-03          433.948E-03          2.06099E+03
                1.25E-03         452.436E-03          2.07175E+03
                1.3E-03          470.875E-03          2.08514E+03
                1.35E-03         489.008E-03          2.09584E+03
                1.4E-03          507.145E-03          2.10428E+03
                1.45E-03         525.633E-03          2.11408E+03
                1.5E-03          544.123E-03          2.12354E+03
                1.55E-03         562.611E-03          2.13062E+03
                1.6E-03          581.1E-03            2.13988E+03
                1.65E-03         599.387E-03          2.14732E+03
                1.7E-03          617.817E-03          2.15437E+03
                1.75E-03         635.816E-03          2.16262E+03
                1.8E-03          654.09E-03           2.16902E+03
                1.85E-03         671.859E-03          2.17632E+03
                1.9E-03          689.458E-03          2.18243E+03
                1.95E-03         707.058E-03          2.18936E+03
                2.E-03           724.659E-03          2.1952E+03 
                2.05E-03         742.259E-03          2.20173E+03
                2.1E-03          759.858E-03          2.20748E+03
                2.15E-03         777.458E-03          2.2134E+03 
                2.2E-03          795.059E-03          2.21942E+03
                2.25E-03         812.658E-03          2.22487E+03
                2.3E-03          830.006E-03          2.23033E+03
                2.35E-03         846.882E-03          2.23591E+03
                2.4E-03          863.709E-03          2.24135E+03
                2.45E-03         881.054E-03          2.24648E+03
                2.5E-03          899.105E-03          2.25218E+03
                2.55E-03         918.008E-03          2.25767E+03
                2.6E-03          937.054E-03          2.26324E+03
                2.65E-03         955.81E-03           2.26879E+03
                2.7E-03          974.273E-03          2.27429E+03
                2.75E-03         992.569E-03          2.27948E+03
                2.8E-03            1.01086            2.28452E+03
                2.85E-03           1.02915            2.28967E+03
                2.9E-03            1.04743            2.2946E+03 
                2.95E-03           1.06572            2.29961E+03
                3.E-03             1.084              2.30434E+03
                3.05E-03           1.10225            2.30907E+03
                3.1E-03            1.11941            2.3138E+03 
                3.15E-03           1.13623            2.31849E+03
                3.2E-03            1.15277            2.32291E+03
                3.25E-03           1.16924            2.32719E+03
                3.3E-03            1.1863             2.33159E+03
                3.35E-03           1.20472            2.3366E+03 
                3.4E-03            1.22371            2.34125E+03
                3.45E-03           1.2429             2.34607E+03
                3.5E-03            1.2621             2.35104E+03
                3.55E-03           1.2813             2.35539E+03
                3.6E-03            1.3005             2.36016E+03
                3.65E-03           1.3197             2.36502E+03
                3.7E-03            1.3389             2.36947E+03
                3.75E-03           1.3581             2.37361E+03
                3.8E-03            1.3773             2.37862E+03
                3.85E-03           1.3965             2.38307E+03
                3.9E-03            1.4157             2.38742E+03
                3.95E-03           1.4349             2.39105E+03
                4.E-03             1.45309            2.39485E+03
                4.05E-03           1.47031            2.39978E+03
                4.1E-03            1.48747            2.40362E+03
                4.15E-03           1.5046             2.40708E+03
                4.2E-03            1.52174            2.4111E+03 
                4.25E-03           1.53881            2.41725E+03
                4.3E-03            1.55588            2.41985E+03
                4.35E-03           1.57294            2.4239E+03 
                4.4E-03            1.59001            2.42833E+03
                4.45E-03           1.60708            2.43264E+03
                4.5E-03            1.62415            2.43654E+03
                4.55E-03           1.64121            2.44004E+03
                4.6E-03            1.65828            2.44421E+03
                4.65E-03           1.67535            2.44845E+03
                4.7E-03            1.69242            2.45286E+03
                4.75E-03           1.70949            2.45699E+03
                4.8E-03            1.72655            2.4618E+03 
                4.85E-03           1.74362            2.46534E+03
                4.9E-03            1.76069            2.46986E+03
                4.95E-03           1.77776            2.47357E+03
                5.E-03             1.79486            2.47814E+03




