"displacement,mm","force,kN","force,N"
0.0,0.0123148,12.3148
0.0180057,0.133656,133.656
0.03599,0.599326,599.326
0.0539531,1.0093400000000001,1009.34
0.071938,1.30037,1300.37
0.0899438,1.8798,1879.8
0.107949,2.1709400000000003,2170.94
0.125951,2.24648,2246.48
0.143871,2.3727,2372.7
0.161791,2.46848,2468.48
0.179768,2.7261300000000004,2726.13
0.19793,2.82935,2829.35
0.216092,2.79307,2793.07
0.234254,2.83398,2833.98
0.252412,2.90835,2908.35
0.270401,2.9266199999999998,2926.62
0.28839,3.0134499999999997,3013.45
0.306379,3.0639600000000002,3063.96
0.324368,3.08296,3082.96
0.342358,3.1317399999999997,3131.74
0.3602,3.18048,3180.48
0.378689,3.22514,3225.14
0.397178,3.23833,3238.33
0.415666,3.2713,3271.3
0.434155,3.30602,3306.02
0.452644,3.33549,3335.49
0.47081,3.35297,3352.97
0.488943,3.38723,3387.23
0.507076,3.40764,3407.64
0.525541,3.4375100000000005,3437.51
0.543751,3.4612600000000002,3461.26
0.561529,3.48504,3485.04
0.579307,3.51043,3510.43
0.597084,3.52935,3529.35
0.614863,3.5489,3548.9
0.632641,3.5670900000000003,3567.09
0.650418,3.59102,3591.02
0.668196,3.6096,3609.6
0.685974,3.62902,3629.02
0.703751,3.64609,3646.09
0.721528,3.66319,3663.19
0.739307,3.68227,3682.27
0.757084,3.70017,3700.17
0.774575,3.7164099999999998,3716.41
0.791642,3.73174,3731.74
0.808708,3.7489000000000003,3748.9
0.826698,3.76623,3766.23
0.845898,3.7831900000000003,3783.19
0.865098,3.80029,3800.29
0.883694,3.81692,3816.92
0.902093,3.8330900000000003,3833.09
0.920494,3.84916,3849.16
0.938893,3.86442,3864.42
0.957294,3.8795300000000004,3879.53
0.975693,3.89431,3894.31
0.994095,3.90939,3909.39
1.01245,3.9248200000000004,3924.82
1.03121,3.93972,3939.72
1.0495,3.95481,3954.81
1.06778,3.96927,3969.27
1.08607,3.9833600000000002,3983.36
1.10435,3.9974000000000003,3997.4
1.12264,4.01086,4010.86
1.14093,4.02431,4024.31
1.15921,4.0377,4037.7
1.1775,4.050800000000001,4050.8
1.19578,4.06368,4063.68
1.21407,4.07626,4076.26
1.23189,4.08881,4088.81
1.24914,4.10126,4101.26
1.26563,4.11333,4113.33
1.28208,4.12535,4125.35
1.29854,4.1372,4137.2
1.315,4.14884,4148.84
1.33331,4.16153,4161.53
1.35251,4.174810000000001,4174.81
1.37171,4.18767,4187.67
1.39091,4.20063,4200.63
1.41011,4.2131300000000005,4213.13
1.42931,4.22542,4225.42
1.44851,4.23771,4237.71
1.46771,4.2499899999999995,4249.99
1.48691,4.26212,4262.12
1.50611,4.27426,4274.26
1.52531,4.28623,4286.23
1.54451,4.298220000000001,4298.22
1.562,4.3099799999999995,4309.98
1.57933,4.32149,4321.49
1.59644,4.33317,4333.17
1.6135,4.3448199999999995,4344.82
1.63057,4.3559,4355.9
1.64764,4.36724,4367.24
1.6647,4.37829,4378.29
1.68177,4.38921,4389.21
1.69884,4.40024,4400.24
1.7159,4.41101,4411.01
1.73297,4.42165,4421.65
1.75004,4.4324200000000005,4432.42
1.7671,4.4427200000000004,4442.72
1.78417,4.45331,4453.31
1.80124,4.4636000000000005,4463.6
