"displacement,mm","force,kN","force,N"
-0.0,0.0,0.0
1e-13,1.08566e-12,1.08566e-09
2e-13,6.7941e-13,6.7941e-10
3.5e-13,6.76342e-14,6.76342e-11
5.75e-13,5.3359799999999996e-15,5.33598e-12
9.125e-13,5.240700000000001e-16,5.2407e-13
1.41875e-12,5.23466e-17,5.23466e-14
2.17813e-12,5.23341e-18,5.23341e-15
3.31719e-12,5.23388e-19,5.23388e-16
5.02578e-12,5.2337100000000006e-20,5.23371e-17
7.58867e-12,5.23344e-21,5.23344e-18
1.1433e-11,5.23285e-22,5.23285e-19
1.71995e-11,5.23247e-23,5.23247e-20
2.58493e-11,5.231940000000001e-24,5.23194e-21
3.88239e-11,5.23123e-25,5.23123e-22
5.82859e-11,5.230200000000001e-26,5.2302e-23
8.74788e-11,5.2286699999999996e-27,5.22867e-24
1.31268e-10,5.22639e-28,5.22639e-25
1.96952e-10,5.22296e-29,5.22296e-26
2.86952e-10,5.2182700000000005e-30,5.21827e-27
3.76952e-10,5.21357e-31,5.21357e-28
4.66952e-10,5.20888e-32,5.20888e-29
5.56952e-10,5.20418e-33,5.20418e-30
6.46952e-10,5.19949e-34,5.19949e-31
7.36952e-10,5.1948e-35,5.1948e-32
8.26952e-10,5.1901100000000004e-36,5.19011e-33
9.16952e-10,5.18541e-37,5.18541e-34
1.00695e-09,4.87811e-10,4.87811e-07
1.09695e-09,1.3041600000000002e-09,1.30416e-06
1.18695e-09,2.11992e-09,2.11992e-06
1.27695e-09,2.93476e-09,2.93476e-06
1.36695e-09,3.67581e-09,3.67581e-06
1.45695e-09,4.3104500000000006e-09,4.31045e-06
1.54695e-09,4.70983e-09,4.70983e-06
1.63695e-09,4.9959400000000004e-09,4.99594e-06
1.72695e-09,5.253750000000001e-09,5.25375e-06
1.81695e-09,5.4945e-09,5.4945e-06
1.90695e-09,5.70298e-09,5.70298e-06
1.99695e-09,5.884249999999999e-09,5.88425e-06
2.08695e-09,6.04534e-09,6.04534e-06
2.17695e-09,6.19324e-09,6.19324e-06
2.26695e-09,6.33209e-09,6.33209e-06
2.35695e-09,6.4643000000000005e-09,6.4643e-06
2.44695e-09,6.59205e-09,6.59205e-06
2.53695e-09,6.717000000000001e-09,6.717e-06
2.62695e-09,6.839970000000001e-09,6.83997e-06
2.71695e-09,6.961100000000001e-09,6.9611e-06
2.80695e-09,7.08037e-09,7.08037e-06
2.89695e-09,7.19781e-09,7.19781e-06
2.98695e-09,7.31346e-09,7.31346e-06
3.07695e-09,7.42731e-09,7.42731e-06
3.16695e-09,7.53917e-09,7.53917e-06
3.25695e-09,7.648929999999999e-09,7.64893e-06
3.34695e-09,7.75646e-09,7.75646e-06
3.43695e-09,7.86144e-09,7.86144e-06
3.52695e-09,7.96337e-09,7.96337e-06
3.61695e-09,8.061769999999999e-09,8.06177e-06
3.70695e-09,8.156330000000001e-09,8.15633e-06
3.79695e-09,8.2471e-09,8.2471e-06
3.88695e-09,8.33431e-09,8.33431e-06
3.97695e-09,8.418280000000001e-09,8.41828e-06
4.06695e-09,8.49924e-09,8.49924e-06
4.15695e-09,8.577319999999999e-09,8.57732e-06
4.24695e-09,8.65256e-09,8.65256e-06
4.33695e-09,8.72492e-09,8.72492e-06
4.42695e-09,8.794400000000001e-09,8.7944e-06
4.51695e-09,8.86097e-09,8.86097e-06
4.60695e-09,8.92474e-09,8.92474e-06
4.69695e-09,8.98588e-09,8.98588e-06
4.78695e-09,9.04463e-09,9.04463e-06
4.87695e-09,9.101280000000001e-09,9.10128e-06
4.96695e-09,9.15605e-09,9.15605e-06
5.05695e-09,9.209140000000002e-09,9.20914e-06
5.14695e-09,9.26071e-09,9.26071e-06
5.23695e-09,9.310870000000001e-09,9.31087e-06
5.32695e-09,9.359670000000001e-09,9.35967e-06
5.41695e-09,9.40717e-09,9.40717e-06
5.50695e-09,9.453389999999999e-09,9.45339e-06
5.59695e-09,9.498359999999999e-09,9.49836e-06
5.68695e-09,9.54216e-09,9.54216e-06
5.77695e-09,9.58485e-09,9.58485e-06
5.86695e-09,9.62654e-09,9.62654e-06
5.95695e-09,9.667310000000001e-09,9.66731e-06
6.04695e-09,9.707249999999999e-09,9.70725e-06
6.13695e-09,1.08213e-08,1.08213e-05
6.22695e-09,1.25697e-08,1.25697e-05
6.31695e-09,1.4243500000000001e-08,1.42435e-05
6.40695e-09,1.58552e-08,1.58552e-05
6.49695e-09,1.73919e-08,1.73919e-05
6.58695e-09,1.88368e-08,1.88368e-05
6.67695e-09,2.0173299999999998e-08,2.01733e-05
6.76695e-09,2.14016e-08,2.14016e-05
6.85695e-09,2.2514099999999998e-08,2.25141e-05
6.94695e-09,2.35137e-08,2.35137e-05
7.03695e-09,2.44095e-08,2.44095e-05
7.12695e-09,2.5196000000000003e-08,2.5196e-05
7.21695e-09,2.5881e-08,2.5881e-05
7.30695e-09,2.64855e-08,2.64855e-05
7.39695e-09,2.7024499999999998e-08,2.70245e-05
7.48695e-09,2.75075e-08,2.75075e-05
7.57695e-09,2.79463e-08,2.79463e-05
7.66695e-09,2.83508e-08,2.83508e-05
7.75695e-09,2.87277e-08,2.87277e-05
7.84695e-09,2.9080800000000003e-08,2.90808e-05
7.93695e-09,2.9413000000000003e-08,2.9413e-05
8.02695e-09,2.9726900000000003e-08,2.97269e-05
8.11695e-09,3.0025100000000005e-08,3.00251e-05
8.20695e-09,3.03097e-08,3.03097e-05
8.29695e-09,3.05822e-08,3.05822e-05
8.38695e-09,3.0844e-08,3.0844e-05
8.47695e-09,3.1095800000000005e-08,3.10958e-05
8.56695e-09,3.1338199999999997e-08,3.13382e-05
8.65695e-09,3.1571700000000003e-08,3.15717e-05
8.74695e-09,3.17968e-08,3.17968e-05
8.83695e-09,3.20142e-08,3.20142e-05
8.92695e-09,3.2224400000000006e-08,3.22244e-05
9.01695e-09,3.2428000000000004e-08,3.2428e-05
9.10695e-09,3.26255e-08,3.26255e-05
9.19695e-09,3.2817400000000004e-08,3.28174e-05
9.28695e-09,3.30042e-08,3.30042e-05
9.37695e-09,3.31862e-08,3.31862e-05
9.46695e-09,3.33639e-08,3.33639e-05
9.55695e-09,3.3537600000000004e-08,3.35376e-05
9.64695e-09,3.3707600000000005e-08,3.37076e-05
9.73695e-09,3.3874e-08,3.3874e-05
9.82695e-09,3.40371e-08,3.40371e-05
9.91695e-09,3.4197e-08,3.4197e-05
1.0007e-08,3.435380000000001e-08,3.43538e-05
1.0097e-08,3.45075e-08,3.45075e-05
1.0187e-08,3.46583e-08,3.46583e-05
1.0277e-08,3.48062e-08,3.48062e-05
1.0367e-08,3.49514e-08,3.49514e-05
1.0457e-08,3.5094e-08,3.5094e-05
1.0547e-08,3.5234e-08,3.5234e-05
1.0637e-08,3.5371799999999996e-08,3.53718e-05
1.0727e-08,3.55074e-08,3.55074e-05
1.0817e-08,3.5641e-08,3.5641e-05
1.0907e-08,3.57726e-08,3.57726e-05
1.0997e-08,3.5902399999999995e-08,3.59024e-05
1.1087e-08,3.60303e-08,3.60303e-05
1.1177e-08,3.6186699999999995e-08,3.61867e-05
1.1267e-08,3.65629e-08,3.65629e-05
1.1357e-08,3.692e-08,3.692e-05
1.1447e-08,3.76097e-08,3.76097e-05
1.1537e-08,3.8289e-08,3.8289e-05
1.1627e-08,3.89197e-08,3.89197e-05
1.1717e-08,3.96989e-08,3.96989e-05
1.1807e-08,4.0834100000000006e-08,4.08341e-05
1.1897e-08,4.1934000000000003e-08,4.1934e-05
1.1987e-08,4.29572e-08,4.29572e-05
1.2077e-08,4.3902600000000004e-08,4.39026e-05
1.2167e-08,4.47548e-08,4.47548e-05
1.2257e-08,4.55151e-08,4.55151e-05
1.2347e-08,4.61964e-08,4.61964e-05
1.2437e-08,4.6811499999999995e-08,4.68115e-05
1.2527e-08,4.7372800000000006e-08,4.73728e-05
1.2617e-08,4.78882e-08,4.78882e-05
1.2707e-08,4.83609e-08,4.83609e-05
1.2797e-08,4.8793700000000004e-08,4.87937e-05
1.2887e-08,4.91912e-08,4.91912e-05
1.2977e-08,4.95583e-08,4.95583e-05
1.3067e-08,4.98997e-08,4.98997e-05
1.3157e-08,5.0218700000000005e-08,5.02187e-05
1.3247e-08,5.05182e-08,5.05182e-05
1.3337e-08,5.0801299999999996e-08,5.08013e-05
1.3427e-08,5.10702e-08,5.10702e-05
1.3517e-08,5.1326200000000003e-08,5.13262e-05
1.3607e-08,5.15704e-08,5.15704e-05
1.3697e-08,5.18039e-08,5.18039e-05
1.3787e-08,5.2027899999999996e-08,5.20279e-05
1.3877e-08,5.22439e-08,5.22439e-05
1.3967e-08,5.24533e-08,5.24533e-05
1.4057e-08,5.26568e-08,5.26568e-05
1.4147e-08,5.2855200000000003e-08,5.28552e-05
1.4237e-08,5.30491e-08,5.30491e-05
1.4327e-08,5.3238900000000006e-08,5.32389e-05
1.4417e-08,5.34247e-08,5.34247e-05
1.4507e-08,5.360680000000001e-08,5.36068e-05
1.4597e-08,5.37855e-08,5.37855e-05
1.4687e-08,5.39611e-08,5.39611e-05
1.4777e-08,5.41335e-08,5.41335e-05
1.4867e-08,5.4302799999999996e-08,5.43028e-05
1.4957e-08,5.4469e-08,5.4469e-05
1.5047e-08,5.46322e-08,5.46322e-05
1.5137e-08,5.4792700000000003e-08,5.47927e-05
1.5227e-08,5.4950500000000006e-08,5.49505e-05
1.5317e-08,5.5106e-08,5.5106e-05
1.5407e-08,5.52594e-08,5.52594e-05
1.5497e-08,5.54107e-08,5.54107e-05
1.5587e-08,5.55602e-08,5.55602e-05
1.5677e-08,5.5707900000000006e-08,5.57079e-05
1.5767e-08,5.5854e-08,5.5854e-05
1.5857e-08,5.5998500000000003e-08,5.59985e-05
1.5947e-08,5.61415e-08,5.61415e-05
1.6037e-08,5.628310000000001e-08,5.62831e-05
1.6127e-08,5.6423400000000003e-08,5.64234e-05
1.6217e-08,5.65624e-08,5.65624e-05
1.6307e-08,5.67002e-08,5.67002e-05
1.6397e-08,5.68367e-08,5.68367e-05
1.6487e-08,5.6972e-08,5.6972e-05
1.6577e-08,5.71061e-08,5.71061e-05
1.6667e-08,5.7239300000000004e-08,5.72393e-05
1.6757e-08,5.73714e-08,5.73714e-05
1.6847e-08,5.75025e-08,5.75025e-05
1.6937e-08,5.76326e-08,5.76326e-05
1.7027e-08,5.77618e-08,5.77618e-05
1.7117e-08,5.7890000000000004e-08,5.789e-05
1.7207e-08,5.80174e-08,5.80174e-05
1.7297e-08,5.8143899999999996e-08,5.81439e-05
1.7387e-08,5.8269500000000004e-08,5.82695e-05
1.7477e-08,5.83944e-08,5.83944e-05
1.7567e-08,5.85185e-08,5.85185e-05
1.7657e-08,5.86419e-08,5.86419e-05
1.7747e-08,5.87645e-08,5.87645e-05
1.7837e-08,5.88863e-08,5.88863e-05
1.7927e-08,5.90073e-08,5.90073e-05
1.8017e-08,5.9127600000000003e-08,5.91276e-05
1.8107e-08,5.92471e-08,5.92471e-05
1.8197e-08,5.93659e-08,5.93659e-05
1.8287e-08,5.9484100000000004e-08,5.94841e-05
1.8377e-08,5.9601700000000004e-08,5.96017e-05
1.8467e-08,5.971880000000001e-08,5.97188e-05
1.8557e-08,5.98353e-08,5.98353e-05
1.8647e-08,5.99512e-08,5.99512e-05
1.8737e-08,6.00666e-08,6.00666e-05
1.8827e-08,6.01815e-08,6.01815e-05
1.8917e-08,6.029590000000001e-08,6.02959e-05
1.9007e-08,6.040969999999999e-08,6.04097e-05
1.9097e-08,6.0523e-08,6.0523e-05
1.9187e-08,6.06358e-08,6.06358e-05
1.9277e-08,6.07481e-08,6.07481e-05
1.9367e-08,6.086e-08,6.086e-05
1.9457e-08,6.09713e-08,6.09713e-05
1.9547e-08,6.108210000000001e-08,6.10821e-05
1.9637e-08,6.11925e-08,6.11925e-05
1.9727e-08,6.13023e-08,6.13023e-05
1.9817e-08,6.141169999999999e-08,6.14117e-05
1.9907e-08,6.15208e-08,6.15208e-05
1.9997e-08,6.162929999999999e-08,6.16293e-05
2.0087e-08,6.17375e-08,6.17375e-05
2.0177e-08,6.18453e-08,6.18453e-05
2.0267e-08,6.1953e-08,6.1953e-05
2.0357e-08,6.20603e-08,6.20603e-05
2.0447e-08,6.21674e-08,6.21674e-05
2.0537e-08,6.227430000000001e-08,6.22743e-05
2.0627e-08,6.23808e-08,6.23808e-05
2.0717e-08,6.24871e-08,6.24871e-05
2.0807e-08,6.2593e-08,6.2593e-05
2.0897e-08,6.26987e-08,6.26987e-05
2.0987e-08,6.28041e-08,6.28041e-05
2.1077e-08,6.29093e-08,6.29093e-05
2.1167e-08,6.301420000000001e-08,6.30142e-05
2.1257e-08,6.31188e-08,6.31188e-05
2.1347e-08,6.32231e-08,6.32231e-05
2.1437e-08,6.33271e-08,6.33271e-05
2.1527e-08,6.34308e-08,6.34308e-05
2.1617e-08,6.35342e-08,6.35342e-05
2.1707e-08,6.36374e-08,6.36374e-05
2.1797e-08,6.37403e-08,6.37403e-05
2.1887e-08,6.384300000000001e-08,6.3843e-05
2.1977e-08,6.39454e-08,6.39454e-05
2.2067e-08,6.40475e-08,6.40475e-05
2.2157e-08,6.41494e-08,6.41494e-05
2.2247e-08,6.42513e-08,6.42513e-05
2.2337e-08,6.435310000000001e-08,6.43531e-05
2.2427e-08,6.44547e-08,6.44547e-05
2.2517e-08,6.45562e-08,6.45562e-05
2.2607e-08,6.46575e-08,6.46575e-05
2.2697e-08,6.47585e-08,6.47585e-05
2.2787e-08,6.48594e-08,6.48594e-05
2.2877e-08,6.49603e-08,6.49603e-05
2.2967e-08,6.50611e-08,6.50611e-05
2.3057e-08,6.5162e-08,6.5162e-05
2.3147e-08,6.54311e-08,6.54311e-05
2.3237e-08,6.593359999999999e-08,6.59336e-05
2.3327e-08,6.674060000000001e-08,6.67406e-05
2.3417e-08,6.76216e-08,6.76216e-05
2.3507e-08,6.8458e-08,6.8458e-05
2.3597e-08,6.92539e-08,6.92539e-05
2.3687e-08,6.999940000000001e-08,6.99994e-05
2.3777e-08,7.06863e-08,7.06863e-05
2.3867e-08,7.13176e-08,7.13176e-05
2.3957e-08,7.18968e-08,7.18968e-05
2.4047e-08,7.24231e-08,7.24231e-05
2.4137e-08,7.2902e-08,7.2902e-05
2.4227e-08,7.334200000000001e-08,7.3342e-05
2.4317e-08,7.37495e-08,7.37495e-05
2.4407e-08,7.4129e-08,7.4129e-05
2.4497e-08,7.44836e-08,7.44836e-05
2.4587e-08,7.48144e-08,7.48144e-05
2.4677e-08,7.51215e-08,7.51215e-05
2.4767e-08,7.54064e-08,7.54064e-05
2.4857e-08,7.567060000000001e-08,7.56706e-05
2.4947e-08,7.59163e-08,7.59163e-05
2.5037e-08,7.61465e-08,7.61465e-05
2.5127e-08,7.636369999999999e-08,7.63637e-05
2.5217e-08,7.65703e-08,7.65703e-05
