
                  X             Displacement          Force      

                0.                 0.                 8.77679    
               50.0001E-06        15.9997E-03         1.73086E+03
              100.012E-06         32.0044E-03         3.53482E+03
              150.001E-06         47.9975E-03         5.09007E+03
              200.004E-06         63.9906E-03         6.406E+03  
              250.007E-06         79.9837E-03         7.47911E+03
              300.009E-06         95.9768E-03         7.96739E+03
              350.E-06           111.966E-03          8.34039E+03
              400.003E-06        127.959E-03          8.5924E+03 
              450.005E-06        143.952E-03          8.81813E+03
              500.004E-06        159.953E-03          9.00825E+03
              550.005E-06        175.985E-03          9.13027E+03
              600.007E-06        192.016E-03          9.21863E+03
              650.008E-06        208.048E-03          9.29333E+03
              700.01E-06         224.079E-03          9.36821E+03
              750.011E-06        240.111E-03          9.42252E+03
              800.001E-06        256.139E-03          9.46807E+03
              850.003E-06        272.17E-03           9.51704E+03
              900.004E-06        288.202E-03          9.55773E+03
              950.006E-06        304.234E-03          9.58935E+03
                1.00001E-03      320.265E-03          9.62619E+03
                1.05001E-03      336.296E-03          9.65847E+03
                1.10001E-03      352.328E-03          9.68471E+03
                1.15E-03         368.356E-03          9.70903E+03
                1.2E-03          384.387E-03          9.73413E+03
                1.25E-03         400.419E-03          9.75922E+03
                1.3E-03          416.451E-03          9.781E+03  
                1.35001E-03      432.482E-03          9.79967E+03
                1.40001E-03      448.513E-03          9.81755E+03
                1.45001E-03      464.545E-03          9.83509E+03
                1.50001E-03      480.577E-03          9.8512E+03 
                1.55E-03         496.605E-03          9.86538E+03
                1.6E-03          512.636E-03          9.87849E+03
                1.65E-03         528.668E-03          9.89167E+03
                1.7E-03          544.699E-03          9.90383E+03
                1.75001E-03      560.73E-03           9.9144E+03 
                1.80001E-03      576.763E-03          9.92384E+03
                1.85001E-03      592.794E-03          9.93289E+03
                1.90001E-03      608.826E-03          9.94158E+03
                1.95E-03         624.854E-03          9.94938E+03
                2.00001E-03      640.743E-03          9.95662E+03
                2.05E-03         656.616E-03          9.96336E+03
                2.1E-03          672.494E-03          9.96931E+03
                2.15001E-03      688.372E-03          9.97433E+03
                2.20001E-03      704.25E-03           9.97863E+03
                2.25001E-03      720.127E-03          9.9827E+03 
                2.3E-03          736.001E-03          9.98644E+03
                2.35E-03         751.879E-03          9.98952E+03
                2.40001E-03      767.757E-03          9.99175E+03
                2.45001E-03      783.634E-03          9.9935E+03 
                2.5E-03          799.508E-03          9.995E+03  
                2.55E-03         815.387E-03          9.99608E+03
                2.60001E-03      831.265E-03          9.99641E+03
                2.65001E-03      847.142E-03          9.9962E+03 
                2.70001E-03      863.019E-03          9.99571E+03
                2.75E-03         878.894E-03          9.9948E+03 
                2.8E-03          894.772E-03          9.99331E+03
                2.85001E-03      910.649E-03          9.99129E+03
                2.90001E-03      926.528E-03          9.98891E+03
                2.95E-03         942.402E-03          9.98611E+03
                3.E-03           958.279E-03          9.98283E+03
                3.05001E-03      974.156E-03          9.97905E+03
                3.10001E-03      990.035E-03          9.97482E+03
                3.15001E-03        1.006              9.97017E+03
                3.2E-03            1.022              9.96509E+03
                3.25E-03           1.038              9.95954E+03
                3.30001E-03        1.054              9.95354E+03
                3.35001E-03        1.07               9.94707E+03
                3.4E-03            1.086              9.94015E+03
                3.45E-03           1.102              9.93276E+03
                3.50001E-03        1.118              9.92491E+03
                3.55001E-03        1.134              9.91657E+03
                3.60001E-03        1.14976            9.90779E+03
                3.65E-03           1.16551            9.89852E+03
                3.7E-03            1.18126            9.88874E+03
                3.75E-03           1.19729            9.87832E+03
                3.80001E-03        1.21335            9.86736E+03
                3.85001E-03        1.22942            9.85589E+03
                3.9E-03            1.24548            9.8439E+03 
                3.95E-03           1.26127            9.83158E+03
                4.00001E-03        1.27702            9.81877E+03
                4.05001E-03        1.29278            9.80543E+03
                4.10001E-03        1.30853            9.79154E+03
                4.15E-03           1.32428            9.7771E+03 
                4.2E-03            1.34004            9.76208E+03
                4.25001E-03        1.35579            9.74648E+03
                4.30001E-03        1.37155            9.73029E+03
                4.35E-03           1.3873             9.71351E+03
                4.4E-03            1.40305            9.6961E+03 
                4.45001E-03        1.41881            9.67805E+03
                4.50001E-03        1.43456            9.65936E+03
                4.55001E-03        1.45032            9.63999E+03
                4.6E-03            1.46607            9.61996E+03
                4.65E-03           1.48182            9.59921E+03
                4.70001E-03        1.49758            9.57771E+03
                4.75001E-03        1.51333            9.5555E+03 
                4.8E-03            1.52908            9.53249E+03
                4.85E-03           1.54484            9.50868E+03
                4.90001E-03        1.56059            9.48409E+03
                4.95001E-03        1.57635            9.45862E+03
                5.E-03             1.5921             9.43229E+03




