
                  X             Displacement          Force      

                0.                 0.                12.3148     
               50.002E-06         18.0057E-03       133.656      
              100.E-06            35.99E-03         599.326      
              150.001E-06         53.9531E-03         1.00942E+03
              200.E-06            71.938E-03          1.3026E+03 
              250.001E-06         89.9438E-03         1.8934E+03 
              300.E-06           107.949E-03          2.2751E+03 
              350.001E-06        125.949E-03          2.48835E+03
              400.E-06           143.869E-03          2.77439E+03
              450.001E-06        161.79E-03           3.01328E+03
              500.001E-06        179.766E-03          3.22618E+03
              550.001E-06        197.928E-03          3.76237E+03
              600.001E-06        216.09E-03           4.14606E+03
              650.001E-06        234.253E-03          4.40915E+03
              700.001E-06        252.435E-03          4.64693E+03
              750.001E-06        270.769E-03          4.97818E+03
              800.001E-06        289.105E-03          5.01455E+03
              850.001E-06        307.44E-03           5.1369E+03 
              900.E-06           325.775E-03          5.42106E+03
              950.E-06           344.03E-03           5.68945E+03
                1.E-03           361.798E-03          5.78045E+03
                1.05E-03         379.313E-03          5.80257E+03
                1.1E-03          396.829E-03          5.82773E+03
                1.15E-03         414.345E-03          5.90616E+03
                1.2E-03          432.372E-03          5.89267E+03
                1.25E-03         450.214E-03          5.92969E+03
                1.3E-03          467.999E-03          5.90023E+03
                1.35E-03         486.208E-03          5.91122E+03
                1.4E-03          504.309E-03          5.93106E+03
                1.45E-03         522.159E-03          5.9222E+03 
                1.5E-03          540.158E-03          5.94601E+03
                1.55E-03         558.085E-03          5.94753E+03
                1.6E-03          576.17E-03           5.93387E+03
                1.65E-03         594.11E-03           5.95964E+03
                1.7E-03          612.016E-03          5.95554E+03
                1.75E-03         629.942E-03          5.96199E+03
                1.8E-03          647.888E-03          5.97182E+03
                1.85E-03         665.852E-03          5.96348E+03
                1.9E-03          683.789E-03          5.97836E+03
                1.95E-03         701.71E-03           5.98109E+03
                2.E-03           720.303E-03          5.9844E+03 
                2.05E-03         738.589E-03          5.99043E+03
                2.1E-03          756.539E-03          5.99186E+03
                2.15E-03         773.935E-03          5.99742E+03
                2.2E-03          791.13E-03           6.00105E+03
                2.25E-03         809.241E-03          6.00593E+03
                2.3E-03          828.401E-03          6.01108E+03
                2.35E-03         846.775E-03          6.01143E+03
                2.4E-03          864.926E-03          6.01289E+03
                2.45E-03         882.496E-03          6.01709E+03
                2.5E-03          899.563E-03          6.0172E+03 
                2.55E-03         916.629E-03          6.03019E+03
                2.6E-03          933.696E-03          6.02634E+03
                2.65E-03         950.763E-03          6.03648E+03
                2.7E-03          967.83E-03           6.04518E+03
                2.75E-03         984.895E-03          6.04931E+03
                2.8E-03            1.00196            6.05693E+03
                2.85E-03           1.01903            6.05975E+03
                2.9E-03            1.0361             6.0701E+03 
                2.95E-03           1.05316            6.07054E+03
                3.E-03             1.07023            6.07702E+03
                3.05E-03           1.0873             6.08382E+03
                3.1E-03            1.10436            6.09042E+03
                3.15E-03           1.12143            6.09533E+03
                3.2E-03            1.1385             6.10204E+03
                3.25E-03           1.15556            6.10782E+03
                3.3E-03            1.17263            6.11677E+03
                3.35E-03           1.19205            6.12256E+03
                3.4E-03            1.21197            6.13311E+03
                3.45E-03           1.23202            6.14485E+03
                3.5E-03            1.2523             6.1586E+03 
                3.55E-03           1.27257            6.16632E+03
                3.6E-03            1.29267            6.17971E+03
                3.65E-03           1.31309            6.19304E+03
                3.7E-03            1.33343            6.20595E+03
                3.75E-03           1.35383            6.21876E+03
                3.8E-03            1.37425            6.23175E+03
                3.85E-03           1.39466            6.2454E+03 
                3.9E-03            1.41511            6.26087E+03
                3.95E-03           1.43258            6.27538E+03
                4.E-03             1.44965            6.28172E+03
                4.05E-03           1.46672            6.29739E+03
                4.1E-03            1.48378            6.30674E+03
                4.15E-03           1.50085            6.31802E+03
                4.2E-03            1.51792            6.32381E+03
                4.25E-03           1.53498            6.33085E+03
                4.3E-03            1.55205            6.33223E+03
                4.35E-03           1.56912            6.34386E+03
                4.4E-03            1.58618            6.34529E+03
                4.45E-03           1.60325            6.3597E+03 
                4.5E-03            1.62032            6.36112E+03
                4.55E-03           1.63738            6.35349E+03
                4.6E-03            1.65445            6.35525E+03
                4.65E-03           1.67152            6.36379E+03
                4.7E-03            1.68858            6.35271E+03
                4.75E-03           1.70565            6.3582E+03 
                4.8E-03            1.72235            6.36611E+03
                4.85E-03           1.73732            6.34923E+03
                4.9E-03            1.75226            6.35452E+03
                4.95E-03           1.76719            6.35136E+03
                5.E-03             1.78354            6.36201E+03




