
                  X             Displacement          Force      

                0.                 0.                 8.77679    
               50.0001E-06        15.9997E-03         1.73086E+03
              100.012E-06         32.0044E-03         3.53482E+03
              150.001E-06         47.9975E-03         5.09007E+03
              200.004E-06         63.9906E-03         6.56837E+03
              250.007E-06         79.9837E-03         8.55908E+03
              300.009E-06         95.9768E-03        10.3018E+03 
              350.E-06           111.966E-03         11.6012E+03 
              400.003E-06        127.959E-03         12.6908E+03 
              450.005E-06        143.952E-03         12.609E+03  
              500.004E-06        159.953E-03         12.7277E+03 
              550.005E-06        175.985E-03         12.7988E+03 
              600.007E-06        192.016E-03         12.8253E+03 
              650.008E-06        208.048E-03         12.835E+03  
              700.01E-06         224.079E-03         12.856E+03  
              750.011E-06        240.111E-03         12.9042E+03 
              800.001E-06        256.139E-03         12.9218E+03 
              850.003E-06        272.17E-03          12.9377E+03 
              900.004E-06        288.202E-03         12.9691E+03 
              950.006E-06        304.234E-03         12.9832E+03 
                1.00001E-03      320.265E-03         13.0051E+03 
                1.05001E-03      336.296E-03         13.0285E+03 
                1.10001E-03      352.328E-03         13.0471E+03 
                1.15E-03         368.356E-03         13.0655E+03 
                1.2E-03          384.387E-03         13.0838E+03 
                1.25E-03         400.419E-03         13.1026E+03 
                1.3E-03          416.451E-03         13.1173E+03 
                1.35001E-03      432.482E-03         13.1331E+03 
                1.40001E-03      448.513E-03         13.1482E+03 
                1.45001E-03      464.545E-03         13.1608E+03 
                1.50001E-03      480.577E-03         13.1762E+03 
                1.55E-03         496.605E-03         13.1867E+03 
                1.6E-03          512.636E-03         13.2019E+03 
                1.65E-03         528.668E-03         13.2167E+03 
                1.7E-03          544.699E-03         13.2306E+03 
                1.75001E-03      560.73E-03          13.2432E+03 
                1.80001E-03      576.763E-03         13.2548E+03 
                1.85001E-03      592.794E-03         13.2658E+03 
                1.90001E-03      608.826E-03         13.278E+03  
                1.95E-03         624.854E-03         13.2908E+03 
                2.00001E-03      640.743E-03         13.3006E+03 
                2.05E-03         656.616E-03         13.3109E+03 
                2.1E-03          672.494E-03         13.322E+03  
                2.15001E-03      688.372E-03         13.3313E+03 
                2.20001E-03      704.25E-03          13.3418E+03 
                2.25001E-03      720.127E-03         13.3509E+03 
                2.3E-03          736.001E-03         13.3608E+03 
                2.35E-03         751.879E-03         13.3695E+03 
                2.40001E-03      767.757E-03         13.3789E+03 
                2.45001E-03      783.634E-03         13.3874E+03 
                2.5E-03          799.508E-03         13.396E+03  
                2.55E-03         815.387E-03         13.4045E+03 
                2.60001E-03      831.265E-03         13.4125E+03 
                2.65001E-03      847.142E-03         13.4204E+03 
                2.70001E-03      863.019E-03         13.4282E+03 
                2.75E-03         878.894E-03         13.4357E+03 
                2.8E-03          894.772E-03         13.4431E+03 
                2.85001E-03      910.649E-03         13.4502E+03 
                2.90001E-03      926.528E-03         13.4571E+03 
                2.95E-03         942.402E-03         13.4639E+03 
                3.E-03           958.279E-03         13.4706E+03 
                3.05001E-03      974.156E-03         13.477E+03  
                3.10001E-03      990.035E-03         13.4833E+03 
                3.15001E-03        1.006             13.4894E+03 
                3.2E-03            1.022             13.4954E+03 
                3.25E-03           1.038             13.5012E+03 
                3.30001E-03        1.054             13.5069E+03 
                3.35001E-03        1.07              13.5124E+03 
                3.4E-03            1.08599           13.5178E+03 
                3.45E-03           1.10199           13.523E+03  
                3.50001E-03        1.118             13.528E+03  
                3.55001E-03        1.13398           13.533E+03  
                3.60001E-03        1.15004           13.5378E+03 
                3.65E-03           1.1661            13.5425E+03 
                3.7E-03            1.18217           13.5471E+03 
                3.75001E-03        1.19823           13.5515E+03 
                3.80001E-03        1.21429           13.5558E+03 
                3.85E-03           1.23035           13.5599E+03 
                3.9E-03            1.24642           13.5639E+03 
                3.95E-03           1.26221           13.5677E+03 
                4.00001E-03        1.27844           13.5714E+03 
                4.05001E-03        1.29483           13.5751E+03 
                4.10001E-03        1.31121           13.5786E+03 
                4.15001E-03        1.32752           13.582E+03  
                4.20001E-03        1.34364           13.5853E+03 
                4.25001E-03        1.35977           13.5884E+03 
                4.30001E-03        1.3759            13.5914E+03 
                4.35001E-03        1.39203           13.5943E+03 
                4.40001E-03        1.40816           13.597E+03  
                4.45001E-03        1.42429           13.5996E+03 
                4.50001E-03        1.44041           13.6021E+03 
                4.55001E-03        1.45654           13.6045E+03 
                4.6E-03            1.47266           13.6067E+03 
                4.65E-03           1.48879           13.6088E+03 
                4.7E-03            1.50492           13.6108E+03 
                4.75E-03           1.52105           13.6127E+03 
                4.8E-03            1.53718           13.6144E+03 
                4.85E-03           1.55318           13.6161E+03 
                4.9E-03            1.56905           13.6176E+03 
                4.95E-03           1.58492           13.619E+03  
                5.E-03             1.6008            13.6204E+03 




