"displacement,mm","force,kN","force,N"
0.0,0.0123148,12.3148
0.0180057,0.133209,133.209
0.03599,0.576982,576.982
0.0539531,0.9318780000000001,931.878
0.0719375,1.2004400000000002,1200.44
0.0899229,1.5443900000000002,1544.39
0.107842,1.42935,1429.35
0.125763,1.55299,1552.99
0.143683,1.71222,1712.22
0.161603,1.7629400000000002,1762.94
0.17958,1.86235,1862.35
0.197742,1.85705,1857.05
0.215904,1.8556199999999998,1855.62
0.234066,1.92302,1923.02
0.252228,1.9278499999999998,1927.85
0.270228,1.92112,1921.12
0.288217,1.95693,1956.93
0.306206,1.96229,1962.29
0.324195,1.97535,1975.35
0.342184,1.99096,1990.96
0.360082,1.99729,1997.29
0.377598,2.01462,2014.62
0.395114,2.0218599999999998,2021.86
0.412741,2.03676,2036.76
0.431141,2.0466800000000003,2046.68
0.449375,2.05559,2055.59
0.467508,2.0681100000000003,2068.11
0.485641,2.0807800000000003,2080.78
0.503775,2.08855,2088.55
0.5217,2.09981,2099.81
0.539478,2.1108200000000004,2110.82
0.557255,2.11954,2119.54
0.575033,2.1301,2130.1
0.592811,2.1393400000000002,2139.34
0.610813,2.1493200000000003,2149.32
0.629595,2.1588000000000003,2158.8
0.647666,2.16875,2168.75
0.665737,2.1787,2178.7
0.683807,2.1878200000000003,2187.82
0.701878,2.1971,2197.1
0.721006,2.20688,2206.88
0.739689,2.2164,2216.4
0.758091,2.22579,2225.79
0.776489,2.23498,2234.98
0.79489,2.24425,2244.25
0.81329,2.25337,2253.37
0.831691,2.26224,2262.24
0.85009,2.27117,2271.17
0.868489,2.2800100000000003,2280.01
0.886139,2.28865,2288.65
0.904137,2.29746,2297.46
0.923336,2.30647,2306.47
0.942184,2.31536,2315.36
0.960496,2.32414,2324.14
0.978783,2.33279,2332.79
0.997067,2.3414800000000002,2341.48
1.01535,2.34987,2349.87
1.03364,2.3582199999999998,2358.22
1.05193,2.3665900000000004,2366.59
1.07021,2.37473,2374.73
1.0885,2.38293,2382.93
1.10678,2.39094,2390.94
1.12507,2.3988899999999997,2398.89
1.14244,2.40666,2406.66
1.15889,2.41449,2414.49
1.17535,2.42216,2422.16
1.19181,2.42983,2429.83
1.20827,2.43744,2437.44
1.22472,2.44496,2444.96
1.24118,2.4524000000000004,2452.4
1.25856,2.4602500000000003,2460.25
1.27776,2.46869,2468.69
1.29696,2.47706,2477.06
1.31615,2.48548,2485.48
1.33536,2.4936700000000003,2493.67
1.35456,2.5018200000000004,2501.82
1.37376,2.5099400000000003,2509.94
1.39295,2.51805,2518.05
1.41216,2.52617,2526.17
1.43136,2.53414,2534.14
1.45055,2.54204,2542.04
1.46976,2.55006,2550.06
1.48895,2.5578200000000004,2557.82
1.50816,2.5656100000000004,2565.61
1.52736,2.57343,2573.43
1.54586,2.58115,2581.15
1.56294,2.58881,2588.81
1.58005,2.59662,2596.62
1.59713,2.6040900000000002,2604.09
1.6142,2.6116900000000003,2611.69
1.63127,2.61919,2619.19
1.64834,2.62664,2626.64
1.66541,2.63406,2634.06
1.6825,2.64176,2641.76
1.69958,2.64906,2649.06
1.71665,2.6564,2656.4
1.73374,2.66375,2663.75
1.75081,2.67112,2671.12
1.76788,2.67833,2678.33
1.78494,2.68564,2685.64
1.80201,2.693,2693.0
