
                  X             Displacement          Force      

                0.                 0.                12.3148     
               50.002E-06         18.0057E-03       133.656      
              100.E-06            35.99E-03         599.326      
              150.001E-06         53.9531E-03         1.00942E+03
              200.E-06            71.938E-03          1.30218E+03
              250.001E-06         89.9438E-03         1.89213E+03
              300.E-06           107.949E-03          2.26034E+03
              350.001E-06        125.95E-03           2.43924E+03
              400.E-06           143.87E-03           2.67258E+03
              450.001E-06        161.79E-03           2.82998E+03
              500.001E-06        179.767E-03          3.04714E+03
              550.001E-06        197.929E-03          3.57686E+03
              600.001E-06        216.091E-03          3.85146E+03
              650.001E-06        234.253E-03          3.91904E+03
              700.001E-06        252.428E-03          3.94795E+03
              750.001E-06        270.418E-03          3.9742E+03 
              800.001E-06        288.407E-03          4.01238E+03
              850.E-06           306.505E-03          4.11776E+03
              900.002E-06        324.537E-03          4.08536E+03
              950.E-06           342.568E-03          4.02349E+03
                1.E-03           360.573E-03          4.03677E+03
                1.05E-03         378.559E-03          4.03996E+03
                1.1E-03          396.503E-03          4.07216E+03
                1.15E-03         414.434E-03          4.08964E+03
                1.2E-03          432.385E-03          4.03774E+03
                1.25E-03         450.199E-03          4.09053E+03
                1.3E-03          468.069E-03          4.06448E+03
                1.35E-03         485.941E-03          4.06882E+03
                1.4E-03          503.828E-03          4.07345E+03
                1.45E-03         521.878E-03          4.06537E+03
                1.5E-03          539.909E-03          4.09257E+03
                1.55E-03         557.765E-03          4.07171E+03
                1.6E-03          575.949E-03          4.07135E+03
                1.65E-03         593.626E-03          4.08282E+03
                1.7E-03          611.913E-03          4.0759E+03 
                1.75E-03         630.03E-03           4.09808E+03
                1.8E-03          647.76E-03           4.0971E+03 
                1.85E-03         665.966E-03          4.07884E+03
                1.9E-03          684.105E-03          4.09297E+03
                1.95E-03         702.24E-03           4.09827E+03
                2.E-03           720.372E-03          4.09279E+03
                2.05E-03         738.265E-03          4.09181E+03
                2.1E-03          755.351E-03          4.11012E+03
                2.15E-03         773.476E-03          4.09849E+03
                2.2E-03          791.61E-03           4.11364E+03
                2.25E-03         809.742E-03          4.11066E+03
                2.3E-03          827.877E-03          4.12034E+03
                2.35E-03         846.009E-03          4.11451E+03
                2.4E-03          864.143E-03          4.12748E+03
                2.45E-03         882.276E-03          4.12544E+03
                2.5E-03          900.41E-03           4.13457E+03
                2.55E-03         918.542E-03          4.13774E+03
                2.6E-03          936.676E-03          4.13988E+03
                2.65E-03         954.67E-03           4.14965E+03
                2.7E-03          972.035E-03          4.15017E+03
                2.75E-03         989.242E-03          4.15734E+03
                2.8E-03            1.00742            4.16097E+03
                2.85E-03           1.02603            4.1677E+03 
                2.9E-03            1.04499            4.17649E+03
                2.95E-03           1.06354            4.18279E+03
                3.E-03             1.08152            4.19237E+03
                3.05E-03           1.09944            4.20157E+03
                3.1E-03            1.11736            4.20812E+03
                3.15E-03           1.13528            4.2148E+03 
                3.2E-03            1.1532             4.22254E+03
                3.25E-03           1.17112            4.23449E+03
                3.3E-03            1.18904            4.24303E+03
                3.35E-03           1.20696            4.25198E+03
                3.4E-03            1.22488            4.26159E+03
                3.45E-03           1.2428             4.27428E+03
                3.5E-03            1.26072            4.28452E+03
                3.55E-03           1.27864            4.29315E+03
                3.6E-03            1.29656            4.30375E+03
                3.65E-03           1.31448            4.31021E+03
                3.7E-03            1.3324             4.31726E+03
                3.75E-03           1.35032            4.3201E+03 
                3.8E-03            1.36824            4.32368E+03
                3.85E-03           1.38616            4.33435E+03
                3.9E-03            1.40408            4.33936E+03
                3.95E-03           1.41939            4.33443E+03
                4.E-03             1.43432            4.34751E+03
                4.05E-03           1.44925            4.34503E+03
                4.1E-03            1.46419            4.34942E+03
                4.15E-03           1.47912            4.3613E+03 
                4.2E-03            1.49405            4.36557E+03
                4.25E-03           1.50899            4.35228E+03
                4.3E-03            1.52392            4.36316E+03
                4.35E-03           1.53885            4.36321E+03
                4.4E-03            1.55379            4.35401E+03
                4.45E-03           1.56872            4.34802E+03
                4.5E-03            1.58365            4.35727E+03
                4.55E-03           1.60024            4.35199E+03
                4.6E-03            1.62203            4.35403E+03
                4.65E-03           1.64443            4.36279E+03
                4.7E-03            1.66682            4.34874E+03
                4.75E-03           1.68651            4.34684E+03
                4.8E-03            1.70574            4.36149E+03
                4.85E-03           1.72494            4.35299E+03
                4.9E-03            1.74414            4.34663E+03
                4.95E-03           1.76334            4.35459E+03
                5.E-03             1.78254            4.34528E+03




