
                  X             Displacement          Force      

                0.                 0.                12.3148     
               50.002E-06         18.0057E-03       129.25       
              100.E-06            35.9901E-03       534.762      
              150.002E-06         53.9579E-03       693.203      
              200.E-06            71.9669E-03       733.553      
              250.001E-06         89.9927E-03       805.41       
              300.001E-06        107.919E-03        722.29       
              350.002E-06        125.845E-03        809.445      
              400.E-06           143.788E-03        783.731      
              450.002E-06        161.709E-03        780.175      
              500.E-06           179.606E-03        849.207      
              550.E-06           197.385E-03        744.529      
              600.001E-06        215.504E-03        785.51       
              650.E-06           233.704E-03        800.083      
              700.001E-06        251.741E-03        782.368      
              750.002E-06        269.741E-03        857.287      
              800.001E-06        287.741E-03        836.771      
              850.002E-06        305.742E-03        815.069      
              900.001E-06        323.934E-03        850.724      
              950.E-06           342.066E-03        843.953      
                1.E-03           360.066E-03        855.957      
                1.05E-03         378.066E-03        873.676      
                1.1E-03          396.066E-03        847.811      
                1.15E-03         414.066E-03        865.786      
                1.2E-03          432.066E-03        863.639      
                1.25E-03         450.066E-03        876.999      
                1.3E-03          467.792E-03        873.99       
                1.35E-03         485.392E-03        875.554      
                1.4E-03          502.992E-03        887.436      
                1.45E-03         520.592E-03        890.386      
                1.5E-03          538.192E-03        894.229      
                1.55E-03         555.792E-03        895.582      
                1.6E-03          573.391E-03        899.277      
                1.65E-03         591.595E-03        903.545      
                1.7E-03          610.368E-03        906.827      
                1.75E-03         629.142E-03        908.728      
                1.8E-03          647.494E-03        913.548      
                1.85E-03         665.417E-03        918.615      
                1.9E-03          683.337E-03        921.848      
                1.95E-03         701.256E-03        924.133      
                2.E-03           720.275E-03        927.491      
                2.05E-03         739.432E-03        930.986      
                2.1E-03          757.889E-03        934.634      
                2.15E-03         776.204E-03        938.404      
                2.2E-03          794.491E-03        941.717      
                2.25E-03         812.776E-03        944.412      
                2.3E-03          831.062E-03        946.794      
                2.35E-03         849.347E-03        950.631      
                2.4E-03          867.287E-03        953.716      
                2.45E-03         884.879E-03        956.277      
                2.5E-03          902.251E-03        959.246      
                2.55E-03         919.621E-03        962.258      
                2.6E-03          936.993E-03        964.586      
                2.65E-03         954.003E-03        967.529      
                2.7E-03          971.15E-03         970.297      
                2.75E-03         989.673E-03        973.223      
                2.8E-03            1.0088           976.175      
                2.85E-03           1.02799          979.14       
                2.9E-03            1.04719          982.051      
                2.95E-03           1.06639          984.924      
                3.E-03             1.08559          987.604      
                3.05E-03           1.10479          990.229      
                3.1E-03            1.12399          992.884      
                3.15E-03           1.14319          995.542      
                3.2E-03            1.16239          998.599      
                3.25E-03           1.17995            1.0009E+03 
                3.3E-03            1.19722            1.00346E+03
                3.35E-03           1.21486            1.00588E+03
                3.4E-03            1.2322             1.00841E+03
                3.45E-03           1.24954            1.01077E+03
                3.5E-03            1.26665            1.01319E+03
                3.55E-03           1.28374            1.0156E+03 
                3.6E-03            1.30082            1.01664E+03
                3.65E-03           1.31795            1.02034E+03
                3.7E-03            1.33502            1.02134E+03
                3.75E-03           1.3521             1.0246E+03 
                3.8E-03            1.36917            1.02688E+03
                3.85E-03           1.38623            1.02867E+03
                3.9E-03            1.4033             1.03096E+03
                3.95E-03           1.42037            1.03278E+03
                4.E-03             1.43743            1.03469E+03
                4.05E-03           1.4545             1.03853E+03
                4.1E-03            1.47157            1.04074E+03
                4.15E-03           1.48863            1.04182E+03
                4.2E-03            1.5057             1.04492E+03
                4.25E-03           1.52277            1.04631E+03
                4.3E-03            1.53984            1.04898E+03
                4.35E-03           1.5569             1.0504E+03 
                4.4E-03            1.57397            1.05398E+03
                4.45E-03           1.59104            1.056E+03  
                4.5E-03            1.60811            1.05859E+03
                4.55E-03           1.62517            1.06033E+03
                4.6E-03            1.64224            1.06331E+03
                4.65E-03           1.65932            1.06499E+03
                4.7E-03            1.67639            1.06812E+03
                4.75E-03           1.69347            1.06938E+03
                4.8E-03            1.71056            1.07164E+03
                4.85E-03           1.72768            1.07713E+03
                4.9E-03            1.74482            1.07477E+03
                4.95E-03           1.76227            1.07632E+03
                5.E-03             1.78084            1.08195E+03




