
                  X             Displacement          Force      

                0.                 0.                 8.77679    
               50.0001E-06        15.9997E-03         1.54997E+03
              100.012E-06         32.0044E-03         2.48615E+03
              150.001E-06         47.9975E-03         3.53755E+03
              200.004E-06         63.9906E-03         4.51055E+03
              250.007E-06         79.9837E-03         5.36951E+03
              300.009E-06         95.9768E-03         6.18101E+03
              350.E-06           111.966E-03          6.90574E+03
              400.003E-06        127.959E-03          7.40784E+03
              450.005E-06        143.952E-03          7.80386E+03
              500.004E-06        159.953E-03          7.95889E+03
              550.005E-06        175.985E-03          7.96937E+03
              600.007E-06        192.016E-03          7.97205E+03
              650.008E-06        208.048E-03          7.96857E+03
              700.01E-06         224.079E-03          7.96365E+03
              750.011E-06        240.111E-03          7.95819E+03
              800.001E-06        256.139E-03          7.95223E+03
              850.003E-06        272.17E-03           7.94567E+03
              900.004E-06        288.202E-03          7.93941E+03
              950.006E-06        304.234E-03          7.9325E+03 
                1.00001E-03      320.265E-03          7.92548E+03
                1.05001E-03      336.296E-03          7.91857E+03
                1.10001E-03      352.328E-03          7.91105E+03
                1.15E-03         368.355E-03          7.90373E+03
                1.2E-03          384.387E-03          7.89613E+03
                1.25E-03         400.419E-03          7.88831E+03
                1.3E-03          416.451E-03          7.88047E+03
                1.35001E-03      432.482E-03          7.87233E+03
                1.40001E-03      448.513E-03          7.86417E+03
                1.45001E-03      464.545E-03          7.8558E+03 
                1.50001E-03      480.577E-03          7.84729E+03
                1.55E-03         496.605E-03          7.8387E+03 
                1.6E-03          512.636E-03          7.82989E+03
                1.65E-03         528.668E-03          7.82099E+03
                1.7E-03          544.699E-03          7.81192E+03
                1.75001E-03      560.73E-03           7.80273E+03
                1.80001E-03      576.763E-03          7.79338E+03
                1.85001E-03      592.794E-03          7.78388E+03
                1.90001E-03      608.826E-03          7.77423E+03
                1.95E-03         624.854E-03          7.76443E+03
                2.00001E-03      640.743E-03          7.75456E+03
                2.05E-03         656.616E-03          7.74455E+03
                2.1E-03          672.494E-03          7.73439E+03
                2.15001E-03      688.372E-03          7.72409E+03
                2.20001E-03      704.25E-03           7.71363E+03
                2.25001E-03      720.127E-03          7.703E+03  
                2.3E-03          736.001E-03          7.69221E+03
                2.35E-03         751.879E-03          7.68125E+03
                2.40001E-03      767.757E-03          7.67012E+03
                2.45001E-03      783.634E-03          7.65882E+03
                2.5E-03          799.508E-03          7.64735E+03
                2.55E-03         815.387E-03          7.63568E+03
                2.60001E-03      831.265E-03          7.62384E+03
                2.65001E-03      847.142E-03          7.61179E+03
                2.70001E-03      863.019E-03          7.59956E+03
                2.75E-03         878.894E-03          7.58711E+03
                2.8E-03          894.772E-03          7.57448E+03
                2.85001E-03      910.649E-03          7.56163E+03
                2.90001E-03      926.528E-03          7.54855E+03
                2.95E-03         942.402E-03          7.53527E+03
                3.E-03           958.279E-03          7.52174E+03
                3.05001E-03      974.156E-03          7.50799E+03
                3.10001E-03      990.035E-03          7.49398E+03
                3.15001E-03        1.00601            7.47973E+03
                3.2E-03            1.022              7.46522E+03
                3.25E-03           1.038              7.45044E+03
                3.30001E-03        1.054              7.43539E+03
                3.35001E-03        1.07001            7.42005E+03
                3.4E-03            1.086              7.40442E+03
                3.45E-03           1.102              7.38848E+03
                3.50001E-03        1.118              7.37223E+03
                3.55001E-03        1.13401            7.35565E+03
                3.60001E-03        1.15001            7.33873E+03
                3.65E-03           1.166              7.32147E+03
                3.7E-03            1.182              7.30383E+03
                3.75001E-03        1.19801            7.28582E+03
                3.80001E-03        1.214              7.2674E+03 
                3.85E-03           1.23               7.24861E+03
                3.9E-03            1.246              7.22937E+03
                3.95001E-03        1.262              7.2097E+03 
                4.E-03             1.27809            7.18943E+03
                4.05E-03           1.29422            7.16846E+03
                4.1E-03            1.31014            7.14726E+03
                4.15E-03           1.32604            7.12559E+03
                4.2E-03            1.3422             7.10303E+03
                4.25E-03           1.35815            7.08019E+03
                4.3E-03            1.37409            7.05678E+03
                4.35001E-03        1.39023            7.03242E+03
                4.4E-03            1.40612            7.0078E+03 
                4.45E-03           1.4221             6.98237E+03
                4.5E-03            1.4382             6.95604E+03
                4.55001E-03        1.45405            6.92945E+03
                4.6E-03            1.47015            6.90166E+03
                4.65E-03           1.48619            6.8732E+03 
                4.70001E-03        1.50196            6.84444E+03
                4.75E-03           1.51821            6.81398E+03
                4.8E-03            1.53417            6.78322E+03
                4.85E-03           1.55009            6.75167E+03
                4.9E-03            1.56625            6.71873E+03
                4.95001E-03        1.5821             6.68556E+03
                5.E-03             1.59816            6.65105E+03




