
                  X             Displacement          Force      

                0.                 0.                12.3148     
               50.002E-06         18.0057E-03       122.851      
              100.E-06            35.9901E-03       471.291      
              150.001E-06         54.007E-03        611.866      
              200.001E-06         72.0124E-03       641.511      
              250.001E-06         89.9879E-03       715.565      
              300.001E-06        107.926E-03        621.703      
              350.001E-06        125.864E-03        714.847      
              400.001E-06        143.886E-03        713.958      
              450.001E-06        161.823E-03        746.27       
              500.001E-06        179.73E-03         813.07       
              550.002E-06        197.833E-03        744.313      
              600.E-06           215.936E-03        764.004      
              650.001E-06        234.039E-03        790.556      
              700.002E-06        252.142E-03        811.957      
              750.E-06           270.392E-03        817.697      
              800.001E-06        288.678E-03        832.946      
              850.002E-06        306.964E-03        844.349      
              900.E-06           325.249E-03        856.6        
              950.001E-06        343.533E-03        876.492      
                1.E-03           361.219E-03        884.61       
                1.05E-03         378.642E-03        893.612      
                1.1E-03          396.064E-03        904.964      
                1.15E-03         413.486E-03        917.655      
                1.2E-03          430.908E-03        926.296      
                1.25E-03         448.331E-03        936.129      
                1.3E-03          465.753E-03        947.775      
                1.35E-03         483.175E-03        957.486      
                1.4E-03          500.597E-03        965.666      
                1.45E-03         518.166E-03        976.426      
                1.5E-03          535.944E-03        984.         
                1.55E-03         553.722E-03        993.272      
                1.6E-03          572.226E-03          1.00211E+03
                1.65E-03         591.049E-03          1.01018E+03
                1.7E-03          609.873E-03          1.01872E+03
                1.75E-03         628.696E-03          1.02776E+03
                1.8E-03          647.521E-03          1.03492E+03
                1.85E-03         666.344E-03          1.04279E+03
                1.9E-03          685.167E-03          1.05008E+03
                1.95E-03         703.991E-03          1.05728E+03
                2.E-03           721.834E-03          1.06394E+03
                2.05E-03         739.255E-03          1.07042E+03
                2.1E-03          756.322E-03          1.07634E+03
                2.15E-03         773.389E-03          1.08266E+03
                2.2E-03          790.455E-03          1.08859E+03
                2.25E-03         807.522E-03          1.09439E+03
                2.3E-03          824.589E-03          1.10022E+03
                2.35E-03         841.656E-03          1.10577E+03
                2.4E-03          858.722E-03          1.11125E+03
                2.45E-03         875.789E-03          1.11672E+03
                2.5E-03          892.856E-03          1.12202E+03
                2.55E-03         909.923E-03          1.12725E+03
                2.6E-03          926.99E-03           1.13251E+03
                2.65E-03         944.055E-03          1.1376E+03 
                2.7E-03          961.122E-03          1.14264E+03
                2.75E-03         978.188E-03          1.14766E+03
                2.8E-03          995.255E-03          1.15258E+03
                2.85E-03           1.01232            1.15743E+03
                2.9E-03            1.02939            1.16222E+03
                2.95E-03           1.04646            1.16694E+03
                3.E-03             1.06352            1.17163E+03
                3.05E-03           1.08059            1.17626E+03
                3.1E-03            1.09766            1.18085E+03
                3.15E-03           1.11472            1.1854E+03 
                3.2E-03            1.13179            1.18994E+03
                3.25E-03           1.14886            1.19441E+03
                3.3E-03            1.16592            1.1988E+03 
                3.35E-03           1.18299            1.20317E+03
                3.4E-03            1.20006            1.20751E+03
                3.45E-03           1.21879            1.21219E+03
                3.5E-03            1.23799            1.21694E+03
                3.55E-03           1.25719            1.22162E+03
                3.6E-03            1.27639            1.22629E+03
                3.65E-03           1.29559            1.23093E+03
                3.7E-03            1.31479            1.23556E+03
                3.75E-03           1.33399            1.24008E+03
                3.8E-03            1.35319            1.2446E+03 
                3.85E-03           1.37239            1.24908E+03
                3.9E-03            1.39159            1.25352E+03
                3.95E-03           1.41079            1.2579E+03 
                4.E-03             1.42999            1.26225E+03
                4.05E-03           1.44919            1.26655E+03
                4.1E-03            1.46839            1.27078E+03
                4.15E-03           1.48759            1.275E+03  
                4.2E-03            1.50679            1.27916E+03
                4.25E-03           1.52599            1.28333E+03
                4.3E-03            1.54519            1.28741E+03
                4.35E-03           1.56439            1.29147E+03
                4.4E-03            1.58359            1.2955E+03 
                4.45E-03           1.60279            1.29957E+03
                4.5E-03            1.62199            1.30346E+03
                4.55E-03           1.64119            1.30742E+03
                4.6E-03            1.66039            1.31143E+03
                4.65E-03           1.67959            1.3153E+03 
                4.7E-03            1.69879            1.3192E+03 
                4.75E-03           1.71699            1.3231E+03 
                4.8E-03            1.73458            1.32685E+03
                4.85E-03           1.75218            1.33075E+03
                4.9E-03            1.76978            1.33445E+03
                4.95E-03           1.78738            1.33821E+03
                5.E-03             1.80498            1.34208E+03




