
                  X             Displacement          Force      

                0.                 0.                 8.77679    
               50.0001E-06        15.9997E-03         1.73086E+03
              100.012E-06         32.0044E-03         3.53482E+03
              150.001E-06         47.9975E-03         5.09004E+03
              200.004E-06         63.9906E-03         6.2883E+03 
              250.007E-06         79.9837E-03         7.34729E+03
              300.009E-06         95.9768E-03         7.96485E+03
              350.E-06           111.966E-03          8.37797E+03
              400.003E-06        127.959E-03          8.76509E+03
              450.005E-06        143.952E-03          9.02811E+03
              500.004E-06        159.953E-03          9.27024E+03
              550.005E-06        175.985E-03          9.43774E+03
              600.007E-06        192.016E-03          9.5533E+03 
              650.008E-06        208.048E-03          9.64213E+03
              700.01E-06         224.079E-03          9.72048E+03
              750.011E-06        240.111E-03          9.79527E+03
              800.001E-06        256.139E-03          9.84385E+03
              850.003E-06        272.17E-03           9.90689E+03
              900.004E-06        288.202E-03          9.94943E+03
              950.006E-06        304.234E-03         10.0038E+03 
                1.00001E-03      320.265E-03         10.046E+03  
                1.05001E-03      336.296E-03         10.0869E+03 
                1.10001E-03      352.328E-03         10.1318E+03 
                1.15E-03         368.355E-03         10.171E+03  
                1.2E-03          384.387E-03         10.2064E+03 
                1.25E-03         400.419E-03         10.2417E+03 
                1.3E-03          416.451E-03         10.278E+03  
                1.35001E-03      432.482E-03         10.3133E+03 
                1.40001E-03      448.513E-03         10.3469E+03 
                1.45001E-03      464.545E-03         10.3789E+03 
                1.50001E-03      480.577E-03         10.4095E+03 
                1.55E-03         496.605E-03         10.4391E+03 
                1.6E-03          512.636E-03         10.468E+03  
                1.65E-03         528.668E-03         10.4962E+03 
                1.7E-03          544.699E-03         10.5239E+03 
                1.75001E-03      560.73E-03          10.551E+03  
                1.80001E-03      576.763E-03         10.5775E+03 
                1.85001E-03      592.794E-03         10.6033E+03 
                1.90001E-03      608.826E-03         10.6286E+03 
                1.95E-03         624.853E-03         10.6532E+03 
                2.00001E-03      640.743E-03         10.677E+03  
                2.05E-03         656.616E-03         10.7001E+03 
                2.1E-03          672.494E-03         10.7226E+03 
                2.15001E-03      688.372E-03         10.7446E+03 
                2.20001E-03      704.25E-03          10.7663E+03 
                2.25001E-03      720.127E-03         10.7879E+03 
                2.3E-03          736.001E-03         10.8094E+03 
                2.35E-03         751.879E-03         10.8304E+03 
                2.40001E-03      767.757E-03         10.8507E+03 
                2.45001E-03      783.634E-03         10.8703E+03 
                2.5E-03          799.508E-03         10.8895E+03 
                2.55E-03         815.387E-03         10.9087E+03 
                2.60001E-03      831.265E-03         10.9279E+03 
                2.65001E-03      847.142E-03         10.9466E+03 
                2.70001E-03      863.019E-03         10.9647E+03 
                2.75E-03         878.894E-03         10.9824E+03 
                2.8E-03          894.772E-03         10.9999E+03 
                2.85001E-03      910.649E-03         11.0175E+03 
                2.90001E-03      926.528E-03         11.0347E+03 
                2.95E-03         942.402E-03         11.0512E+03 
                3.E-03           958.279E-03         11.0675E+03 
                3.05001E-03      974.156E-03         11.0839E+03 
                3.10001E-03      990.035E-03         11.1E+03    
                3.15001E-03        1.00601           11.1156E+03 
                3.2E-03            1.02201           11.1309E+03 
                3.25E-03           1.03801           11.1464E+03 
                3.30001E-03        1.05401           11.1614E+03 
                3.35001E-03        1.07001           11.176E+03  
                3.4E-03            1.08601           11.1906E+03 
                3.45E-03           1.10201           11.2051E+03 
                3.50001E-03        1.11801           11.2191E+03 
                3.55001E-03        1.13401           11.2329E+03 
                3.60001E-03        1.15001           11.2468E+03 
                3.65E-03           1.16601           11.2603E+03 
                3.7E-03            1.18201           11.2735E+03 
                3.75001E-03        1.19801           11.2867E+03 
                3.80001E-03        1.21401           11.2997E+03 
                3.85E-03           1.23001           11.3123E+03 
                3.9E-03            1.2458            11.3249E+03 
                3.95001E-03        1.26156           11.3374E+03 
                4.00001E-03        1.27731           11.3495E+03 
                4.05001E-03        1.29307           11.3615E+03 
                4.1E-03            1.30882           11.3734E+03 
                4.15E-03           1.32457           11.385E+03  
                4.20001E-03        1.34032           11.3965E+03 
                4.25001E-03        1.35608           11.4079E+03 
                4.3E-03            1.37183           11.4191E+03 
                4.35E-03           1.38759           11.4301E+03 
                4.40001E-03        1.40334           11.4409E+03 
                4.45001E-03        1.4191            11.4516E+03 
                4.50001E-03        1.43485           11.4622E+03 
                4.55E-03           1.4506            11.4726E+03 
                4.6E-03            1.46673           11.483E+03  
                4.65E-03           1.48311           11.4936E+03 
                4.7E-03            1.4995            11.5039E+03 
                4.75E-03           1.51588           11.5141E+03 
                4.8E-03            1.53227           11.5241E+03 
                4.85E-03           1.54845           11.534E+03  
                4.9E-03            1.56458           11.5437E+03 
                4.95E-03           1.5807            11.5534E+03 
                5.E-03             1.59683           11.5628E+03 




