
                  X             Displacement          Force      

                0.                 0.                12.3148     
               50.002E-06         18.0057E-03       133.656      
              100.E-06            35.99E-03         599.326      
              150.001E-06         53.9531E-03         1.00675E+03
              200.E-06            71.938E-03          1.2973E+03 
              250.001E-06         89.9437E-03         1.86045E+03
              300.E-06           107.949E-03          2.06368E+03
              350.001E-06        125.915E-03          2.08428E+03
              400.E-06           143.835E-03          2.1712E+03 
              450.001E-06        161.755E-03          2.24559E+03
              500.001E-06        179.732E-03          2.39857E+03
              550.001E-06        197.894E-03          2.43382E+03
              600.001E-06        216.056E-03          2.38749E+03
              650.001E-06        234.218E-03          2.46606E+03
              700.001E-06        252.38E-03           2.48094E+03
              750.001E-06        270.373E-03          2.52737E+03
              800.001E-06        288.362E-03          2.58386E+03
              850.001E-06        306.351E-03          2.59357E+03
              900.E-06           324.34E-03           2.62042E+03
              950.E-06           342.329E-03          2.65566E+03
                1.E-03           360.097E-03          2.68895E+03
                1.05E-03         378.355E-03          2.73204E+03
                1.1E-03          396.844E-03          2.7395E+03 
                1.15E-03         415.332E-03          2.75685E+03
                1.2E-03          433.821E-03          2.7904E+03 
                1.25E-03         452.31E-03           2.81388E+03
                1.3E-03          470.799E-03          2.83375E+03
                1.35E-03         489.288E-03          2.86216E+03
                1.4E-03          507.776E-03          2.88161E+03
                1.45E-03         526.266E-03          2.90703E+03
                1.5E-03          544.754E-03          2.92902E+03
                1.55E-03         563.244E-03          2.94829E+03
                1.6E-03          581.156E-03          2.97212E+03
                1.65E-03         598.934E-03          2.98994E+03
                1.7E-03          616.712E-03          3.00921E+03
                1.75E-03         634.491E-03          3.0244E+03 
                1.8E-03          652.268E-03          3.04732E+03
                1.85E-03         670.045E-03          3.06518E+03
                1.9E-03          687.823E-03          3.08329E+03
                1.95E-03         705.601E-03          3.09931E+03
                2.E-03           723.378E-03          3.11629E+03
                2.05E-03         740.737E-03          3.13434E+03
                2.1E-03          757.804E-03          3.15173E+03
                2.15E-03         774.871E-03          3.16548E+03
                2.2E-03          791.938E-03          3.18243E+03
                2.25E-03         810.538E-03          3.2E+03    
                2.3E-03          829.739E-03          3.21755E+03
                2.35E-03         848.938E-03          3.23472E+03
                2.4E-03          868.138E-03          3.2514E+03 
                2.45E-03         887.338E-03          3.26801E+03
                2.5E-03          905.964E-03          3.28425E+03
                2.55E-03         924.363E-03          3.30022E+03
                2.6E-03          942.764E-03          3.31534E+03
                2.65E-03         961.163E-03          3.33018E+03
                2.7E-03          979.564E-03          3.3446E+03 
                2.75E-03         997.963E-03          3.35912E+03
                2.8E-03            1.01636            3.37389E+03
                2.85E-03           1.03408            3.38791E+03
                2.9E-03            1.05167            3.40157E+03
                2.95E-03           1.06928            3.41522E+03
                3.E-03             1.08688            3.42876E+03
                3.05E-03           1.10448            3.44213E+03
                3.1E-03            1.12256            3.45582E+03
                3.15E-03           1.14085            3.46922E+03
                3.2E-03            1.15913            3.48268E+03
                3.25E-03           1.17742            3.49602E+03
                3.3E-03            1.1957             3.50888E+03
                3.35E-03           1.21399            3.52167E+03
                3.4E-03            1.23227            3.53402E+03
                3.45E-03           1.25056            3.54636E+03
                3.5E-03            1.26884            3.55868E+03
                3.55E-03           1.28675            3.57054E+03
                3.6E-03            1.30379            3.58233E+03
                3.65E-03           1.32025            3.59411E+03
                3.7E-03            1.33671            3.60542E+03
                3.75E-03           1.35316            3.61659E+03
                3.8E-03            1.36962            3.62775E+03
                3.85E-03           1.3875             3.63945E+03
                3.9E-03            1.40669            3.6519E+03 
                3.95E-03           1.42589            3.66418E+03
                4.E-03             1.44509            3.67622E+03
                4.05E-03           1.46429            3.68828E+03
                4.1E-03            1.48349            3.70001E+03
                4.15E-03           1.50269            3.71156E+03
                4.2E-03            1.52189            3.72314E+03
                4.25E-03           1.54109            3.73427E+03
                4.3E-03            1.56029            3.74525E+03
                4.35E-03           1.57949            3.75619E+03
                4.4E-03            1.59869            3.767E+03  
                4.45E-03           1.61789            3.77765E+03
                4.5E-03            1.63613            3.78797E+03
                4.55E-03           1.6532             3.79809E+03
                4.6E-03            1.67027            3.80811E+03
                4.65E-03           1.68733            3.81807E+03
                4.7E-03            1.7044             3.82793E+03
                4.75E-03           1.72147            3.83771E+03
                4.8E-03            1.73853            3.84742E+03
                4.85E-03           1.7556             3.85696E+03
                4.9E-03            1.77267            3.86651E+03
                4.95E-03           1.78973            3.87592E+03
                5.E-03             1.8068             3.88526E+03




