
                  X             Displacement          Force      

                0.                 0.                 8.77679    
               50.0001E-06        15.9997E-03         1.73086E+03
              100.012E-06         32.0044E-03         3.53482E+03
              150.001E-06         47.9975E-03         5.02841E+03
              200.004E-06         63.9906E-03         5.60499E+03
              250.007E-06         79.9837E-03         5.97806E+03
              300.009E-06         95.9768E-03         6.25358E+03
              350.E-06           111.966E-03          6.4135E+03 
              400.003E-06        127.959E-03          6.5318E+03 
              450.005E-06        143.952E-03          6.61642E+03
              500.004E-06        159.953E-03          6.68134E+03
              550.005E-06        175.985E-03          6.73141E+03
              600.007E-06        192.016E-03          6.75435E+03
              650.008E-06        208.048E-03          6.7712E+03 
              700.01E-06         224.079E-03          6.78624E+03
              750.011E-06        240.111E-03          6.7929E+03 
              800.001E-06        256.139E-03          6.79794E+03
              850.003E-06        272.17E-03           6.80262E+03
              900.004E-06        288.202E-03          6.8057E+03 
              950.006E-06        304.234E-03          6.80718E+03
                1.00001E-03      320.265E-03          6.80815E+03
                1.05001E-03      336.296E-03          6.80865E+03
                1.10001E-03      352.328E-03          6.80857E+03
                1.15E-03         368.356E-03          6.80809E+03
                1.2E-03          384.387E-03          6.80722E+03
                1.25E-03         400.419E-03          6.80588E+03
                1.3E-03          416.451E-03          6.80406E+03
                1.35001E-03      432.482E-03          6.80193E+03
                1.40001E-03      448.513E-03          6.79946E+03
                1.45001E-03      464.545E-03          6.79667E+03
                1.50001E-03      480.577E-03          6.79353E+03
                1.55E-03         496.605E-03          6.7901E+03 
                1.6E-03          512.636E-03          6.78638E+03
                1.65E-03         528.668E-03          6.78233E+03
                1.7E-03          544.699E-03          6.77797E+03
                1.75001E-03      560.73E-03           6.77334E+03
                1.80001E-03      576.763E-03          6.76842E+03
                1.85001E-03      592.794E-03          6.76321E+03
                1.90001E-03      608.826E-03          6.75771E+03
                1.95E-03         624.854E-03          6.75193E+03
                2.00001E-03      640.743E-03          6.74592E+03
                2.05E-03         656.616E-03          6.73963E+03
                2.1E-03          672.494E-03          6.73307E+03
                2.15001E-03      688.372E-03          6.72622E+03
                2.20001E-03      704.25E-03           6.71908E+03
                2.25001E-03      720.127E-03          6.71166E+03
                2.3E-03          736.001E-03          6.70395E+03
                2.35E-03         751.879E-03          6.69594E+03
                2.40001E-03      767.757E-03          6.68763E+03
                2.45001E-03      783.634E-03          6.67903E+03
                2.5E-03          799.508E-03          6.67011E+03
                2.55E-03         815.387E-03          6.66088E+03
                2.60001E-03      831.265E-03          6.65133E+03
                2.65001E-03      847.142E-03          6.64145E+03
                2.70001E-03      863.019E-03          6.63125E+03
                2.75E-03         878.895E-03          6.62071E+03
                2.8E-03          894.772E-03          6.60982E+03
                2.85001E-03      910.649E-03          6.59858E+03
                2.90001E-03      926.528E-03          6.58698E+03
                2.95E-03         942.402E-03          6.57502E+03
                3.E-03           958.279E-03          6.56267E+03
                3.05001E-03      974.156E-03          6.54994E+03
                3.10001E-03      990.035E-03          6.53682E+03
                3.15001E-03        1.006              6.52328E+03
                3.2E-03            1.02199            6.50932E+03
                3.25E-03           1.03799            6.49494E+03
                3.30001E-03        1.05399            6.48011E+03
                3.35001E-03        1.07               6.46482E+03
                3.4E-03            1.08599            6.44908E+03
                3.45E-03           1.10199            6.43283E+03
                3.50001E-03        1.11799            6.41609E+03
                3.55001E-03        1.13399            6.39884E+03
                3.60001E-03        1.14999            6.38105E+03
                3.65E-03           1.16599            6.36271E+03
                3.7E-03            1.18199            6.3438E+03 
                3.75001E-03        1.19799            6.32429E+03
                3.80001E-03        1.21399            6.30418E+03
                3.85E-03           1.22999            6.28343E+03
                3.9E-03            1.24599            6.26201E+03
                3.95001E-03        1.26199            6.23992E+03
                4.00001E-03        1.27799            6.2171E+03 
                4.05001E-03        1.294              6.19355E+03
                4.10001E-03        1.31006            6.16911E+03
                4.15001E-03        1.3262             6.14357E+03
                4.20001E-03        1.34208            6.11762E+03
                4.25001E-03        1.35817            6.09041E+03
                4.30001E-03        1.37415            6.0625E+03 
                4.35001E-03        1.3901             6.03369E+03
                4.4E-03            1.40617            6.00368E+03
                4.45E-03           1.422              5.97314E+03
                4.50001E-03        1.43817            5.94091E+03
                4.55E-03           1.45402            5.90826E+03
                4.6E-03            1.47016            5.87396E+03
                4.65E-03           1.4861             5.83899E+03
                4.7E-03            1.50213            5.8027E+03 
                4.75001E-03        1.51818            5.76528E+03
                4.80001E-03        1.53405            5.72717E+03
                4.85001E-03        1.55022            5.68724E+03
                4.9E-03            1.56603            5.64707E+03
                4.95E-03           1.58219            5.60492E+03
                5.E-03             1.59817            5.56224E+03




