"displacement,mm","force,kN","force,N"
-0.0,0.0,0.0
1e-13,1.08566e-12,1.08566e-09
2e-13,6.7941e-13,6.7941e-10
3.5e-13,6.76342e-14,6.76342e-11
5.75e-13,5.3359799999999996e-15,5.33598e-12
9.125e-13,5.240700000000001e-16,5.2407e-13
1.41875e-12,5.23466e-17,5.23466e-14
2.17813e-12,5.23341e-18,5.23341e-15
3.31719e-12,5.23388e-19,5.23388e-16
5.02578e-12,5.2337100000000006e-20,5.23371e-17
7.58867e-12,5.23344e-21,5.23344e-18
1.1433e-11,5.23285e-22,5.23285e-19
1.71995e-11,5.23247e-23,5.23247e-20
2.58493e-11,5.231940000000001e-24,5.23194e-21
3.88239e-11,5.23123e-25,5.23123e-22
5.82859e-11,5.230200000000001e-26,5.2302e-23
8.74788e-11,5.2286699999999996e-27,5.22867e-24
1.31268e-10,5.22639e-28,5.22639e-25
1.96952e-10,5.22296e-29,5.22296e-26
2.86952e-10,5.2182700000000005e-30,5.21827e-27
3.76952e-10,5.21357e-31,5.21357e-28
4.66952e-10,5.20888e-32,5.20888e-29
5.56952e-10,5.20418e-33,5.20418e-30
6.46952e-10,5.19949e-34,5.19949e-31
7.36952e-10,5.1948e-35,5.1948e-32
8.26952e-10,5.1901100000000004e-36,5.19011e-33
9.16952e-10,5.18541e-37,5.18541e-34
1.00695e-09,4.87811e-10,4.87811e-07
1.09695e-09,1.3041600000000002e-09,1.30416e-06
1.18695e-09,2.11992e-09,2.11992e-06
1.27695e-09,2.9344900000000003e-09,2.93449e-06
1.36695e-09,3.65147e-09,3.65147e-06
1.45695e-09,4.20911e-09,4.20911e-06
1.54695e-09,4.56743e-09,4.56743e-06
1.63695e-09,4.84479e-09,4.84479e-06
1.72695e-09,5.099480000000001e-09,5.09948e-06
1.81695e-09,5.32746e-09,5.32746e-06
1.90695e-09,5.52333e-09,5.52333e-06
1.99695e-09,5.6942e-09,5.6942e-06
2.08695e-09,5.84867e-09,5.84867e-06
2.17695e-09,5.9924499999999995e-09,5.99245e-06
2.26695e-09,6.12841e-09,6.12841e-06
2.35695e-09,6.25892e-09,6.25892e-06
2.44695e-09,6.38591e-09,6.38591e-06
2.53695e-09,6.51043e-09,6.51043e-06
2.62695e-09,6.63272e-09,6.63272e-06
2.71695e-09,6.75281e-09,6.75281e-06
2.80695e-09,6.8707500000000005e-09,6.87075e-06
2.89695e-09,6.986600000000001e-09,6.9866e-06
2.98695e-09,7.1002999999999996e-09,7.1003e-06
3.07695e-09,7.21173e-09,7.21173e-06
3.16695e-09,7.32075e-09,7.32075e-06
3.25695e-09,7.427160000000001e-09,7.42716e-06
3.34695e-09,7.53056e-09,7.53056e-06
3.43695e-09,7.63038e-09,7.63038e-06
3.52695e-09,7.72611e-09,7.72611e-06
3.61695e-09,7.81765e-09,7.81765e-06
3.70695e-09,7.90517e-09,7.90517e-06
3.79695e-09,7.989e-09,7.989e-06
3.88695e-09,8.06946e-09,8.06946e-06
3.97695e-09,8.14669e-09,8.14669e-06
4.06695e-09,8.22077e-09,8.22077e-06
4.15695e-09,8.291700000000001e-09,8.2917e-06
4.24695e-09,8.35945e-09,8.35945e-06
4.33695e-09,8.424040000000001e-09,8.42404e-06
4.42695e-09,8.48554e-09,8.48554e-06
4.51695e-09,8.544180000000001e-09,8.54418e-06
4.60695e-09,8.600220000000002e-09,8.60022e-06
4.69695e-09,8.653980000000001e-09,8.65398e-06
4.78695e-09,8.705709999999999e-09,8.70571e-06
4.87695e-09,8.75563e-09,8.75563e-06
4.96695e-09,8.8039e-09,8.8039e-06
5.05695e-09,8.85063e-09,8.85063e-06
5.14695e-09,8.89587e-09,8.89587e-06
5.23695e-09,8.93968e-09,8.93968e-06
5.32695e-09,8.98208e-09,8.98208e-06
5.41695e-09,9.023139999999999e-09,9.02314e-06
5.50695e-09,9.06292e-09,9.06292e-06
5.59695e-09,9.10154e-09,9.10154e-06
5.68695e-09,9.13909e-09,9.13909e-06
5.77695e-09,9.175670000000001e-09,9.17567e-06
5.86695e-09,9.21135e-09,9.21135e-06
5.95695e-09,9.246190000000002e-09,9.24619e-06
6.04695e-09,9.280260000000001e-09,9.28026e-06
6.13695e-09,1.06994e-08,1.06994e-05
6.22695e-09,1.2430500000000002e-08,1.24305e-05
6.31695e-09,1.4083700000000001e-08,1.40837e-05
6.40695e-09,1.56677e-08,1.56677e-05
6.49695e-09,1.71698e-08,1.71698e-05
6.58695e-09,1.85686e-08,1.85686e-05
6.67695e-09,1.98535e-08,1.98535e-05
6.76695e-09,2.1024e-08,2.1024e-05
6.85695e-09,2.2072499999999998e-08,2.20725e-05
6.94695e-09,2.3011100000000002e-08,2.30111e-05
7.03695e-09,2.38378e-08,2.38378e-05
7.12695e-09,2.45537e-08,2.45537e-05
7.21695e-09,2.51785e-08,2.51785e-05
7.30695e-09,2.57316e-08,2.57316e-05
7.39695e-09,2.62231e-08,2.62231e-05
7.48695e-09,2.6665200000000002e-08,2.66652e-05
7.57695e-09,2.70698e-08,2.70698e-05
7.66695e-09,2.7444400000000003e-08,2.74444e-05
7.75695e-09,2.7793600000000002e-08,2.77936e-05
7.84695e-09,2.81207e-08,2.81207e-05
7.93695e-09,2.84286e-08,2.84286e-05
8.02695e-09,2.87202e-08,2.87202e-05
8.11695e-09,2.8997500000000002e-08,2.89975e-05
8.20695e-09,2.92623e-08,2.92623e-05
8.29695e-09,2.95157e-08,2.95157e-05
8.38695e-09,2.97585e-08,2.97585e-05
8.47695e-09,2.99914e-08,2.99914e-05
8.56695e-09,3.0214900000000004e-08,3.02149e-05
8.65695e-09,3.04297e-08,3.04297e-05
8.74695e-09,3.06364e-08,3.06364e-05
8.83695e-09,3.08358e-08,3.08358e-05
8.92695e-09,3.10283e-08,3.10283e-05
9.01695e-09,3.12145e-08,3.12145e-05
9.10695e-09,3.1395e-08,3.1395e-05
9.19695e-09,3.15703e-08,3.15703e-05
9.28695e-09,3.17407e-08,3.17407e-05
9.37695e-09,3.19067e-08,3.19067e-05
9.46695e-09,3.20686e-08,3.20686e-05
9.55695e-09,3.22265e-08,3.22265e-05
9.64695e-09,3.23807e-08,3.23807e-05
9.73695e-09,3.25313e-08,3.25313e-05
9.82695e-09,3.26783e-08,3.26783e-05
9.91695e-09,3.28219e-08,3.28219e-05
1.0007e-08,3.29621e-08,3.29621e-05
1.0097e-08,3.3099000000000004e-08,3.3099e-05
1.0187e-08,3.32329e-08,3.32329e-05
1.0277e-08,3.33639e-08,3.33639e-05
1.0367e-08,3.3492299999999996e-08,3.34923e-05
1.0457e-08,3.36181e-08,3.36181e-05
1.0547e-08,3.3741600000000004e-08,3.37416e-05
1.0637e-08,3.38628e-08,3.38628e-05
1.0727e-08,3.39819e-08,3.39819e-05
1.0817e-08,3.40988e-08,3.40988e-05
1.0907e-08,3.42137e-08,3.42137e-05
1.0997e-08,3.43267e-08,3.43267e-05
1.1087e-08,3.44629e-08,3.44629e-05
1.1177e-08,3.48327e-08,3.48327e-05
1.1267e-08,3.51803e-08,3.51803e-05
1.1357e-08,3.5686799999999996e-08,3.56868e-05
1.1447e-08,3.63591e-08,3.63591e-05
1.1537e-08,3.6991e-08,3.6991e-05
1.1627e-08,3.7678800000000005e-08,3.76788e-05
1.1717e-08,3.87393e-08,3.87393e-05
1.1807e-08,3.98415e-08,3.98415e-05
1.1897e-08,4.0867100000000003e-08,4.08671e-05
1.1987e-08,4.18166e-08,4.18166e-05
1.2077e-08,4.26729e-08,4.26729e-05
1.2167e-08,4.34342e-08,4.34342e-05
1.2257e-08,4.41127e-08,4.41127e-05
1.2347e-08,4.4721800000000004e-08,4.47218e-05
1.2437e-08,4.52737e-08,4.52737e-05
1.2527e-08,4.57769e-08,4.57769e-05
1.2617e-08,4.62345e-08,4.62345e-05
1.2707e-08,4.6650000000000004e-08,4.665e-05
1.2797e-08,4.70289e-08,4.70289e-05
1.2887e-08,4.73765e-08,4.73765e-05
1.2977e-08,4.76973e-08,4.76973e-05
1.3067e-08,4.79953e-08,4.79953e-05
1.3157e-08,4.82745e-08,4.82745e-05
1.3247e-08,4.8537800000000003e-08,4.85378e-05
1.3337e-08,4.87873e-08,4.87873e-05
1.3427e-08,4.9023999999999996e-08,4.9024e-05
1.3517e-08,4.9249000000000006e-08,4.9249e-05
1.3607e-08,4.94635e-08,4.94635e-05
1.3697e-08,4.9669e-08,4.9669e-05
1.3787e-08,4.98667e-08,4.98667e-05
1.3877e-08,5.00578e-08,5.00578e-05
1.3967e-08,5.02431e-08,5.02431e-05
1.4057e-08,5.04234e-08,5.04234e-05
1.4147e-08,5.0599e-08,5.0599e-05
1.4237e-08,5.07704e-08,5.07704e-05
1.4327e-08,5.0938e-08,5.0938e-05
1.4417e-08,5.11019e-08,5.11019e-05
1.4507e-08,5.12624e-08,5.12624e-05
1.4597e-08,5.14197e-08,5.14197e-05
1.4687e-08,5.15737e-08,5.15737e-05
1.4777e-08,5.1724600000000006e-08,5.17246e-05
1.4867e-08,5.1872400000000005e-08,5.18724e-05
1.4957e-08,5.2017300000000005e-08,5.20173e-05
1.5047e-08,5.2159600000000003e-08,5.21596e-05
1.5137e-08,5.2299500000000005e-08,5.22995e-05
1.5227e-08,5.24371e-08,5.24371e-05
1.5317e-08,5.25728e-08,5.25728e-05
1.5407e-08,5.27066e-08,5.27066e-05
1.5497e-08,5.28386e-08,5.28386e-05
1.5587e-08,5.2968900000000004e-08,5.29689e-05
1.5677e-08,5.3097499999999996e-08,5.30975e-05
1.5767e-08,5.32246e-08,5.32246e-05
1.5857e-08,5.3350100000000003e-08,5.33501e-05
1.5947e-08,5.34742e-08,5.34742e-05
1.6037e-08,5.35969e-08,5.35969e-05
1.6127e-08,5.37183e-08,5.37183e-05
1.6217e-08,5.3838400000000004e-08,5.38384e-05
1.6307e-08,5.39571e-08,5.39571e-05
1.6397e-08,5.40747e-08,5.40747e-05
1.6487e-08,5.4191199999999996e-08,5.41912e-05
1.6577e-08,5.43066e-08,5.43066e-05
1.6667e-08,5.44211e-08,5.44211e-05
1.6757e-08,5.45345e-08,5.45345e-05
1.6847e-08,5.46469e-08,5.46469e-05
1.6937e-08,5.47584e-08,5.47584e-05
1.7027e-08,5.48688e-08,5.48688e-05
1.7117e-08,5.49783e-08,5.49783e-05
1.7207e-08,5.5086800000000005e-08,5.50868e-05
1.7297e-08,5.51944e-08,5.51944e-05
1.7387e-08,5.53012e-08,5.53012e-05
1.7477e-08,5.54072e-08,5.54072e-05
1.7567e-08,5.5512300000000004e-08,5.55123e-05
1.7657e-08,5.56166e-08,5.56166e-05
1.7747e-08,5.57203e-08,5.57203e-05
1.7837e-08,5.58234e-08,5.58234e-05
1.7927e-08,5.59258e-08,5.59258e-05
1.8017e-08,5.60276e-08,5.60276e-05
1.8107e-08,5.6128799999999995e-08,5.61288e-05
1.8197e-08,5.62294e-08,5.62294e-05
1.8287e-08,5.63294e-08,5.63294e-05
1.8377e-08,5.6428899999999996e-08,5.64289e-05
1.8467e-08,5.65277e-08,5.65277e-05
1.8557e-08,5.662600000000001e-08,5.6626e-05
1.8647e-08,5.67237e-08,5.67237e-05
1.8737e-08,5.6820800000000005e-08,5.68208e-05
1.8827e-08,5.69172e-08,5.69172e-05
1.8917e-08,5.70131e-08,5.70131e-05
1.9007e-08,5.71085e-08,5.71085e-05
1.9097e-08,5.72034e-08,5.72034e-05
1.9187e-08,5.72979e-08,5.72979e-05
1.9277e-08,5.7392e-08,5.7392e-05
1.9367e-08,5.74856e-08,5.74856e-05
1.9457e-08,5.75789e-08,5.75789e-05
1.9547e-08,5.76719e-08,5.76719e-05
1.9637e-08,5.77645e-08,5.77645e-05
1.9727e-08,5.78567e-08,5.78567e-05
1.9817e-08,5.79486e-08,5.79486e-05
1.9907e-08,5.80403e-08,5.80403e-05
1.9997e-08,5.81317e-08,5.81317e-05
2.0087e-08,5.82228e-08,5.82228e-05
2.0177e-08,5.83135e-08,5.83135e-05
2.0267e-08,5.8404e-08,5.8404e-05
2.0357e-08,5.8494300000000004e-08,5.84943e-05
2.0447e-08,5.85843e-08,5.85843e-05
2.0537e-08,5.8674100000000005e-08,5.86741e-05
2.0627e-08,5.87637e-08,5.87637e-05
2.0717e-08,5.88533e-08,5.88533e-05
2.0807e-08,5.89425e-08,5.89425e-05
2.0897e-08,5.90314e-08,5.90314e-05
2.0987e-08,5.9120099999999995e-08,5.91201e-05
2.1077e-08,5.92083e-08,5.92083e-05
2.1167e-08,5.92961e-08,5.92961e-05
2.1257e-08,5.93836e-08,5.93836e-05
2.1347e-08,5.94708e-08,5.94708e-05
2.1437e-08,5.9557800000000005e-08,5.95578e-05
2.1527e-08,5.96445e-08,5.96445e-05
2.1617e-08,5.97311e-08,5.97311e-05
2.1707e-08,5.98173e-08,5.98173e-05
2.1797e-08,5.99034e-08,5.99034e-05
2.1887e-08,5.998919999999999e-08,5.99892e-05
2.1977e-08,6.0075e-08,6.0075e-05
2.2067e-08,6.01605e-08,6.01605e-05
2.2157e-08,6.02461e-08,6.02461e-05
2.2247e-08,6.033159999999999e-08,6.03316e-05
2.2337e-08,6.04171e-08,6.04171e-05
2.2427e-08,6.05028e-08,6.05028e-05
2.2517e-08,6.05882e-08,6.05882e-05
2.2607e-08,6.06733e-08,6.06733e-05
2.2697e-08,6.07582e-08,6.07582e-05
2.2787e-08,6.08431e-08,6.08431e-05
2.2877e-08,6.0928e-08,6.0928e-05
2.2967e-08,6.11896e-08,6.11896e-05
2.3057e-08,6.17097e-08,6.17097e-05
2.3147e-08,6.25651e-08,6.25651e-05
2.3237e-08,6.3428e-08,6.3428e-05
2.3327e-08,6.423260000000001e-08,6.42326e-05
2.3417e-08,6.4989e-08,6.4989e-05
2.3507e-08,6.56845e-08,6.56845e-05
2.3597e-08,6.631929999999999e-08,6.63193e-05
2.3687e-08,6.69018e-08,6.69018e-05
2.3777e-08,6.743180000000001e-08,6.74318e-05
2.3867e-08,6.79087e-08,6.79087e-05
2.3957e-08,6.83409e-08,6.83409e-05
2.4047e-08,6.87365e-08,6.87365e-05
2.4137e-08,6.9102e-08,6.9102e-05
2.4227e-08,6.94416e-08,6.94416e-05
2.4317e-08,6.975800000000001e-08,6.9758e-05
2.4407e-08,7.00523e-08,7.00523e-05
2.4497e-08,7.032410000000001e-08,7.03241e-05
2.4587e-08,7.05747e-08,7.05747e-05
2.4677e-08,7.080590000000001e-08,7.08059e-05
2.4767e-08,7.10202e-08,7.10202e-05
2.4857e-08,7.12205e-08,7.12205e-05
2.4947e-08,7.14093e-08,7.14093e-05
2.5037e-08,7.15887e-08,7.15887e-05
2.5127e-08,7.17605e-08,7.17605e-05
2.5217e-08,7.19261e-08,7.19261e-05
2.5307e-08,7.208629999999999e-08,7.20863e-05
2.5397e-08,7.22419e-08,7.22419e-05
