
                  X             Displacement          Force      

                0.                 0.                 8.77679    
               50.0001E-06        15.9997E-03         1.73086E+03
              100.012E-06         32.0044E-03         3.53482E+03
              150.001E-06         47.9975E-03         5.09007E+03
              200.004E-06         63.9906E-03         6.56837E+03
              250.007E-06         79.9837E-03         8.55908E+03
              300.009E-06         95.9768E-03        10.3018E+03 
              350.E-06           111.966E-03         11.7108E+03 
              400.003E-06        127.959E-03         13.4204E+03 
              450.005E-06        143.952E-03         14.2305E+03 
              500.004E-06        159.953E-03         15.0625E+03 
              550.005E-06        175.985E-03         15.4056E+03 
              600.007E-06        192.016E-03         15.8226E+03 
              650.008E-06        208.048E-03         16.1717E+03 
              700.01E-06         224.079E-03         16.4237E+03 
              750.011E-06        240.111E-03         16.5597E+03 
              800.001E-06        256.139E-03         16.6963E+03 
              850.003E-06        272.17E-03          16.7607E+03 
              900.004E-06        288.202E-03         16.7922E+03 
              950.006E-06        304.234E-03         16.8118E+03 
                1.00001E-03      320.265E-03         16.8178E+03 
                1.05001E-03      336.296E-03         16.8155E+03 
                1.10001E-03      352.328E-03         16.8078E+03 
                1.15E-03         368.356E-03         16.7973E+03 
                1.2E-03          384.387E-03         16.7845E+03 
                1.25E-03         400.419E-03         16.7697E+03 
                1.3E-03          416.451E-03         16.7537E+03 
                1.35001E-03      432.482E-03         16.7365E+03 
                1.40001E-03      448.513E-03         16.7185E+03 
                1.45001E-03      464.545E-03         16.6997E+03 
                1.50001E-03      480.577E-03         16.6799E+03 
                1.55E-03         496.605E-03         16.6596E+03 
                1.6E-03          512.636E-03         16.6386E+03 
                1.65E-03         528.668E-03         16.6168E+03 
                1.7E-03          544.699E-03         16.5945E+03 
                1.75001E-03      560.73E-03          16.5714E+03 
                1.80001E-03      576.763E-03         16.5477E+03 
                1.85001E-03      592.794E-03         16.5233E+03 
                1.90001E-03      608.826E-03         16.4983E+03 
                1.95E-03         624.854E-03         16.4726E+03 
                2.00001E-03      640.743E-03         16.4466E+03 
                2.05E-03         656.616E-03         16.4199E+03 
                2.1E-03          672.494E-03         16.3927E+03 
                2.15001E-03      688.372E-03         16.3647E+03 
                2.20001E-03      704.25E-03          16.3362E+03 
                2.25001E-03      720.127E-03         16.307E+03  
                2.3E-03          736.001E-03         16.2771E+03 
                2.35E-03         751.879E-03         16.2465E+03 
                2.40001E-03      767.757E-03         16.2152E+03 
                2.45001E-03      783.634E-03         16.1833E+03 
                2.5E-03          799.508E-03         16.1506E+03 
                2.55E-03         815.387E-03         16.1172E+03 
                2.60001E-03      831.265E-03         16.0831E+03 
                2.65001E-03      847.142E-03         16.0482E+03 
                2.70001E-03      863.019E-03         16.0126E+03 
                2.75E-03         878.895E-03         15.9761E+03 
                2.8E-03          894.772E-03         15.9389E+03 
                2.85001E-03      910.649E-03         15.9008E+03 
                2.90001E-03      926.528E-03         15.8618E+03 
                2.95E-03         942.402E-03         15.822E+03  
                3.E-03           958.279E-03         15.7812E+03 
                3.05001E-03      974.156E-03         15.7395E+03 
                3.10001E-03      990.035E-03         15.6969E+03 
                3.15001E-03        1.006             15.6532E+03 
                3.2E-03            1.022             15.6086E+03 
                3.25E-03           1.038             15.5629E+03 
                3.30001E-03        1.054             15.516E+03  
                3.35001E-03        1.07              15.468E+03  
                3.4E-03            1.086             15.4188E+03 
                3.45E-03           1.102             15.3684E+03 
                3.50001E-03        1.118             15.3167E+03 
                3.55001E-03        1.134             15.2637E+03 
                3.60001E-03        1.15              15.2093E+03 
                3.65E-03           1.166             15.1534E+03 
                3.7E-03            1.18189           15.0961E+03 
                3.75001E-03        1.19764           15.0371E+03 
                3.80001E-03        1.21363           14.9761E+03 
                3.85001E-03        1.22961           14.9134E+03 
                3.9E-03            1.24561           14.8488E+03 
                3.95001E-03        1.26164           14.7822E+03 
                4.E-03             1.27753           14.7141E+03 
                4.05001E-03        1.29366           14.643E+03  
                4.1E-03            1.30946           14.571E+03  
                4.15E-03           1.32564           14.4952E+03 
                4.2E-03            1.34151           14.4185E+03 
                4.25E-03           1.35763           14.3383E+03 
                4.3E-03            1.37357           14.2565E+03 
                4.35001E-03        1.38962           14.1716E+03 
                4.4E-03            1.40563           14.0845E+03 
                4.45E-03           1.42156           13.9952E+03 
                4.50001E-03        1.43765           13.9025E+03 
                4.55E-03           1.45345           13.8089E+03 
                4.6E-03            1.46966           13.7105E+03 
                4.65E-03           1.48551           13.6118E+03 
                4.7E-03            1.50161           13.5093E+03 
                4.75E-03           1.51764           13.4049E+03 
                4.80001E-03        1.5334            13.3001E+03 
                4.85E-03           1.54968           13.1897E+03 
                4.9E-03            1.56561           13.0799E+03 
                4.95001E-03        1.58153           12.9685E+03 
                5.E-03             1.59774           12.8531E+03 




